distid,schid,lunch,enrol,staff,exppp,avgsal,avgben,math4,story4,bs,lavgsal,lenrol,lstaff
37010.0,1357,54.29999923706055,335.0,80.9000015258789,3364.0,34588.0,11636.0,58.70000076293945,58.70000076293945,0.3364172577857971,10.451262474060059,5.8141303062438965,4.393213748931885
37010.0,2412,45.0,318.0,94.30000305175781,4321.0,38318.0,14231.0,36.5,62.70000076293945,0.37139204144477844,10.553674697875977,5.762051582336426,4.546481132507324
37010.0,3131,19.899999618530273,399.0,63.900001525878906,2523.0,32674.0,11240.0,86.4000015258789,79.69999694824219,0.34400439262390137,10.39433479309082,5.988961219787598,4.15731954574585
37010.0,3292,36.20000076293945,283.0,82.0,3486.0,33989.0,12389.0,34.20000076293945,76.30000305175781,0.3645002841949463,10.433792114257812,5.64544677734375,4.406719207763672
37010.0,4315,26.700000762939453,454.0,70.9000015258789,3266.0,40897.0,13806.0,70.30000305175781,81.30000305175781,0.33757978677749634,10.61881160736084,6.118097305297852,4.261270523071289
37040.0,5862,36.0,239.0,82.0,2637.0,26605.0,9319.0,67.69999694824219,58.099998474121094,0.3502725064754486,10.188854217529297,5.476463317871094,4.406719207763672
37060.0,3459,40.900001525878906,748.0,86.4000015258789,3161.0,31306.0,10339.0,54.099998474121094,66.69999694824219,0.3302561938762665,10.35156536102295,6.617403030395508,4.458987712860107
37060.0,6241,37.5,145.0,69.0,3139.0,33219.0,10896.0,96.19999694824219,76.9000015258789,0.3280050456523895,10.410877227783203,4.976733684539795,4.234106540679932
38010.0,236,23.399999618530273,334.0,71.5,2851.0,32811.0,11599.0,82.4000015258789,78.4000015258789,0.35350948572158813,10.398519515991211,5.811141014099121,4.269697666168213
38010.0,4352,24.0,338.0,62.900001525878906,3140.0,38260.0,13395.0,52.400001525878906,60.29999923706055,0.35010454058647156,10.552160263061523,5.82304573059082,4.141546249389648
38020.0,2472,29.100000381469727,268.0,70.9000015258789,3211.0,37857.0,13503.0,58.29999923706055,64.5999984741211,0.3566843569278717,10.541571617126465,5.590987205505371,4.261270523071289
38040.0,412,19.5,448.0,81.5,3629.0,33436.0,9677.0,41.0,70.0999984741211,0.2894185781478882,10.417388916015625,6.104793071746826,4.4006028175354
38040.0,578,16.399999618530273,424.0,88.4000015258789,3526.0,29070.0,11571.0,55.900001525878906,72.9000015258789,0.39803922176361084,10.277462005615234,6.049733638763428,4.481872081756592
38050.0,1382,15.899999618530273,516.0,56.20000076293945,2973.0,39646.0,14223.0,62.20000076293945,85.4000015258789,0.3587499260902405,10.587745666503906,6.2461066246032715,4.028916835784912
38080.0,767,22.799999237060547,416.0,81.69999694824219,2978.0,28771.0,10071.0,64.9000015258789,63.20000076293945,0.3500399589538574,10.267123222351074,6.0306854248046875,4.4030537605285645
38090.0,302,26.899999618530273,361.0,73.69999694824219,3134.0,31756.0,11514.0,43.400001525878906,58.5,0.3625771403312683,10.365837097167969,5.888877868652344,4.300002574920654
38090.0,989,44.0,374.0,88.69999694824219,3349.0,29964.0,10056.0,30.600000381469727,53.099998474121094,0.335602730512619,10.307751655578613,5.924255847930908,4.485260009765625
38100.0,1560,22.5,449.0,66.80000305175781,2942.0,32192.0,11051.0,62.0,72.0,0.3432840406894684,10.379473686218262,6.107022762298584,4.201703071594238
38120.0,122,32.099998474121094,305.0,64.9000015258789,2934.0,36425.0,11403.0,64.30000305175781,69.5999984741211,0.31305423378944397,10.503010749816895,5.720311641693115,4.172847747802734
38120.0,3138,39.099998474121094,352.0,61.099998474121094,3016.0,39841.0,12978.0,48.29999923706055,55.20000076293945,0.3257448375225067,10.5926513671875,5.863631248474121,4.11251163482666
38130.0,1065,24.0,352.0,65.9000015258789,3143.0,35772.0,13011.0,61.20000076293945,77.5999984741211,0.36372023820877075,10.484920501708984,5.863631248474121,4.188138484954834
38140.0,6116,24.899999618530273,671.0,69.30000305175781,2845.0,32169.0,13356.0,54.099998474121094,67.30000305175781,0.41518232226371765,10.378758430480957,6.5087690353393555,4.238444805145264
38150.0,3573,37.900001525878906,421.0,119.0999984741211,4287.0,25384.0,9997.0,46.29999923706055,57.5,0.3938307464122772,10.141874313354492,6.042633056640625,4.779963493347168
38170.0,914,36.79999923706055,325.0,63.79999923706055,3702.0,44243.0,15545.0,51.0,78.4000015258789,0.35135501623153687,10.697452545166016,5.783825397491455,4.155753135681152
38170.0,1334,54.29999923706055,887.0,59.5,3007.0,44083.0,16304.0,36.20000076293945,59.599998474121094,0.36984777450561523,10.693829536437988,6.787845134735107,4.0859761238098145
38170.0,1793,65.9000015258789,723.0,61.20000076293945,3277.0,45259.0,17059.0,37.20000076293945,51.79999923706055,0.3769195079803467,10.7201566696167,6.583409309387207,4.114147186279297
38170.0,2471,98.5999984741211,208.0,74.5,4010.0,44769.0,16124.0,43.5,47.79999923706055,0.3601599335670471,10.709271430969238,5.337538242340088,4.3107991218566895
38170.0,5802,77.69999694824219,684.0,72.80000305175781,3562.0,42789.0,15260.0,32.20000076293945,58.29999923706055,0.356633722782135,10.664036750793457,6.527957916259766,4.287715911865234
39010.0,674,48.900001525878906,416.0,70.19999694824219,3277.0,32936.0,10771.0,50.0,67.4000015258789,0.32702818512916565,10.402321815490723,6.0306854248046875,4.251348495483398
39010.0,1082,88.0,548.0,96.0,3877.0,30819.0,9809.0,23.799999237060547,35.0,0.3182776868343353,10.33588695526123,6.306275367736816,4.564348220825195
39010.0,2209,47.70000076293945,730.0,87.5,3629.0,31940.0,10281.0,50.5,64.9000015258789,0.32188478112220764,10.371614456176758,6.593044757843018,4.4716386795043945
39010.0,2574,58.099998474121094,736.0,79.80000305175781,3485.0,34326.0,11175.0,37.5,58.29999923706055,0.3255549669265747,10.443658828735352,6.601230144500732,4.379523754119873
39010.0,2753,65.0,723.0,88.0,3416.0,30462.0,9814.0,25.799999237060547,44.70000076293945,0.3221718966960907,10.324234962463379,6.583409309387207,4.477336883544922
39010.0,2819,58.5,626.0,93.0,3912.0,32986.0,10665.0,41.20000076293945,58.79999923706055,0.3233189880847931,10.403838157653809,6.439350605010986,4.532599449157715
39010.0,2962,41.70000076293945,591.0,82.19999694824219,3604.0,36127.0,11741.0,45.5,54.5,0.3249923884868622,10.494795799255371,6.3818159103393555,4.409155368804932
39010.0,4358,72.9000015258789,385.0,99.69999694824219,3797.0,30171.0,9744.0,46.0,52.0,0.32295912504196167,10.31463623046875,5.953243255615234,4.602165699005127
39010.0,4491,30.0,612.0,80.5999984741211,3249.0,33802.0,11312.0,61.79999923706055,71.5999984741211,0.3346547484397888,10.428275108337402,6.416732311248779,4.389498710632324
39010.0,4600,61.400001525878906,437.0,103.0,3908.0,29831.0,9733.0,32.0,46.900001525878906,0.32627132534980774,10.303303718566895,6.079933166503906,4.634728908538818
39020.0,3425,21.399999618530273,243.0,77.4000015258789,2642.0,29083.0,9862.0,65.4000015258789,65.4000015258789,0.3390984535217285,10.277909278869629,5.493061542510986,4.348986625671387
39030.0,1042,45.5,306.0,76.19999694824219,2966.0,29918.0,9807.0,47.5,64.4000015258789,0.32779598236083984,10.306215286254883,5.72358512878418,4.333361625671387
39030.0,1489,48.599998474121094,347.0,72.0,3231.0,35132.0,10477.0,65.5,65.5,0.29821816086769104,10.466867446899414,5.849324703216553,4.276666164398193
39030.0,1521,47.0,311.0,96.80000305175781,3257.0,27408.0,8567.0,56.79999923706055,68.19999694824219,0.31257298588752747,10.218589782714844,5.739792823791504,4.5726470947265625
39030.0,2725,27.899999618530273,476.0,68.80000305175781,2957.0,32965.0,10181.0,77.0999984741211,80.9000015258789,0.3088427186012268,10.403202056884766,6.165417671203613,4.231203556060791
39050.0,4856,36.599998474121094,184.0,92.80000305175781,3802.0,34518.0,9237.0,65.4000015258789,73.0999984741211,0.26759952306747437,10.449235916137695,5.214935779571533,4.530446529388428
39065.0,5144,7.900000095367432,667.0,70.30000305175781,2976.0,29058.0,10666.0,76.69999694824219,88.0999984741211,0.36705899238586426,10.27704906463623,6.5027899742126465,4.252771854400635
39130.0,2940,39.400001525878906,216.0,93.0999984741211,2995.0,25159.0,7605.0,34.5,61.5,0.30227750539779663,10.132970809936523,5.375278472900391,4.533674240112305
39130.0,2941,27.100000381469727,299.0,77.19999694824219,3345.0,34763.0,11137.0,63.79999923706055,75.0,0.3203693628311157,10.45630931854248,5.700443744659424,4.346399307250977
39130.0,5885,23.0,330.0,67.9000015258789,3131.0,38372.0,11953.0,68.0,86.0,0.31150317192077637,10.555083274841309,5.799092769622803,4.21803617477417
39140.0,81,9.800000190734863,666.0,67.69999694824219,3020.0,34653.0,11515.0,78.0,87.9000015258789,0.3322944641113281,10.453139305114746,6.5012898445129395,4.215085983276367
39140.0,100,8.0,473.0,63.20000076293945,3271.0,41493.0,13186.0,81.30000305175781,100.0,0.3177885413169861,10.633279800415039,6.159095287322998,4.146304130554199
39140.0,583,10.100000381469727,489.0,68.69999694824219,2664.0,32697.0,11081.0,86.19999694824219,87.69999694824219,0.3388995826244354,10.395038604736328,6.192362308502197,4.2297492027282715
39140.0,1610,18.899999618530273,489.0,72.4000015258789,3183.0,35264.0,11385.0,70.0,72.9000015258789,0.3228504955768585,10.47061824798584,6.192362308502197,4.2822065353393555
39140.0,2076,19.5,572.0,63.29999923706055,2730.0,33687.0,11592.0,64.5999984741211,65.9000015258789,0.3441089987754822,10.424867630004883,6.349139213562012,4.147885322570801
39140.0,4405,15.0,458.0,71.69999694824219,3274.0,34993.0,12160.0,62.0,83.0999984741211,0.3474980592727661,10.462903022766113,6.126869201660156,4.272490501403809
39140.0,5561,8.300000190734863,524.0,59.20000076293945,2877.0,36534.0,12463.0,80.5999984741211,89.30000305175781,0.34113427996635437,10.505998611450195,6.261491775512695,4.080921649932861
39140.0,7926,8.800000190734863,463.0,61.70000076293945,2696.0,32737.0,11438.0,77.80000305175781,86.4000015258789,0.34939059615135193,10.396261215209961,6.1377272605896,4.122283935546875
39160.0,5799,6.800000190734863,424.0,75.69999694824219,3042.0,31170.0,11264.0,82.30000305175781,92.69999694824219,0.3613731265068054,10.347211837768555,6.049733638763428,4.326777935028076
39170.0,1836,13.100000381469727,377.0,75.69999694824219,2585.0,24420.0,8216.0,65.5999984741211,81.30000305175781,0.33644554018974304,10.103157997131348,5.932245254516602,4.326777935028076
39170.0,4104,18.700000762939453,538.0,80.0999984741211,3141.0,28924.0,9960.0,82.0999984741211,85.80000305175781,0.3443507254123688,10.27242660522461,6.287858486175537,4.383275985717773
39170.0,4185,16.700000762939453,348.0,86.0999984741211,2992.0,25138.0,8633.0,69.80000305175781,83.69999694824219,0.3434242904186249,10.132136344909668,5.852202415466309,4.455509185791016
40020.0,5097,56.0,196.0,82.9000015258789,3348.0,29537.0,10399.0,51.599998474121094,57.79999923706055,0.35206690430641174,10.2933988571167,5.2781147956848145,4.417634963989258
40040.0,3150,43.900001525878906,165.0,80.30000305175781,3086.0,31248.0,12006.0,33.29999923706055,73.30000305175781,0.3842165768146515,10.349710464477539,5.105945587158203,4.385769844055176
40040.0,6664,40.900001525878906,537.0,68.0,2763.0,33470.0,11196.0,51.599998474121094,64.30000305175781,0.3345085084438324,10.418404579162598,6.2859978675842285,4.219507694244385
40060.0,827,0.0,47.0,68.0999984741211,2589.0,27851.0,6695.0,100.0,100.0,0.24038633704185486,10.234623908996582,3.8501474857330322,4.220977306365967
41010.0,7,79.30000305175781,343.0,88.0,3065.0,37155.0,12548.0,17.100000381469727,31.399999618530273,0.3377203643321991,10.52285385131836,5.837730407714844,4.477336883544922
41010.0,50,86.30000305175781,347.0,62.20000076293945,3249.0,38981.0,13166.0,29.100000381469727,49.099998474121094,0.3377542793750763,10.570829391479492,5.849324703216553,4.130354881286621
41010.0,51,64.30000305175781,515.0,72.5999984741211,3119.0,38114.0,12871.0,39.400001525878906,59.099998474121094,0.33769744634628296,10.54833698272705,6.244166851043701,4.2849650382995605
41010.0,246,47.099998474121094,329.0,66.5999984741211,2684.0,38446.0,12985.0,82.0999984741211,84.5999984741211,0.33774644136428833,10.55700969696045,5.79605770111084,4.198704719543457
41010.0,417,32.70000076293945,320.0,71.9000015258789,2884.0,37270.0,12588.0,67.5999984741211,70.30000305175781,0.3377515375614166,10.525943756103516,5.7683210372924805,4.275276184082031
41010.0,436,95.9000015258789,535.0,73.5999984741211,3701.0,41053.0,13866.0,35.29999923706055,41.20000076293945,0.33775851130485535,10.62261962890625,6.282266616821289,4.29864501953125
41010.0,478,40.599998474121094,216.0,79.5999984741211,3190.0,35386.0,11947.0,78.30000305175781,91.30000305175781,0.3376193940639496,10.474071502685547,5.375278472900391,4.37701416015625
41010.0,508,97.80000305175781,233.0,85.4000015258789,3603.0,39043.0,13185.0,20.0,28.0,0.3377045691013336,10.572419166564941,5.451038360595703,4.447346210479736
41010.0,742,83.80000305175781,216.0,79.19999694824219,3223.0,37645.0,12711.0,17.399999618530273,56.5,0.3376544117927551,10.535955429077148,5.375278472900391,4.371976375579834
41010.0,770,43.099998474121094,367.0,79.5999984741211,3785.0,35508.0,11994.0,45.0,57.5,0.3377830386161804,10.477513313293457,5.905361652374268,4.37701416015625
41010.0,815,26.700000762939453,333.0,62.900001525878906,2606.0,36851.0,12445.0,56.400001525878906,61.5,0.3377113342285156,10.51463794708252,5.80814266204834,4.141546249389648
41010.0,917,81.80000305175781,295.0,71.19999694824219,3166.0,37376.0,12623.0,18.399999618530273,34.20000076293945,0.3377300798892975,10.528783798217773,5.686975479125977,4.265492916107178
41010.0,1026,84.30000305175781,349.0,64.5,3370.0,39066.0,13195.0,55.79999923706055,53.5,0.3377617299556732,10.573007583618164,5.855072021484375,4.166665077209473
41010.0,1048,82.30000305175781,385.0,68.0999984741211,3173.0,39139.0,13221.0,28.799999237060547,36.5,0.33779606223106384,10.574874877929688,5.953243255615234,4.220977306365967
41010.0,1280,67.30000305175781,297.0,87.5,3380.0,35198.0,11889.0,48.599998474121094,56.79999923706055,0.3377748727798462,10.468744277954102,5.693732261657715,4.4716386795043945
41010.0,1304,99.69999694824219,312.0,77.5999984741211,3794.0,38040.0,12849.0,10.5,26.299999237060547,0.3377760350704193,10.546393394470215,5.7430033683776855,4.351567268371582
41010.0,1539,86.5999984741211,481.0,58.20000076293945,3384.0,42011.0,14192.0,18.799999237060547,27.100000381469727,0.3378162980079651,10.645687103271484,6.175867080688477,4.06388521194458
41010.0,1630,95.4000015258789,302.0,117.19999694824219,6012.0,39418.0,13318.0,7.099999904632568,46.400001525878906,0.337865948677063,10.581977844238281,5.7104268074035645,4.763881683349609
41010.0,1679,66.4000015258789,340.0,62.400001525878906,3092.0,41184.0,13910.0,29.799999237060547,46.79999923706055,0.3377525210380554,10.625804901123047,5.828945636749268,4.133565425872803
41010.0,1788,30.600000381469727,238.0,78.5999984741211,2843.0,36179.0,12217.0,59.29999923706055,85.19999694824219,0.3376820683479309,10.496233940124512,5.472270488739014,4.3643717765808105
41010.0,1909,95.30000305175781,163.0,86.5,4670.0,46490.0,15698.0,62.5,100.0,0.33766400814056396,10.746992111206055,5.09375,4.460144519805908
41010.0,2011,44.400001525878906,366.0,137.1999969482422,2537.0,27378.0,9249.0,48.599998474121094,77.0999984741211,0.3378259837627411,10.21749496459961,5.902633190155029,4.9214396476745605
41010.0,2018,91.5,165.0,100.0,4384.0,37516.0,12667.0,26.100000381469727,34.79999923706055,0.3376426100730896,10.532523155212402,5.105945587158203,4.605170249938965
41010.0,2021,49.400001525878906,340.0,66.5,2815.0,41136.0,13894.0,68.5999984741211,65.69999694824219,0.3377576768398285,10.624638557434082,5.828945636749268,4.197201728820801
41010.0,2319,81.4000015258789,435.0,80.0,3059.0,36515.0,12336.0,8.300000190734863,18.799999237060547,0.3378337621688843,10.505478858947754,6.075345993041992,4.382026672363281
41010.0,2642,48.900001525878906,358.0,72.9000015258789,2286.0,34356.0,11604.0,45.900001525878906,62.20000076293945,0.33775758743286133,10.44453239440918,5.880533218383789,4.289088726043701
41010.0,2743,44.400001525878906,319.0,91.5,2344.0,36670.0,12387.0,39.29999923706055,60.70000076293945,0.33779656887054443,10.509714126586914,5.765191078186035,4.51633882522583
41010.0,2802,94.30000305175781,359.0,95.0,2839.0,35077.0,11850.0,54.099998474121094,62.20000076293945,0.33782821893692017,10.465300559997559,5.883322238922119,4.553876876831055
41010.0,2931,73.0999984741211,407.0,58.70000076293945,3242.0,40461.0,13667.0,37.79999923706055,55.599998474121094,0.3377820551395416,10.608094215393066,6.008813381195068,4.072439670562744
41010.0,3212,40.29999923706055,359.0,54.0,2751.0,42682.0,14415.0,65.30000305175781,83.69999694824219,0.33773019909858704,10.661532402038574,5.883322238922119,3.9889841079711914
41010.0,3450,13.300000190734863,291.0,60.099998474121094,2969.0,39943.0,13488.0,69.0,90.5,0.33768120408058167,10.595209121704102,5.673323154449463,4.096009731292725
41010.0,3451,60.5,328.0,66.80000305175781,2994.0,36371.0,12286.0,29.0,48.400001525878906,0.3377965986728668,10.501526832580566,5.793013572692871,4.201703071594238
41010.0,3474,84.69999694824219,429.0,80.9000015258789,4001.0,40352.0,13633.0,35.79999923706055,53.099998474121094,0.3378519117832184,10.605396270751953,6.06145715713501,4.393213748931885
41010.0,3477,93.80000305175781,287.0,83.5999984741211,3439.0,38674.0,13063.0,13.600000381469727,50.0,0.3377721607685089,10.562922477722168,5.659482002258301,4.426043510437012
41010.0,4079,80.9000015258789,579.0,61.70000076293945,3165.0,38861.0,13128.0,41.400001525878906,52.900001525878906,0.3378193974494934,10.56774616241455,6.361302375793457,4.122283935546875
41010.0,4460,45.5,225.0,56.900001525878906,3060.0,40015.0,13507.0,82.80000305175781,72.4000015258789,0.3375484049320221,10.597009658813477,5.41610050201416,4.041295528411865
41010.0,5829,95.80000305175781,443.0,83.0999984741211,3691.0,38536.0,13019.0,28.100000381469727,53.099998474121094,0.33783993124961853,10.559348106384277,6.093569755554199,4.420044898986816
41010.0,5830,47.29999923706055,350.0,82.5999984741211,3240.0,36808.0,12433.0,61.5,58.79999923706055,0.33777981996536255,10.513470649719238,5.857933044433594,4.4140095710754395
41010.0,5831,69.30000305175781,591.0,72.4000015258789,2858.0,36694.0,12392.0,46.70000076293945,63.29999923706055,0.337711900472641,10.510368347167969,6.3818159103393555,4.2822065353393555
41010.0,5886,57.5,299.0,73.5999984741211,3330.0,42029.0,14196.0,85.69999694824219,85.69999694824219,0.33776676654815674,10.64611530303955,5.700443744659424,4.29864501953125
41010.0,6505,52.0,409.0,84.80000305175781,4107.0,35160.0,11878.0,50.0,68.0,0.33782708644866943,10.46766471862793,6.0137152671813965,4.440295696258545
41010.0,7384,51.20000076293945,196.0,86.69999694824219,4282.0,38359.0,12952.0,46.400001525878906,53.599998474121094,0.33765217661857605,10.554744720458984,5.2781147956848145,4.462453842163086
41010.0,7385,48.70000076293945,342.0,57.900001525878906,3178.0,41349.0,13965.0,62.5,78.5999984741211,0.3377348780632019,10.629803657531738,5.834810733795166,4.058717250823975
41010.0,7386,40.599998474121094,207.0,85.0,3969.0,34922.0,11791.0,61.900001525878906,81.0,0.33763816952705383,10.460872650146484,5.332718849182129,4.442651271820068
41010.0,7640,0.0,152.0,99.30000305175781,4090.0,39094.0,13199.0,52.0,83.30000305175781,0.33762213587760925,10.573724746704102,5.023880481719971,4.598145484924316
41010.0,7970,57.0,270.0,95.5999984741211,3132.0,32468.0,10966.0,26.700000762939453,53.29999923706055,0.3377479314804077,10.388010025024414,5.598422050476074,4.560173034667969
41020.0,2730,38.20000076293945,448.0,73.19999694824219,3180.0,37374.0,12104.0,52.0,66.0,0.3238615095615387,10.528730392456055,6.104793071746826,4.2931952476501465
41020.0,3513,44.70000076293945,349.0,79.0999984741211,3601.0,39000.0,12798.0,48.20000076293945,61.79999923706055,0.3281538486480713,10.571316719055176,5.855072021484375,4.370712757110596
41020.0,4453,43.400001525878906,459.0,74.69999694824219,3301.0,38253.0,12375.0,57.099998474121094,58.599998474121094,0.3235040307044983,10.551977157592773,6.129050254821777,4.313479900360107
41025.0,1028,18.100000381469727,428.0,69.19999694824219,3089.0,36711.0,11849.0,76.5,86.69999694824219,0.3227643072605133,10.510831832885742,6.0591230392456055,4.237000942230225
41025.0,2742,20.700000762939453,502.0,67.5,2920.0,38567.0,12291.0,74.69999694824219,89.9000015258789,0.318692147731781,10.560152053833008,6.218600273132324,4.212127685546875
41025.0,4461,31.299999237060547,275.0,98.19999694824219,3273.0,32575.0,11037.0,77.19999694824219,93.0,0.33881810307502747,10.391300201416016,5.616771221160889,4.587006092071533
41026.0,1005,28.799999237060547,329.0,85.0999984741211,3525.0,34963.0,11815.0,70.5,63.599998474121094,0.3379286527633667,10.462045669555664,5.79605770111084,4.443827152252197
41026.0,1409,27.399999618530273,408.0,71.0999984741211,2763.0,38614.0,13192.0,100.0,83.30000305175781,0.3416377604007721,10.561369895935059,6.011267185211182,4.264087200164795
41026.0,2959,49.400001525878906,428.0,67.80000305175781,2937.0,35035.0,12120.0,90.80000305175781,87.69999694824219,0.3459397852420807,10.464102745056152,6.0591230392456055,4.216562271118164
41026.0,3254,39.400001525878906,264.0,68.19999694824219,3606.0,41424.0,14368.0,71.0,74.19999694824219,0.34685206413269043,10.63161563873291,5.575949192047119,4.222444534301758
41026.0,3537,28.399999618530273,397.0,57.900001525878906,2687.0,36762.0,12360.0,70.4000015258789,77.80000305175781,0.3362167477607727,10.51222038269043,5.983936309814453,4.058717250823975
41026.0,3550,18.600000381469727,324.0,71.0,2826.0,28622.0,10366.0,71.9000015258789,73.69999694824219,0.36216896772384644,10.261930465698242,5.780743598937988,4.2626800537109375
41026.0,4126,60.29999923706055,367.0,70.80000305175781,2819.0,33097.0,11368.0,63.0,61.400001525878906,0.34347525238990784,10.407197952270508,5.905361652374268,4.259859085083008
41026.0,4472,31.0,385.0,64.9000015258789,3359.0,42426.0,14040.0,85.9000015258789,89.0999984741211,0.330929160118103,10.655516624450684,5.953243255615234,4.172847747802734
41040.0,476,14.5,646.0,60.70000076293945,2725.0,41743.0,13848.0,84.80000305175781,80.4000015258789,0.3317442536354065,10.639286994934082,6.470799446105957,4.10594367980957
41040.0,5260,13.899999618530273,100.0,62.0,2834.0,38240.0,11899.0,81.5,88.9000015258789,0.31116631627082825,10.551637649536133,4.605170249938965,4.127134323120117
41040.0,5308,26.100000381469727,112.0,97.4000015258789,3399.0,36307.0,12139.0,75.0,83.30000305175781,0.33434322476387024,10.499765396118164,4.718498706817627,4.578826427459717
41040.0,5377,26.200000762939453,104.0,51.0,3122.0,51177.0,15313.0,80.0,93.30000305175781,0.29921644926071167,10.843045234680176,4.644391059875488,3.931825637817383
41040.0,5593,15.899999618530273,91.0,57.099998474121094,3206.0,46817.0,14320.0,57.70000076293945,53.79999923706055,0.30587178468704224,10.75400161743164,4.510859489440918,4.044804096221924
41050.0,492,14.100000381469727,482.0,71.19999694824219,3276.0,40434.0,11034.0,75.30000305175781,77.80000305175781,0.2728891670703888,10.607426643371582,6.177944183349609,4.265492916107178
41050.0,5067,15.300000190734863,316.0,105.69999694824219,3786.0,35083.0,10353.0,90.19999694824219,84.0,0.2951001822948456,10.465472221374512,5.755742073059082,4.660604953765869
41050.0,5212,10.600000381469727,423.0,80.4000015258789,3650.0,39747.0,11335.0,73.9000015258789,85.5,0.2851787507534027,10.590290069580078,6.047372341156006,4.387014389038086
41070.0,572,37.099998474121094,662.0,70.5,2788.0,33400.0,10536.0,72.19999694824219,84.4000015258789,0.3154490888118744,10.416311264038086,6.495265483856201,4.255612850189209
41080.0,4085,14.300000190734863,407.0,74.9000015258789,3060.0,37361.0,12779.0,74.5999984741211,74.5999984741211,0.34204116463661194,10.528382301330566,6.008813381195068,4.3161540031433105
41090.0,393,3.0999999046325684,380.0,80.5,3346.0,34234.0,10007.0,93.80000305175781,91.69999694824219,0.29231172800064087,10.440974235534668,5.940171241760254,4.388257026672363
41090.0,2100,1.100000023841858,420.0,79.0,3283.0,33797.0,11717.0,88.9000015258789,98.5999984741211,0.34668758511543274,10.42812728881836,6.040254592895508,4.369447708129883
41090.0,4409,3.0,396.0,83.5999984741211,3375.0,32284.0,9926.0,90.4000015258789,94.5,0.3074588179588318,10.38232707977295,5.981414318084717,4.426043510437012
41110.0,14,2.299999952316284,517.0,96.69999694824219,3548.0,30537.0,9631.0,98.9000015258789,97.69999694824219,0.31538790464401245,10.32669448852539,6.248043060302734,4.571613311767578
41110.0,751,8.800000190734863,560.0,87.69999694824219,3469.0,31865.0,10366.0,98.69999694824219,94.80000305175781,0.3253099024295807,10.369263648986816,6.32793664932251,4.473921775817871
41110.0,2849,3.4000000953674316,625.0,80.80000305175781,3378.0,32893.0,10377.0,97.0,100.0,0.3154774606227875,10.401015281677246,6.437751770019531,4.391976833343506
41110.0,4175,2.200000047683716,406.0,110.5999984741211,3411.0,27136.0,8590.0,98.5,98.5,0.31655365228652954,10.208616256713867,6.006353378295898,4.705920219421387
41110.0,6666,1.5,540.0,84.0999984741211,3837.0,35128.0,11174.0,99.0999984741211,95.30000305175781,0.31809383630752563,10.466753959655762,6.291569232940674,4.432006359100342
41110.0,7638,1.7000000476837158,544.0,84.0,3466.0,33722.0,11002.0,100.0,95.69999694824219,0.3262558579444885,10.42590618133545,6.298949241638184,4.430816650390625
41120.0,1431,49.400001525878906,382.0,78.0,4178.0,37802.0,11689.0,90.9000015258789,87.30000305175781,0.3092164397239685,10.540117263793945,5.945420742034912,4.356709003448486
41120.0,2147,57.400001525878906,260.0,91.9000015258789,2005.0,15634.0,5622.0,88.9000015258789,88.9000015258789,0.35960087180137634,9.657203674316406,5.5606818199157715,4.520700931549072
41130.0,594,21.600000381469727,368.0,68.19999694824219,2985.0,32436.0,10558.0,78.0,72.9000015258789,0.32550251483917236,10.38702392578125,5.908082962036133,4.222444534301758
41130.0,851,16.5,460.0,77.4000015258789,2613.0,28036.0,9518.0,76.69999694824219,74.4000015258789,0.3394920825958252,10.241244316101074,6.131226539611816,4.348986625671387
41130.0,1006,13.199999809265137,381.0,64.5999984741211,3131.0,37896.0,12012.0,87.5,89.5999984741211,0.3169727623462677,10.542600631713867,5.9427995681762695,4.168214321136475
41130.0,1466,6.400000095367432,557.0,61.0,2947.0,38195.0,12398.0,98.9000015258789,91.0,0.32459744811058044,10.550459861755371,6.322565078735352,4.110873699188232
41130.0,4450,12.899999618530273,391.0,74.9000015258789,3019.0,32574.0,10526.0,75.0,83.9000015258789,0.3231411576271057,10.39126968383789,5.96870756149292,4.3161540031433105
41130.0,7388,6.699999809265137,551.0,76.4000015258789,2793.0,31671.0,10685.0,95.30000305175781,89.5,0.33737489581108093,10.36315631866455,6.311734676361084,4.335982799530029
41140.0,1023,39.400001525878906,416.0,67.30000305175781,3305.0,38395.0,11976.0,74.0999984741211,72.4000015258789,0.3119156062602997,10.555682182312012,6.0306854248046875,4.209160327911377
41140.0,2006,33.70000076293945,267.0,88.4000015258789,3681.0,35541.0,9881.0,75.0,83.30000305175781,0.27801692485809326,10.478442192077637,5.587248802185059,4.481872081756592
41140.0,2775,36.900001525878906,176.0,90.30000305175781,3267.0,33824.0,11228.0,80.80000305175781,73.0999984741211,0.33195364475250244,10.428925514221191,5.1704840660095215,4.503137588500977
41140.0,4459,27.200000762939453,323.0,85.4000015258789,3191.0,30826.0,9620.0,51.0,78.4000015258789,0.312074214220047,10.336113929748535,5.777652263641357,4.447346210479736
41145.0,1193,24.5,260.0,86.69999694824219,3616.0,33822.0,11632.0,47.20000076293945,66.69999694824219,0.34391817450523376,10.428866386413574,5.5606818199157715,4.462453842163086
41145.0,2386,32.400001525878906,180.0,129.6999969482422,3701.0,23189.0,7757.0,57.900001525878906,60.5,0.33451205492019653,10.051433563232422,5.192956924438477,4.8652238845825195
