dcode,bcode,math4,read4,lunch,enroll,exppp,lenroll,lexppp
34090.0,4451,72.5999984741211,66.69999694824219,24.649999618530273,507,4417.00390625,6.228510856628418,8.393217086791992
34090.0,4581,81.5999984741211,73.69999694824219,41.80000305175781,244,6080.4833984375,5.497168064117432,8.712839126586914
34110.0,6587,80.5999984741211,72.5999984741211,17.260000228881836,394,4996.5712890625,5.976350784301758,8.516507148742676
34120.0,7567,78.19999694824219,72.19999694824219,24.729999542236328,566,4505.275390625,6.33859395980835,8.413003921508789
35010.0,1426,65.19999694824219,43.5,70.18000030517578,114,4625.53515625,4.736198425292969,8.439347267150879
35010.0,3227,67.4000015258789,41.099998474121094,57.23999786376953,428,5012.77099609375,6.0591230392456055,8.519743919372559
35030.0,4134,76.80000305175781,77.5999984741211,34.72999954223633,406,4522.55908203125,6.006353378295898,8.41683292388916
35040.0,5551,59.79999923706055,57.29999923706055,72.88999938964844,627,4793.1533203125,6.440946578979492,8.474944114685059
36025.0,4048,82.0999984741211,69.19999694824219,53.90999984741211,371,4815.248046875,5.916202068328857,8.47954273223877
37010.0,1202,84.4000015258789,75.0,34.22999954223633,260,4494.9921875,5.5606818199157715,8.41071891784668
37010.0,1357,77.0999984741211,74.30000305175781,45.34000015258789,322,5308.4814453125,5.7745513916015625,8.57706069946289
37010.0,2048,100.0,90.0,13.410000801086426,179,5747.162109375,5.1873860359191895,8.656461715698242
37010.0,2412,81.80000305175781,68.19999694824219,55.43000030517578,258,5930.97265625,5.552959442138672,8.687943458557129
37010.0,3131,88.0999984741211,73.80000305175781,31.099998474121094,299,4738.8193359375,5.700443744659424,8.463542938232422
37010.0,3292,75.0,63.599998474121094,43.380001068115234,325,4794.58154296875,5.783825397491455,8.475241661071777
37010.0,4315,83.80000305175781,67.5999984741211,47.0,300,4706.259765625,5.703782558441162,8.456648826599121
37060.0,6241,81.0,81.0,31.75,126,5377.84130859375,4.836281776428223,8.590042114257812
37902.0,8507,51.400001525878906,54.099998474121094,29.739999771118164,390,4815.87451171875,5.966146945953369,8.479673385620117
38010.0,236,98.0,83.69999694824219,25.920000076293945,382,4045.845458984375,5.945420742034912,8.305445671081543
38010.0,2965,76.9000015258789,64.0999984741211,22.560001373291016,390,3938.197509765625,5.966146945953369,8.278478622436523
38010.0,4352,80.80000305175781,61.5,28.229999542236328,418,3672.6220703125,6.0354814529418945,8.208661079406738
38020.0,1254,64.69999694824219,53.900001525878906,30.14000129699707,657,4936.27392578125,6.48768424987793,8.504365921020508
38040.0,412,63.400001525878906,64.80000305175781,19.540000915527344,435,4255.7978515625,6.075345993041992,8.356037139892578
38040.0,578,86.19999694824219,66.19999694824219,16.670000076293945,408,4869.548828125,6.011267185211182,8.49075698852539
38050.0,1382,66.0999984741211,50.79999923706055,11.760000228881836,527,4553.5654296875,6.267200469970703,8.423666000366211
38080.0,767,71.0999984741211,50.70000076293945,24.09000015258789,440,4293.3408203125,6.086774826049805,8.36482048034668
38090.0,302,75.0,66.69999694824219,22.630001068115234,411,4012.333251953125,6.0185933113098145,8.297128677368164
38090.0,989,57.400001525878906,50.0,47.90999984741211,382,4445.9111328125,5.945420742034912,8.399740219116211
38120.0,3138,55.29999923706055,33.0,37.02000045776367,551,3656.252197265625,6.311734676361084,8.204194068908691
38130.0,1065,67.0,61.599998474121094,22.310001373291016,726,4140.7216796875,6.587550163269043,8.328625679016113
38140.0,6116,71.0,60.79999923706055,33.54999923706055,611,4270.75439453125,6.415096759796143,8.359545707702637
38150.0,3573,51.79999923706055,48.20000076293945,44.34000015258789,512,4383.216796875,6.2383246421813965,8.385538101196289
38170.0,66,52.0,38.0,89.16000366210938,452,5442.30517578125,6.113682270050049,8.601958274841309
38170.0,914,82.4000015258789,76.5,47.220001220703125,324,5627.29638671875,5.780743598937988,8.635384559631348
38170.0,1334,74.0999984741211,54.0,65.55999755859375,845,5371.34326171875,6.7393364906311035,8.58883285522461
38170.0,1793,81.4000015258789,64.30000305175781,79.33999633789062,668,5966.4013671875,6.504288196563721,8.693899154663086
38170.0,2471,70.5,45.5,94.12000274658203,204,6933.12255859375,5.318120002746582,8.84406566619873
38170.0,5802,37.0,31.200000762939453,85.9000015258789,695,5525.59423828125,6.543911933898926,8.617146492004395
39010.0,113,69.69999694824219,60.599998474121094,63.02000427246094,338,6538.6982421875,5.82304573059082,8.785493850708008
39010.0,674,87.5,77.5,47.85000228881836,326,4716.9140625,5.7868971824646,8.45890998840332
39010.0,1082,67.80000305175781,76.30000305175781,97.0999984741211,414,6471.74658203125,6.0258660316467285,8.775200843811035
39010.0,2209,55.599998474121094,46.5,66.27999877929688,599,5994.25537109375,6.395261764526367,8.698556900024414
39010.0,2574,50.5,37.900001525878906,65.27999877929688,504,5921.16064453125,6.222576141357422,8.686287879943848
39010.0,2753,61.70000076293945,42.599998474121094,74.11000061035156,475,5549.99560546875,6.1633148193359375,8.621552467346191
39010.0,2762,57.5,45.0,66.0199966430664,309,5723.56005859375,5.733341217041016,8.65234661102295
39010.0,2819,59.70000076293945,54.0,81.26000213623047,459,7226.17431640625,6.129050254821777,8.885464668273926
39010.0,2962,74.19999694824219,56.900001525878906,55.089996337890625,432,5436.84033203125,6.06842565536499,8.600953102111816
39010.0,3569,57.400001525878906,63.0,74.79000091552734,349,5404.77099609375,5.855072021484375,8.595037460327148
39010.0,4358,69.4000015258789,81.5999984741211,89.7300033569336,370,6337.71875,5.913503170013428,8.754274368286133
39010.0,4491,74.69999694824219,48.20000076293945,38.55000305175781,511,4930.5810546875,6.236369609832764,8.503211975097656
39010.0,4558,78.80000305175781,80.80000305175781,50.62000274658203,405,5892.140625,6.003887176513672,8.681374549865723
39010.0,4600,80.0,64.4000015258789,68.7300033569336,339,6992.76416015625,5.826000213623047,8.852631568908691
39030.0,1042,82.5,55.0,46.31999969482422,272,4775.6435546875,5.605802059173584,8.471283912658691
39030.0,1489,76.19999694824219,54.79999923706055,58.2400016784668,352,4515.54248046875,5.863631248474121,8.41528034210205
39030.0,1521,54.20000076293945,40.70000076293945,58.17000198364258,349,4004.97705078125,5.855072021484375,8.295292854309082
39030.0,2725,83.0999984741211,71.80000305175781,29.579999923706055,453,4109.0595703125,6.115891933441162,8.32094955444336
39050.0,4856,64.0,56.20000076293945,33.5099983215332,194,5467.62353515625,5.267858028411865,8.606599807739258
39065.0,5144,90.0,74.69999694824219,12.75,714,4250.7353515625,6.570882797241211,8.354846954345703
39130.0,2940,64.0999984741211,56.400001525878906,45.380001068115234,249,5845.0439453125,5.517452716827393,8.673349380493164
39130.0,2941,86.80000305175781,67.9000015258789,24.51999855041504,261,5382.087890625,5.564520359039307,8.590831756591797
39130.0,5885,94.5999984741211,64.30000305175781,22.770000457763672,347,4919.48681640625,5.849324703216553,8.500959396362305
39140.0,81,89.5999984741211,88.69999694824219,10.9399995803833,530,5428.6943359375,6.272877216339111,8.599453926086426
39140.0,100,93.80000305175781,87.69999694824219,12.030000686645508,349,5461.50439453125,5.855072021484375,8.60547924041748
39140.0,583,90.0,80.0,20.829999923706055,360,5237.5361328125,5.886104106903076,8.563606262207031
39140.0,1610,87.30000305175781,88.69999694824219,21.829999923706055,371,5248.32080078125,5.916202068328857,8.56566333770752
39140.0,2076,75.0,77.9000015258789,31.81999969482422,396,4643.81298828125,5.981414318084717,8.443290710449219
39140.0,4405,88.80000305175781,81.30000305175781,24.31999969482422,370,5030.42724609375,5.913503170013428,8.523260116577148
39140.0,5561,90.80000305175781,88.69999694824219,8.59000015258789,454,4558.138671875,6.118097305297852,8.42466926574707
39140.0,7926,79.5,81.5,15.510000228881836,477,4656.21826171875,6.167516708374023,8.445959091186523
39160.0,8697,89.30000305175781,67.9000015258789,11.649999618530273,369,3684.43359375,5.910796642303467,8.211872100830078
39170.0,1836,71.0,59.400001525878906,17.510000228881836,337,4825.73876953125,5.820083141326904,8.481719017028809
39170.0,4104,83.0999984741211,85.4000015258789,24.619998931884766,398,5089.7939453125,5.986452102661133,8.534992218017578
39170.0,4185,80.4000015258789,80.4000015258789,10.300000190734863,301,5595.166015625,5.707110404968262,8.629658699035645
40020.0,5097,76.69999694824219,58.29999923706055,62.37000274658203,194,5979.01025390625,5.267858028411865,8.69601058959961
40040.0,3150,68.19999694824219,45.5,61.94999694824219,113,6192.4423828125,4.72738790512085,8.731084823608398
40040.0,6664,70.0999984741211,60.900001525878906,47.119998931884766,452,5932.81640625,6.113682270050049,8.688254356384277
41010.0,50,57.099998474121094,33.29999923706055,94.04000091552734,302,5788.57275390625,5.7104268074035645,8.663640975952148
41010.0,51,64.4000015258789,26.700000762939453,66.14999389648438,449,4122.63037109375,6.107022762298584,8.324246406555176
41010.0,246,44.400001525878906,33.29999923706055,81.66999816894531,240,6992.7041015625,5.4806389808654785,8.852622985839844
41010.0,417,61.099998474121094,36.099998474121094,70.08000183105469,244,6257.32763671875,5.497168064117432,8.741508483886719
41010.0,436,24.600000381469727,15.800000190734863,93.27999877929688,491,6536.1162109375,6.196444034576416,8.7850980758667
41010.0,478,88.5,84.5999984741211,46.06999969482422,267,5087.30322265625,5.587248802185059,8.534502983093262
41010.0,508,39.29999923706055,57.099998474121094,90.79000091552734,228,6715.27197265625,5.429345607757568,8.812139511108398
41010.0,815,56.5,60.900001525878906,40.0,330,4964.89404296875,5.799092769622803,8.510147094726562
41010.0,917,82.4000015258789,79.4000015258789,84.30000305175781,242,6033.31396484375,5.488937854766846,8.70505142211914
41010.0,1026,51.20000076293945,34.099998474121094,84.30999755859375,306,6099.67333984375,5.72358512878418,8.71599006652832
41010.0,1048,44.70000076293945,52.599998474121094,83.85000610351562,520,3762.3056640625,6.253829002380371,8.232787132263184
41010.0,1280,95.5999984741211,88.9000015258789,76.22000122070312,307,5290.7294921875,5.7268476486206055,8.573711395263672
41010.0,1304,31.799999237060547,18.200000762939453,91.69999694824219,289,5963.2666015625,5.666426658630371,8.693373680114746
41010.0,1539,37.900001525878906,13.800000190734863,99.51000213623047,408,6843.22802734375,6.011267185211182,8.831014633178711
41010.0,1630,48.79999923706055,31.700000762939453,88.36000061035156,275,5970.130859375,5.616771221160889,8.694523811340332
41010.0,1788,72.0,70.80000305175781,62.55999755859375,195,6549.8359375,5.2729997634887695,8.787195205688477
41010.0,1909,25.799999237060547,19.399999618530273,86.47000122070312,266,6713.01123046875,5.58349609375,8.811802864074707
41010.0,2011,47.400001525878906,68.4000015258789,59.1099967956543,291,3582.1650390625,5.673323154449463,8.183722496032715
41010.0,2018,25.0,20.0,90.10000610351562,192,5831.890625,5.257495403289795,8.671096801757812
41010.0,2021,67.9000015258789,60.70000076293945,51.93000030517578,285,5884.26318359375,5.652489185333252,8.680036544799805
41010.0,2319,45.5,34.29999923706055,97.58999633789062,332,6598.216796875,5.8051347732543945,8.794554710388184
41010.0,2642,62.5,62.5,60.000003814697266,240,5798.91650390625,5.4806389808654785,8.665426254272461
41010.0,2743,71.0,35.5,38.60000228881836,215,7168.73046875,5.370637893676758,8.877484321594238
41010.0,2802,64.69999694824219,17.600000381469727,89.55000305175781,287,6805.31689453125,5.659482002258301,8.825459480285645
41010.0,2931,95.0999984741211,65.9000015258789,66.98999786376953,415,4074.612060546875,6.028278350830078,8.312530517578125
41010.0,3212,69.69999694824219,42.400001525878906,46.63999938964844,238,5185.8359375,5.472270488739014,8.553686141967773
41010.0,3450,72.30000305175781,46.79999923706055,36.209999084472656,348,4933.4423828125,5.852202415466309,8.503791809082031
41010.0,3451,36.0,16.0,65.80000305175781,307,4604.677734375,5.7268476486206055,8.43482780456543
41010.0,3474,72.0,47.400001525878906,88.3499984741211,369,6123.11669921875,5.910796642303467,8.719826698303223
41010.0,3477,54.79999923706055,9.699999809265137,98.68999481201172,229,6994.07421875,5.433722019195557,8.852818489074707
41010.0,4079,29.399999618530273,23.5,92.0199966430664,489,6072.2431640625,6.192362308502197,8.711483001708984
41010.0,4460,64.0,56.0,50.87000274658203,173,4843.75146484375,5.153291702270508,8.485445022583008
41010.0,5829,44.900001525878906,24.5,90.73999786376953,540,6282.9794921875,6.291569232940674,8.745599746704102
41010.0,5831,27.799999237060547,25.299999237060547,77.58000183105469,571,6066.67431640625,6.347389221191406,8.710565567016602
41010.0,5886,68.5999984741211,60.0,56.720001220703125,305,5370.67236328125,5.720311641693115,8.58870792388916
41010.0,6505,72.30000305175781,48.900001525878906,74.23999786376953,396,4958.47216796875,5.981414318084717,8.5088529586792
41010.0,7384,71.4000015258789,68.19999694824219,61.13999938964844,193,6431.36767578125,5.26269006729126,8.768942832946777
41010.0,7385,60.400001525878906,56.29999923706055,66.58999633789062,434,5163.99072265625,6.073044300079346,8.54946517944336
41010.0,7386,69.19999694824219,69.19999694824219,57.59000015258789,158,5732.68359375,5.062594890594482,8.653939247131348
41010.0,7641,88.0,48.0,66.5199966430664,227,5994.55517578125,5.424950122833252,8.698606491088867
41010.0,7970,39.099998474121094,23.899999618530273,73.25999450683594,460,4843.884765625,6.131226539611816,8.485472679138184
41010.0,8359,66.69999694824219,46.70000076293945,64.60000610351562,339,5573.1708984375,5.826000213623047,8.62571907043457
41010.0,8360,87.0,8.699999809265137,84.30999755859375,204,6629.5,5.318120002746582,8.799284934997559
41020.0,2730,63.79999923706055,63.79999923706055,60.54999923706055,398,6207.693359375,5.986452102661133,8.73354434967041
41020.0,3513,68.4000015258789,52.599998474121094,63.01000213623047,246,7621.14208984375,5.505331516265869,8.938681602478027
41020.0,4453,58.70000076293945,76.0999984741211,62.900001525878906,434,6317.58740234375,6.073044300079346,8.751092910766602
41025.0,1028,97.19999694824219,83.0999984741211,11.50999927520752,365,4836.41357421875,5.899897575378418,8.483928680419922
41025.0,2742,92.5,82.5,12.720001220703125,401,4668.8603515625,5.993961334228516,8.448670387268066
41025.0,4461,85.69999694824219,73.80000305175781,26.339998245239258,243,6774.56396484375,5.493061542510986,8.820930480957031
41026.0,1005,65.5999984741211,53.099998474121094,31.049999237060547,306,5215.65673828125,5.72358512878418,8.559420585632324
41026.0,1409,75.0,43.900001525878906,34.72999954223633,311,5215.95166015625,5.739792823791504,8.559476852416992
41026.0,2959,66.0999984741211,43.5,52.79999923706055,375,5766.11181640625,5.926926136016846,8.65975284576416
41026.0,3254,56.29999923706055,42.0,46.32999801635742,341,4569.48388671875,5.831882476806641,8.427155494689941
41026.0,3537,76.9000015258789,71.80000305175781,15.960000038146973,445,3809.2021484375,6.098074436187744,8.2451753616333
41026.0,3550,56.099998474121094,51.599998474121094,21.81999969482422,385,3905.272705078125,5.953243255615234,8.270082473754883
41026.0,4126,35.0,32.5,62.779998779296875,360,5060.763671875,5.886104106903076,8.52927303314209
41026.0,4472,83.0,64.5999984741211,32.56999969482422,350,4773.87451171875,5.857933044433594,8.470913887023926
41040.0,476,96.80000305175781,84.19999694824219,16.529998779296875,496,3912.598876953125,6.206575870513916,8.271957397460938
41040.0,5260,80.30000305175781,74.5999984741211,23.639999389648438,478,4442.203125,6.169610500335693,8.398905754089355
41050.0,492,88.0999984741211,73.80000305175781,10.679999351501465,337,6119.1630859375,5.820083141326904,8.719181060791016
41050.0,5067,97.5999984741211,90.19999694824219,16.31999969482422,337,6644.71240234375,5.820083141326904,8.801576614379883
41050.0,5212,90.5,69.80000305175781,2.8499999046325684,421,5574.64599609375,6.042633056640625,8.625984191894531
41050.0,8708,84.5999984741211,73.0999984741211,5.5,400,5213.1923828125,5.991464614868164,8.558947563171387
41070.0,572,85.19999694824219,72.5,29.059999465942383,523,4171.2236328125,6.259581565856934,8.335965156555176
41080.0,8598,87.5999984741211,69.30000305175781,20.65999984741211,305,5061.55419921875,5.720311641693115,8.529428482055664
41090.0,393,89.80000305175781,86.4000015258789,4.949999809265137,303,6754.64013671875,5.713732719421387,8.817984580993652
41090.0,2100,98.5,93.9000015258789,1.4700000286102295,341,5647.01171875,5.831882476806641,8.63888168334961
41090.0,4409,100.0,93.0999984741211,3.31000018119812,302,7003.30810546875,5.7104268074035645,8.854138374328613
41110.0,14,97.5,88.5999984741211,2.0300002098083496,543,4985.92626953125,6.297109127044678,8.514374732971191
41110.0,751,89.80000305175781,75.5,11.220000267028809,499,5794.3828125,6.212605953216553,8.664644241333008
41110.0,2849,100.0,85.69999694824219,2.8999998569488525,587,5008.6083984375,6.375024795532227,8.518913269042969
41110.0,4175,98.0,90.80000305175781,2.370000123977661,465,5377.19580078125,6.142037391662598,8.589921951293945
41110.0,6666,97.80000305175781,92.30000305175781,2.0300002098083496,493,4714.05859375,6.200509071350098,8.458304405212402
41110.0,7638,93.5,84.9000015258789,4.050000190734863,519,5816.52783203125,6.251904010772705,8.668458938598633
41120.0,1431,87.5,72.4000015258789,70.0,300,6104.56689453125,5.703782558441162,8.716792106628418
41130.0,594,76.30000305175781,57.900001525878906,30.399999618530273,227,5184.28173828125,5.424950122833252,8.553386688232422
41130.0,851,95.19999694824219,74.4000015258789,14.720000267028809,394,4766.23583984375,5.976350784301758,8.469311714172363
41130.0,1006,95.0999984741211,70.69999694824219,22.310001373291016,242,5135.95458984375,5.488937854766846,8.544020652770996
41130.0,1466,95.19999694824219,84.4000015258789,8.220000267028809,377,5263.7666015625,5.932245254516602,8.568602561950684
41130.0,4450,91.30000305175781,83.69999694824219,9.059999465942383,287,5727.2197265625,5.659482002258301,8.652985572814941
41130.0,7388,95.0,81.19999694824219,3.5799999237060547,531,4822.9228515625,6.274762153625488,8.481135368347168
41140.0,1023,91.0999984741211,84.4000015258789,56.840003967285156,329,5602.9208984375,5.79605770111084,8.631043434143066
41140.0,2006,82.5999984741211,60.900001525878906,65.22000122070312,230,5753.25634765625,5.438079357147217,8.65752124786377
41140.0,2775,76.5,58.79999923706055,64.67000579833984,150,7225.2333984375,5.0106353759765625,8.885334968566895
41140.0,4459,71.4000015258789,62.900001525878906,39.290000915527344,280,5587.97119140625,5.63478946685791,8.628371238708496
41145.0,1193,64.30000305175781,53.70000076293945,31.189998626708984,202,5515.8466796875,5.308267593383789,8.61538028717041
41145.0,2386,90.5999984741211,84.4000015258789,13.140000343322754,137,7283.890625,4.919981002807617,8.893420219421387
41145.0,4335,80.5,70.69999694824219,14.15999984741211,226,4699.650390625,5.420535087585449,8.455243110656738
41145.0,4627,81.4000015258789,74.5999984741211,25.690000534057617,253,6270.5732421875,5.533389568328857,8.743622779846191
41145.0,6003,60.29999923706055,49.29999923706055,39.47999954223633,385,5114.8466796875,5.953243255615234,8.539902687072754
41160.0,47,47.70000076293945,38.599998474121094,65.11000061035156,364,3730.939453125,5.897153854370117,8.22441577911377
41160.0,369,94.0999984741211,90.19999694824219,41.71000289916992,386,4385.86279296875,5.955837249755859,8.386141777038574
41160.0,419,96.80000305175781,71.4000015258789,14.049999237060547,427,3944.215576171875,6.056784152984619,8.28000545501709
41160.0,1427,96.5,70.19999694824219,32.45000076293945,413,4171.3076171875,6.023447513580322,8.33598518371582
41160.0,2500,86.0,76.69999694824219,37.56999969482422,338,4841.6064453125,5.82304573059082,8.485001564025879
41160.0,3556,70.5999984741211,47.099998474121094,37.5,384,4431.56787109375,5.9506425857543945,8.396509170532227
41160.0,4194,65.5999984741211,50.79999923706055,55.25,362,3515.812255859375,5.89164400100708,8.16502571105957
41160.0,7454,81.80000305175781,67.30000305175781,29.55000114440918,423,4463.62890625,6.047372341156006,8.403717041015625
41160.0,7805,96.5999984741211,89.80000305175781,18.529998779296875,502,3944.5517578125,6.218600273132324,8.28009033203125
41160.0,8353,90.0999984741211,74.69999694824219,12.199999809265137,590,3648.9677734375,6.380122661590576,8.202199935913086
41170.0,76,93.30000305175781,78.30000305175781,15.489999771118164,452,3849.044189453125,6.113682270050049,8.255579948425293
41170.0,8003,89.0999984741211,78.30000305175781,18.119998931884766,872,4578.6630859375,6.770789623260498,8.42916202545166
41210.0,269,82.19999694824219,67.5999984741211,5.409999847412109,351,4319.9345703125,5.860786437988281,8.37099552154541
41210.0,832,96.5999984741211,86.0,2.390000104904175,460,4159.48046875,6.131226539611816,8.333145141601562
41210.0,2094,92.80000305175781,71.0999984741211,4.96999979019165,483,4200.09521484375,6.18001651763916,8.342862129211426
41210.0,2958,88.19999694824219,86.30000305175781,9.969999313354492,311,5507.45654296875,5.739792823791504,8.613858222961426
41210.0,4272,97.80000305175781,85.4000015258789,8.299999237060547,494,4656.57080078125,6.202535629272461,8.44603443145752
41210.0,5007,92.30000305175781,92.30000305175781,11.25,160,4521.93115234375,5.075173854827881,8.416694641113281
41210.0,7459,93.80000305175781,84.4000015258789,4.789999961853027,543,4619.03515625,6.297109127044678,8.437941551208496
41210.0,8713,95.5999984741211,73.5,10.119999885559082,583,4526.90380859375,6.368186950683594,8.417793273925781
41240.0,7467,81.5999984741211,74.19999694824219,30.970001220703125,620,5134.6611328125,6.4297194480896,8.543768882751465
41901.0,8019,68.4000015258789,52.599998474121094,25.94999885559082,131,4339.19091796875,4.875197410583496,8.375443458557129
43040.0,5826,68.30000305175781,56.099998474121094,92.69999694824219,397,4992.826171875,5.983936309814453,8.51575756072998
44010.0,143,73.0999984741211,53.79999923706055,24.639999389648438,276,5557.5146484375,5.620400905609131,8.622906684875488
44010.0,2348,81.69999694824219,63.900001525878906,17.760000228881836,518,3682.5791015625,6.249975204467773,8.211368560791016
44010.0,2451,89.69999694824219,64.4000015258789,23.270000457763672,507,4138.416015625,6.228510856628418,8.328068733215332
44010.0,4233,75.5,69.80000305175781,34.279998779296875,353,5273.32568359375,5.8664679527282715,8.570416450500488
44010.0,5643,87.0,64.80000305175781,22.360000610351562,313,5257.94873046875,5.746203422546387,8.567496299743652
44010.0,6597,62.5,48.400001525878906,35.10000228881836,302,5211.4072265625,5.7104268074035645,8.558605194091797
44010.0,6667,95.69999694824219,82.9000015258789,10.629999160766602,348,4822.23583984375,5.852202415466309,8.480993270874023
44010.0,6668,84.0999984741211,72.0,18.06999969482422,249,4595.58251953125,5.517452716827393,8.43285083770752
44020.0,74,72.69999694824219,65.30000305175781,11.819999694824219,550,3497.8564453125,6.309918403625488,8.159905433654785
44050.0,960,62.29999923706055,55.79999923706055,7.0,443,4635.9345703125,6.093569755554199,8.441593170166016
44060.0,6413,83.5999984741211,68.5,32.22999954223633,512,4128.876953125,6.2383246421813965,8.325760841369629
44090.0,6185,66.0999984741211,55.400001525878906,25.040000915527344,615,3897.894287109375,6.421622276306152,8.26819133758545
45010.0,5119,76.30000305175781,74.5999984741211,18.469999313354492,379,4428.48828125,5.937536239624023,8.395813941955566
46010.0,46,76.69999694824219,76.69999694824219,24.670000076293945,454,3829.8193359375,6.118097305297852,8.25057315826416
46010.0,1365,45.099998474121094,36.0,43.720001220703125,366,4994.08740234375,5.902633190155029,8.516010284423828
46010.0,2197,76.9000015258789,69.19999694824219,18.65999984741211,268,4876.88037109375,5.590987205505371,8.492260932922363
46010.0,2481,33.29999923706055,29.5,74.80000305175781,250,6407.2158203125,5.521461009979248,8.765179634094238
46010.0,2537,58.29999923706055,39.599998474121094,48.310001373291016,296,5216.3818359375,5.690359592437744,8.559558868408203
46010.0,3116,89.69999694824219,65.5,43.57999801635742,179,5080.51953125,5.1873860359191895,8.53316879272461
46040.0,587,80.5,60.70000076293945,19.310001373291016,492,5734.16455078125,6.198478698730469,8.654197692871094
46060.0,724,78.0,78.0,8.070000648498535,446,4460.408203125,6.100318908691406,8.402995109558105
46080.0,2202,68.80000305175781,70.0,33.11000061035156,453,4937.94482421875,6.115891933441162,8.504704475402832
46100.0,2607,62.0,48.099998474121094,32.08000183105469,452,4372.66357421875,6.113682270050049,8.383127212524414
46130.0,5659,68.0,61.29999923706055,25.150001525878906,485,4750.4248046875,6.184148788452148,8.465989112854004
46140.0,2977,79.30000305175781,67.0999984741211,7.859999656677246,407,4415.43017578125,6.008813381195068,8.392860412597656
46140.0,4107,58.5,65.9000015258789,14.430000305175781,409,4131.1982421875,6.0137152671813965,8.326322555541992
46140.0,4142,72.80000305175781,59.29999923706055,17.209999084472656,401,4559.04736328125,5.993961334228516,8.4248685836792
47010.0,1529,92.9000015258789,76.80000305175781,4.880000114440918,553,4897.53369140625,6.3153581619262695,8.49648666381836
47010.0,4449,85.69999694824219,72.30000305175781,5.5,564,4336.91845703125,6.335054397583008,8.374918937683105
47010.0,6397,86.0999984741211,77.19999694824219,4.710000038146973,573,3803.57763671875,6.35088586807251,8.243697166442871
47010.0,6872,84.0999984741211,81.30000305175781,4.440000057220459,586,3969.092041015625,6.373319625854492,8.286293029785156
47010.0,7564,87.69999694824219,85.19999694824219,6.769999980926514,502,4690.6015625,6.218600273132324,8.453315734863281
47030.0,1285,70.69999694824219,58.20000076293945,16.809999465942383,583,3793.363525390625,6.368186950683594,8.241008758544922
47060.0,1600,90.4000015258789,79.19999694824219,6.460000038146973,604,4000.08935546875,6.403573989868164,8.294072151184082
47060.0,2127,89.0,82.0,2.549999952316284,510,4776.982421875,6.234410762786865,8.471564292907715
47060.0,6874,91.19999694824219,85.0999984741211,3.240000009536743,618,4606.0146484375,6.426488399505615,8.435118675231934
47070.0,2773,91.9000015258789,80.80000305175781,12.130000114440918,544,4703.35498046875,6.298949241638184,8.456031799316406
47070.0,3158,79.0,71.5999984741211,13.4399995803833,521,4445.9560546875,6.2557501792907715,8.399749755859375
47070.0,3538,90.69999694824219,77.30000305175781,13.950000762939453,595,4395.6640625,6.388561248779297,8.388374328613281
47070.0,3552,76.0999984741211,72.80000305175781,15.080000877380371,577,4078.793701171875,6.357842445373535,8.313556671142578
47070.0,7653,86.30000305175781,68.5,9.289999961853027,506,5292.94677734375,6.226536750793457,8.574130058288574
47070.0,8624,83.69999694824219,79.30000305175781,8.429999351501465,629,3527.29736328125,6.444131374359131,8.16828727722168
47080.0,564,75.0,71.69999694824219,5.0,320,4925.86865234375,5.7683210372924805,8.5022554397583
47080.0,1544,71.0999984741211,55.599998474121094,10.100000381469727,208,5674.52880859375,5.337538242340088,8.643742561340332
47080.0,3037,86.69999694824219,81.69999694824219,13.0600004196167,222,5705.71630859375,5.402677536010742,8.649224281311035
47080.0,7720,86.80000305175781,81.30000305175781,6.170000076293945,470,3826.353271484375,6.152732849121094,8.249667167663574
47080.0,8618,75.69999694824219,74.30000305175781,7.190000057220459,334,4843.43701171875,5.811141014099121,8.485380172729492
48040.0,852,40.0,33.29999923706055,43.32999801635742,120,4593.18310546875,4.787491798400879,8.432328224182129
49055.0,1148,77.80000305175781,61.099998474121094,36.30999755859375,157,4854.6689453125,5.056245803833008,8.487696647644043
50010.0,842,60.5,50.0,33.48999786376953,209,7627.8515625,5.342334270477295,8.93956184387207
50010.0,1594,64.69999694824219,37.29999923706055,52.96000289916992,304,5651.2333984375,5.71702766418457,8.639629364013672
50010.0,2380,58.79999923706055,55.79999923706055,35.02000045776367,297,6195.609375,5.693732261657715,8.731595993041992
50010.0,2445,71.69999694824219,54.29999923706055,21.989999771118164,282,6552.58154296875,5.641907215118408,8.787614822387695
50020.0,268,95.9000015258789,75.5,27.90999984741211,412,4982.1240234375,6.021023273468018,8.513611793518066
50020.0,828,91.0999984741211,67.9000015258789,35.81999969482422,402,4493.77587890625,5.9964518547058105,8.410449028015137
50020.0,1266,83.80000305175781,58.099998474121094,19.779998779296875,445,5060.81591796875,6.098074436187744,8.529282569885254
50020.0,1958,87.9000015258789,87.5,27.459999084472656,295,5572.2880859375,5.686975479125977,8.625560760498047
50020.0,3074,71.5999984741211,56.0,27.75,472,4795.43408203125,6.156979084014893,8.475419044494629
50020.0,3272,65.80000305175781,51.29999923706055,34.34000015258789,332,5046.86767578125,5.8051347732543945,8.526522636413574
50020.0,4356,83.0,66.0,45.80999755859375,334,5655.9189453125,5.811141014099121,8.640458106994629
50020.0,4585,84.5999984741211,84.5999984741211,29.57000160217285,328,4742.9267578125,5.793013572692871,8.464409828186035
