wage,lwage,belavg,abvavg,exper,looks,union,goodhlth,black,female,married,south,bigcity,smllcity,service,expersq,educ
8.920000076293945,2.188295841217041,0,0,40,3,0,1,0,0,1,1,0,1,1,1600,12
2.630000114440918,0.9669839143753052,0,0,7,3,0,1,0,1,1,0,0,0,0,49,16
26.239999771118164,3.267284870147705,0,0,24,3,0,1,0,0,1,0,1,0,0,576,12
7.539999961853027,2.0202221870422363,0,1,36,4,0,1,0,0,0,0,0,0,0,1296,12
8.649999618530273,2.157559394836426,0,0,34,3,0,1,0,0,1,0,0,1,1,1156,13
20.989999771118164,3.04404616355896,0,0,44,3,0,1,0,0,1,1,1,0,0,1936,16
10.260000228881836,2.3282527923583984,0,0,44,3,0,1,0,0,1,0,0,1,1,1936,13
8.550000190734863,2.1459312438964844,0,0,30,3,0,1,0,0,1,0,1,0,0,900,16
2.0799999237060547,0.7323678731918335,0,1,23,4,0,1,0,0,1,0,1,0,0,529,12
3.0,1.0986123085021973,0,0,5,3,0,0,0,0,0,1,0,0,0,25,13
6.010000228881836,1.7934248447418213,0,1,25,4,0,1,0,0,1,1,0,1,1,625,16
10.050000190734863,2.307572603225708,0,1,14,4,0,1,0,0,0,1,0,1,0,196,13
5.730000019073486,1.7457154989242554,0,0,5,3,0,1,0,0,1,0,0,1,0,25,12
5.929999828338623,1.7800241708755493,0,0,20,3,0,1,0,0,1,0,0,0,0,400,12
4.489999771118164,1.5018526315689087,1,0,1,2,0,1,0,0,0,0,0,1,0,1,10
5.659999847412109,1.7334238290786743,0,1,13,4,0,1,0,0,0,0,1,0,0,169,16
10.1899995803833,2.321406841278076,0,1,15,4,0,1,0,0,1,1,0,0,0,225,12
20.989999771118164,3.04404616355896,0,0,35,3,0,1,0,0,1,0,0,0,0,1225,12
9.050000190734863,2.2027647495269775,0,1,20,4,0,1,0,0,1,0,0,1,0,400,12
3.9200000762939453,1.3660917282104492,0,1,12,5,0,1,0,0,1,0,0,1,1,144,12
4.28000020980835,1.4539530277252197,0,1,7,4,0,1,0,1,0,0,0,0,1,49,16
2.75,1.0116009712219238,0,0,7,3,0,1,0,1,0,0,0,1,0,49,16
2.880000114440918,1.0577902793884277,0,1,32,4,0,1,0,0,1,0,1,0,0,1024,12
6.409999847412109,1.8578592538833618,0,0,13,3,0,1,0,0,1,1,0,1,0,169,13
7.690000057220459,2.0399208068847656,0,0,15,3,0,1,0,0,1,0,0,1,1,225,13
3.75,1.3217558860778809,0,0,33,3,0,0,0,1,0,0,0,0,1,1089,10
6.409999847412109,1.8578592538833618,0,0,48,3,0,1,0,0,1,0,0,1,0,2304,8
11.539999961853027,2.445819139480591,0,1,38,4,0,1,0,0,1,0,0,1,0,1444,16
11.399999618530273,2.4336133003234863,0,0,28,3,0,1,0,0,1,0,1,0,1,784,16
2.200000047683716,0.7884573936462402,0,1,18,4,0,1,0,1,1,1,0,0,0,324,13
1.649999976158142,0.5007752776145935,1,0,24,1,0,1,0,1,0,0,0,1,1,576,13
6.590000152587891,1.8855533599853516,0,0,27,3,0,1,0,0,0,0,0,1,1,729,12
11.0600004196167,2.4033350944519043,0,0,24,3,0,1,0,0,1,0,0,0,0,576,5
1.6299999952316284,0.48858001828193665,0,0,16,3,0,1,0,0,1,1,0,1,1,256,10
3.5799999237060547,1.2753627300262451,0,0,44,3,0,1,0,1,1,0,0,0,0,1936,12
12.3100004196167,2.5104119777679443,0,1,14,4,0,1,0,0,1,0,0,1,0,196,16
6.659999847412109,1.896119475364685,0,0,16,3,0,1,0,0,1,0,1,0,0,256,12
10.529999732971191,2.3542282581329346,0,0,18,3,0,1,0,1,1,0,0,0,1,324,16
1.9199999570846558,0.6523251533508301,1,0,18,2,0,1,0,1,1,0,0,0,1,324,13
19.229999542236328,2.9564714431762695,0,1,15,4,0,1,0,0,1,0,1,0,0,225,13
7.210000038146973,1.9754689931869507,0,1,41,4,0,1,0,0,1,0,1,0,0,1681,12
25.639999389648438,3.2441534996032715,0,0,28,3,0,1,0,0,1,0,1,0,0,784,16
3.8499999046325684,1.348073124885559,0,0,24,3,0,1,0,0,1,0,0,1,0,576,12
10.989999771118164,2.3969857692718506,0,0,13,3,0,1,0,0,1,0,0,1,0,169,12
10.020000457763672,2.3045830726623535,0,0,22,3,0,1,0,0,1,0,1,0,0,484,13
5.309999942779541,1.6695917844772339,0,1,18,4,0,1,0,0,1,0,0,1,0,324,13
7.190000057220459,1.9726911783218384,0,0,40,3,0,1,0,0,1,1,0,1,0,1600,13
3.819999933242798,1.3402503728866577,0,1,17,4,0,1,0,0,1,0,0,0,0,289,13
9.619999885559082,2.2638442516326904,0,0,17,3,0,1,0,0,1,0,0,1,0,289,12
9.619999885559082,2.2638442516326904,0,1,20,4,0,1,0,0,1,0,0,0,0,400,16
3.8499999046325684,1.348073124885559,0,1,30,4,0,1,0,0,1,0,0,0,1,900,12
7.5,2.0149030685424805,0,0,30,3,0,1,0,0,1,0,0,1,0,900,12
6.920000076293945,1.9344158172607422,0,1,22,4,0,1,0,0,1,0,0,1,1,484,12
7.690000057220459,2.0399208068847656,0,1,7,4,0,1,0,0,1,0,0,1,0,49,12
9.229999542236328,2.222459077835083,0,0,23,3,0,1,0,0,0,1,0,1,0,529,14
1.2699999809265137,0.23901689052581787,0,0,8,3,0,1,0,1,1,0,0,1,0,64,13
4.820000171661377,1.5727739334106445,0,1,31,4,0,1,0,0,1,0,0,0,0,961,10
6.75,1.9095425605773926,0,0,30,3,0,1,0,0,1,0,0,1,0,900,12
8.550000190734863,2.1459312438964844,1,0,26,2,0,1,0,0,0,1,0,0,0,676,13
6.409999847412109,1.8578592538833618,0,1,24,4,1,1,0,0,1,0,1,0,0,576,12
7.440000057220459,2.006870746612549,0,0,12,3,1,1,0,0,1,0,0,1,0,144,13
1.3200000524520874,0.2776317894458771,0,0,37,3,0,1,0,1,1,0,0,1,0,1369,12
4.809999942779541,1.5706970691680908,0,1,16,4,0,1,0,1,0,0,0,0,0,256,14
14.350000381469727,2.663749933242798,0,0,23,3,0,1,0,0,1,0,0,1,1,529,16
2.4000000953674316,0.8754687905311584,1,0,9,2,0,1,0,0,1,0,0,0,0,81,10
3.0799999237060547,1.1249295473098755,1,0,14,2,0,1,0,0,1,0,0,1,1,196,14
10.65999984741211,2.3664984703063965,0,1,8,5,0,1,0,0,0,0,0,0,0,64,13
7.690000057220459,2.0399208068847656,1,0,41,2,0,1,0,0,1,0,0,1,0,1681,16
2.5399999618530273,0.9321640729904175,0,1,5,4,0,1,0,0,0,0,0,1,0,25,13
6.380000114440918,1.8531681299209595,0,0,30,3,0,1,0,0,1,0,0,0,0,900,12
4.809999942779541,1.5706970691680908,0,1,12,4,0,1,0,0,1,0,1,0,1,144,17
3.819999933242798,1.3402503728866577,0,0,24,3,0,1,0,1,0,0,0,1,0,576,12
7.400000095367432,2.0014801025390625,0,0,19,3,0,1,0,0,1,0,1,0,0,361,13
7.690000057220459,2.0399208068847656,0,1,20,4,0,1,0,0,1,0,0,0,0,400,12
8.239999771118164,2.1090002059936523,1,0,23,2,0,1,0,1,1,1,1,0,1,529,14
2.630000114440918,0.9669839143753052,0,0,3,3,0,1,0,0,0,0,0,1,0,9,8
5.309999942779541,1.6695917844772339,0,1,20,4,0,1,0,0,1,0,0,0,0,400,13
3.0,1.0986123085021973,1,0,45,2,0,1,0,0,1,0,0,0,0,2025,5
5.699999809265137,1.7404661178588867,0,0,31,3,0,1,0,0,1,0,0,1,0,961,12
17.489999771118164,2.8616292476654053,0,1,23,4,0,1,0,0,1,0,0,0,0,529,13
3.890000104904175,1.3584091663360596,0,0,7,3,0,1,0,0,0,1,0,1,1,49,13
16.139999389648438,2.7813005447387695,0,0,23,3,1,1,0,0,1,0,0,0,0,529,10
18.31999969482422,2.9079933166503906,0,0,25,3,0,1,0,0,1,0,0,1,0,625,13
10.420000076293945,2.3437271118164062,0,0,28,3,1,0,0,0,1,0,0,1,0,784,8
24.729999542236328,3.208017110824585,0,0,36,3,0,1,0,0,1,0,1,0,0,1296,12
7.610000133514404,2.029463291168213,0,0,14,3,0,1,0,0,1,0,0,0,0,196,13
10.0,2.3025851249694824,0,1,41,4,0,1,0,0,1,0,0,1,0,1681,17
1.6799999475479126,0.5187937617301941,0,0,15,3,0,1,0,0,1,0,0,0,0,225,10
5.099999904632568,1.6292405128479004,0,1,34,4,0,0,1,0,1,0,0,1,1,1156,17
7.71999979019165,2.0438144207000732,0,0,20,3,0,1,0,0,1,0,0,1,0,400,16
13.460000038146973,2.599722385406494,0,1,20,4,0,1,0,0,1,1,1,0,0,400,16
17.479999542236328,2.8610572814941406,0,1,35,4,0,1,0,0,1,0,1,0,0,1225,17
1.9199999570846558,0.6523251533508301,0,0,25,3,0,1,1,0,1,0,0,0,0,625,10
5.090000152587891,1.6272778511047363,0,1,38,4,0,1,0,0,1,0,0,1,0,1444,13
6.369999885559082,1.8515994548797607,0,0,16,3,0,1,0,1,0,0,1,0,0,256,17
5.449999809265137,1.695615530014038,1,0,6,2,0,1,0,0,0,0,1,0,0,36,16
3.819999933242798,1.3402503728866577,0,0,14,3,0,1,0,0,1,0,0,0,0,196,13
20.860000610351562,3.0378334522247314,0,1,34,4,0,1,0,0,1,0,0,1,0,1156,8
6.199999809265137,1.8245493173599243,0,1,8,4,0,1,0,0,0,0,0,1,1,64,17
26.219999313354492,3.2665224075317383,0,0,17,3,0,1,0,0,1,0,1,0,1,289,17
2.5,0.9162907600402832,0,0,27,3,0,1,0,0,1,0,0,1,1,729,12
8.100000381469727,2.0918641090393066,0,0,13,3,0,1,0,0,0,1,0,1,0,169,13
6.210000038146973,1.8261609077453613,0,0,42,3,0,1,0,0,1,0,0,1,0,1764,12
5.239999771118164,1.656321406364441,0,1,11,4,0,1,0,0,1,0,0,1,0,121,16
5.570000171661377,1.7173950672149658,0,1,12,4,0,1,0,0,1,0,0,0,0,144,12
7.599999904632568,2.0281481742858887,0,1,43,4,0,1,0,0,1,0,0,1,0,1849,12
17.489999771118164,2.8616292476654053,0,0,18,3,0,1,0,0,1,0,0,1,0,324,16
10.100000381469727,2.312535524368286,0,0,17,3,0,1,0,0,0,0,0,1,0,289,16
4.329999923706055,1.4655674695968628,1,0,4,2,0,1,0,0,0,1,0,1,0,16,13
5.380000114440918,1.6826883554458618,0,1,40,4,0,1,0,0,1,0,0,0,0,1600,12
5.699999809265137,1.7404661178588867,0,1,14,4,0,1,0,0,1,0,0,1,0,196,16
15.729999542236328,2.7555696964263916,0,0,32,3,0,1,0,0,1,0,1,0,0,1024,12
3.1600000858306885,1.1505720615386963,0,0,13,3,0,1,0,1,1,0,0,1,1,169,12
7.630000114440918,2.032087802886963,0,0,34,3,1,0,0,0,0,0,0,1,0,1156,13
7.690000057220459,2.0399208068847656,0,0,10,3,0,1,0,0,0,1,1,0,0,100,16
3.569999933242798,1.2725656032562256,0,0,25,3,0,1,0,0,0,0,0,1,0,625,10
5.920000076293945,1.7783364057540894,0,1,11,4,0,1,0,0,1,0,1,0,0,121,13
13.119999885559082,2.5741376876831055,0,0,40,3,0,1,0,0,1,0,0,1,0,1600,13
38.86000061035156,3.6599655151367188,0,0,29,3,0,1,0,0,1,0,0,1,0,841,13
1.9199999570846558,0.6523251533508301,0,0,30,3,0,0,0,1,0,0,0,1,0,900,13
10.119999885559082,2.314513683319092,0,0,20,3,1,1,0,0,1,0,0,1,0,400,16
12.819999694824219,2.551006317138672,0,1,12,4,0,1,0,0,1,1,0,0,0,144,16
5.489999771118164,1.7029281854629517,0,1,20,4,0,1,0,1,0,0,0,1,0,400,13
14.789999961853027,2.693951368331909,0,0,29,3,0,1,0,0,1,0,0,1,0,841,17
10.1899995803833,2.321406841278076,1,0,15,2,0,1,0,0,1,1,0,1,0,225,17
2.109999895095825,0.7466878890991211,0,0,37,3,1,1,0,1,0,0,1,0,0,1369,10
9.279999732971191,2.2278614044189453,0,0,11,3,0,1,0,0,0,0,1,0,0,121,13
5.329999923706055,1.6733511686325073,0,1,19,4,0,1,0,0,1,0,0,1,0,361,13
9.130000114440918,2.2115657329559326,0,0,13,3,0,1,0,0,1,0,0,1,0,169,13
9.890000343322754,2.2915241718292236,0,0,41,3,0,1,0,0,1,0,0,1,0,1681,10
6.369999885559082,1.8515994548797607,0,0,11,3,0,1,0,0,1,0,0,1,0,121,10
4.0,1.3862943649291992,0,0,26,3,0,1,0,1,0,0,0,1,0,676,12
5.090000152587891,1.6272778511047363,0,1,7,4,0,1,0,0,1,1,0,1,0,49,13
5.130000114440918,1.6351057291030884,0,1,21,4,0,1,0,0,1,1,0,0,0,441,12
2.4700000286102295,0.9042181372642517,0,1,1,4,0,1,0,1,0,1,0,1,0,1,16
3.2899999618530273,1.1908875703811646,0,0,26,3,0,1,0,1,1,0,1,0,0,676,10
3.950000047683716,1.3737156391143799,0,0,1,3,0,1,0,1,0,1,1,0,0,1,12
3.0399999618530273,1.111857533454895,0,0,12,3,0,1,0,1,1,0,0,1,0,144,12
2.2699999809265137,0.8197798132896423,1,0,3,2,0,1,0,1,1,0,0,0,0,9,12
3.3399999141693115,1.2059707641601562,0,0,5,3,0,1,0,1,1,0,1,0,0,25,12
4.900000095367432,1.5892351865768433,1,0,5,2,1,1,0,0,0,0,0,1,0,25,13
7.210000038146973,1.9754689931869507,0,0,6,3,0,1,0,0,1,1,0,1,0,36,14
3.440000057220459,1.235471487045288,0,1,1,4,0,1,0,0,0,0,0,0,0,1,12
2.4000000953674316,0.8754687905311584,0,1,6,4,0,1,0,1,1,0,0,0,0,36,12
8.260000228881836,2.111424684524536,0,0,38,3,0,1,0,0,1,0,1,0,0,1444,12
10.680000305175781,2.368372917175293,0,0,38,3,0,1,0,0,1,0,0,1,0,1444,12
4.619999885559082,1.5303946733474731,0,0,37,3,0,1,0,0,1,0,0,0,0,1369,13
7.550000190734863,2.021547555923462,0,1,26,4,0,1,0,0,1,0,0,1,0,676,13
6.75,1.9095425605773926,0,0,42,3,0,0,0,0,1,0,0,0,0,1764,13
7.690000057220459,2.0399208068847656,0,0,42,3,0,1,0,0,1,1,0,1,0,1764,12
7.25,1.9810014963150024,0,0,10,3,0,1,0,0,1,0,0,1,0,100,14
8.739999771118164,2.167910099029541,0,1,16,4,0,1,0,0,1,0,0,1,0,256,12
4.619999885559082,1.5303946733474731,1,0,34,2,0,1,0,0,1,1,0,1,0,1156,13
3.3299999237060547,1.2029722929000854,1,0,17,2,0,1,0,0,0,0,0,0,0,289,12
4.809999942779541,1.5706970691680908,0,0,12,3,0,1,0,1,0,0,0,1,0,144,12
4.579999923706055,1.5216989517211914,0,0,24,3,0,1,0,0,1,0,0,1,0,576,12
4.090000152587891,1.4085450172424316,0,0,3,3,0,1,0,1,1,0,0,1,0,9,13
1.8300000429153442,0.604315996170044,0,1,3,4,0,0,0,1,0,0,0,0,0,9,13
3.3299999237060547,1.2029722929000854,0,0,14,3,0,1,0,0,1,0,0,1,0,196,10
4.71999979019165,1.5518087148666382,0,0,3,3,0,0,0,1,0,0,0,0,0,9,12
3.059999942779541,1.1184148788452148,0,1,32,4,0,1,0,0,1,0,0,0,0,1024,12
4.949999809265137,1.599387526512146,0,1,9,4,0,1,0,0,1,1,0,1,0,81,13
11.539999961853027,2.445819139480591,0,0,34,3,0,1,0,0,1,1,0,1,0,1156,13
5.630000114440918,1.7281094789505005,0,0,5,3,0,1,0,0,1,0,0,1,0,25,14
4.050000190734863,1.398716926574707,1,0,10,2,0,1,0,1,1,0,0,1,0,100,12
1.159999966621399,0.14841997623443604,0,1,2,4,0,1,0,1,0,1,0,1,0,4,13
4.099999904632568,1.4109869003295898,0,0,34,3,0,1,0,1,1,0,1,0,0,1156,8
2.4600000381469727,0.9001613855361938,0,0,17,3,0,1,0,1,1,0,0,0,0,289,12
4.110000133514404,1.4134230613708496,0,1,10,4,0,1,0,1,0,0,1,0,1,100,12
6.110000133514404,1.8099267482757568,0,0,44,3,0,1,0,1,1,0,0,0,0,1936,13
4.46999979019165,1.4973883628845215,0,1,11,4,0,1,0,1,1,0,0,1,0,121,12
4.619999885559082,1.5303946733474731,0,1,3,4,0,1,0,1,0,0,1,0,0,9,12
1.2799999713897705,0.2468600571155548,0,0,2,3,0,1,0,1,1,0,0,0,1,4,13
4.400000095367432,1.4816045761108398,0,1,25,4,0,1,0,1,0,0,0,0,0,625,12
1.2699999809265137,0.23901689052581787,0,0,12,3,0,1,0,1,1,0,0,1,1,144,12
3.950000047683716,1.3737156391143799,0,1,10,4,0,1,0,1,0,0,0,0,0,100,12
3.640000104904175,1.291983723640442,0,0,8,3,0,0,0,0,0,1,0,1,0,64,12
3.75,1.3217558860778809,0,1,5,4,0,1,0,1,0,0,0,1,0,25,14
3.2100000381469727,1.1662709712982178,0,1,12,4,0,1,0,1,0,0,0,1,0,144,13
2.630000114440918,0.9669839143753052,0,0,6,3,0,1,0,1,1,0,0,1,1,36,13
5.639999866485596,1.7298840284347534,0,0,9,3,0,1,0,0,1,0,0,0,0,81,16
3.0,1.0986123085021973,0,1,2,4,0,1,0,1,0,0,1,0,0,4,12
1.9800000190734863,0.6830968260765076,0,1,7,4,0,1,0,1,1,0,0,0,0,49,12
4.809999942779541,1.5706970691680908,0,0,26,3,0,1,0,1,0,0,0,0,0,676,12
2.630000114440918,0.9669839143753052,0,1,13,4,0,1,0,1,1,0,0,1,1,169,13
3.1600000858306885,1.1505720615386963,0,0,27,3,0,1,0,1,1,0,0,1,0,729,12
6.269999980926514,1.8357763290405273,0,0,3,3,1,1,0,0,0,1,1,0,1,9,13
4.050000190734863,1.398716926574707,0,0,8,3,0,1,0,1,0,0,0,1,0,64,13
1.9800000190734863,0.6830968260765076,0,0,8,3,0,1,0,1,1,0,0,1,0,64,16
2.180000066757202,0.7793248891830444,0,1,2,4,0,1,0,1,1,0,0,1,0,4,12
2.630000114440918,0.9669839143753052,0,1,4,4,0,1,0,1,1,0,0,0,0,16,12
2.430000066757202,0.8878912925720215,0,1,1,4,0,1,0,1,0,0,0,1,0,1,10
1.9800000190734863,0.6830968260765076,0,1,4,4,0,1,0,1,0,1,0,0,0,16,12
4.090000152587891,1.4085450172424316,0,1,5,4,0,1,0,1,1,1,0,0,0,25,12
2.5,0.9162907600402832,0,0,12,3,0,1,0,1,0,0,0,1,1,144,12
2.509999990463257,0.9202827215194702,0,1,4,5,0,1,0,1,0,0,1,0,0,16,12
3.8499999046325684,1.348073124885559,0,1,7,4,1,1,0,1,0,0,0,1,0,49,10
5.130000114440918,1.6351057291030884,0,1,5,4,0,1,0,0,0,1,0,1,0,25,12
4.809999942779541,1.5706970691680908,0,0,5,3,0,1,0,1,0,0,0,1,0,25,12
4.809999942779541,1.5706970691680908,0,1,3,4,0,1,0,0,0,0,0,1,1,9,13
7.070000171661377,1.9558604955673218,0,0,8,3,1,1,1,1,0,0,1,0,0,64,13
2.309999942779541,0.8372474908828735,0,1,3,4,0,1,0,1,0,0,0,1,1,9,13
3.890000104904175,1.3584091663360596,0,1,4,4,0,1,1,1,0,1,1,0,0,16,16
1.9800000190734863,0.6830968260765076,1,0,25,2,0,1,0,1,0,0,1,0,0,625,12
3.75,1.3217558860778809,0,1,31,4,0,0,0,1,0,0,1,0,0,961,12
1.25,0.2231435477733612,0,1,5,4,0,1,0,1,1,0,0,0,0,25,12
7.630000114440918,2.032087802886963,0,1,11,4,0,1,0,0,0,0,0,0,1,121,16
6.539999961853027,1.8779371976852417,0,0,8,3,0,1,1,1,0,1,0,1,0,64,13
13.130000114440918,2.574899673461914,0,0,24,3,0,1,0,0,1,1,0,1,0,576,16
4.400000095367432,1.4816045761108398,0,1,3,5,0,1,0,1,0,0,0,1,0,9,13
7.690000057220459,2.0399208068847656,0,0,16,3,0,1,1,1,1,0,0,1,0,256,13
3.8499999046325684,1.348073124885559,0,0,7,3,0,1,0,0,1,0,0,1,0,49,10
7.690000057220459,2.0399208068847656,0,0,25,3,0,1,0,0,1,0,0,1,0,625,12
5.0,1.6094379425048828,0,0,19,3,0,1,0,0,0,1,0,1,0,361,13
8.9399995803833,2.190535545349121,0,0,31,3,1,1,0,0,1,0,0,1,0,961,10
5.090000152587891,1.6272778511047363,0,1,7,5,0,1,0,1,0,0,1,0,0,49,17
3.1600000858306885,1.1505720615386963,0,0,1,3,0,1,1,1,0,0,1,0,1,1,12
10.579999923706055,2.3589653968811035,0,0,21,3,0,1,0,0,1,0,0,1,0,441,13
6.869999885559082,1.927164077758789,0,0,5,3,0,0,1,1,1,0,1,0,0,25,12
2.140000104904175,0.7608059048652649,0,1,4,4,0,1,1,1,0,0,1,0,0,16,13
5.130000114440918,1.6351057291030884,0,1,15,4,0,1,0,1,0,0,1,0,0,225,16
1.9500000476837158,0.6678293943405151,1,0,10,2,1,1,0,1,1,0,0,1,1,100,13
1.9199999570846558,0.6523251533508301,0,1,8,4,0,1,0,1,1,0,0,0,1,64,12
2.6500000953674316,0.9745596647262573,0,0,18,3,0,1,0,1,1,0,0,1,1,324,13
2.619999885559082,0.9631742835044861,0,0,10,3,1,1,0,1,1,1,0,0,1,100,17
7.909999847412109,2.0681278705596924,0,1,6,4,1,1,0,1,0,0,0,1,0,36,13
8.550000190734863,2.1459312438964844,0,1,30,4,1,1,0,0,1,1,0,0,0,900,12
8.4399995803833,2.1329822540283203,0,1,19,4,1,1,0,1,0,0,1,0,0,361,13
7.960000038146973,2.0744290351867676,0,0,30,3,1,1,0,0,1,0,0,0,0,900,12
7.210000038146973,1.9754689931869507,0,1,38,4,0,0,1,0,0,0,1,0,0,1444,12
4.670000076293945,1.5411590337753296,0,0,4,3,0,1,0,0,0,0,1,0,0,16,10
4.28000020980835,1.4539530277252197,0,1,7,4,0,1,0,1,0,0,0,1,1,49,13
3.609999895095825,1.2837077379226685,0,0,4,3,0,1,0,1,0,1,0,1,0,16,13
1.9199999570846558,0.6523251533508301,0,0,2,3,0,1,0,1,0,0,0,1,0,4,14
1.6799999475479126,0.5187937617301941,0,0,5,3,0,1,0,1,1,0,0,0,0,25,13
4.460000038146973,1.495148777961731,0,0,21,3,0,1,0,1,1,0,0,1,0,441,12
2.109999895095825,0.7466878890991211,0,1,12,4,0,1,0,1,0,1,0,1,0,144,13
3.809999942779541,1.3376291990280151,0,1,4,5,0,1,0,0,1,0,0,1,0,16,12
6.25,1.8325815200805664,0,1,11,4,0,1,0,1,1,0,0,1,0,121,12
3.0799999237060547,1.1249295473098755,0,0,5,3,0,1,1,1,0,0,0,1,0,25,13
5.389999866485596,1.6845453977584839,0,0,45,3,0,0,0,0,1,0,0,1,0,2025,10
7.329999923706055,1.9919755458831787,0,1,31,4,1,0,0,0,1,0,0,0,0,961,13
4.920000076293945,1.5933085680007935,0,0,38,3,1,0,1,1,0,1,1,0,0,1444,12
9.890000343322754,2.2915241718292236,0,0,35,3,1,1,1,0,0,0,1,0,0,1225,10
2.9800000190734863,1.0919233560562134,0,0,12,3,0,1,0,1,1,0,0,1,0,144,12
2.9200000762939453,1.07158362865448,0,1,12,4,0,1,0,1,0,0,0,0,1,144,12
4.170000076293945,1.4279160499572754,0,1,34,4,0,1,0,1,1,0,0,1,1,1156,12
3.3399999141693115,1.2059707641601562,1,0,20,2,0,1,1,1,0,0,0,1,0,400,13
2.259999990463257,0.8153648376464844,0,1,3,4,0,1,0,1,0,0,0,0,0,9,14
10.119999885559082,2.314513683319092,0,0,18,3,0,1,0,1,0,0,0,1,1,324,13
6.349999904632568,1.8484548330307007,0,0,20,3,0,1,0,1,1,0,0,1,0,400,12
7.800000190734863,2.054123640060425,0,0,6,3,0,1,1,1,0,0,1,0,1,36,13
3.75,1.3217558860778809,0,1,9,4,0,1,0,1,0,0,0,1,0,81,12
3.5899999141693115,1.2781522274017334,0,1,3,4,0,1,0,1,1,0,0,1,0,9,12
4.519999980926514,1.508512020111084,0,0,7,3,0,1,0,1,0,0,0,1,0,49,13
4.46999979019165,1.4973883628845215,0,0,12,3,0,1,0,1,1,0,0,1,0,144,12
5.289999961853027,1.665818214416504,0,1,12,4,0,1,0,1,0,0,0,1,1,144,12
5.289999961853027,1.665818214416504,0,1,10,4,0,1,0,1,0,1,0,1,1,100,13
4.809999942779541,1.5706970691680908,0,1,9,4,0,1,0,1,0,0,0,1,0,81,13
1.9800000190734863,0.6830968260765076,1,0,3,2,0,1,0,1,1,0,0,0,1,9,14
3.1700000762939453,1.1537315845489502,0,0,2,3,0,1,0,1,0,0,0,0,0,4,13
2.880000114440918,1.0577902793884277,0,1,40,4,0,1,0,1,1,0,1,0,1,1600,12
3.4700000286102295,1.2441545724868774,0,0,5,3,0,1,0,1,1,0,0,0,1,25,13
3.9200000762939453,1.3660917282104492,1,0,15,2,0,1,0,1,1,0,0,0,0,225,12
3.4600000381469727,1.2412686347961426,0,1,13,4,0,1,0,1,1,1,1,0,1,169,17
4.949999809265137,1.599387526512146,0,1,10,5,0,1,1,1,0,0,1,0,0,100,14
2.180000066757202,0.7793248891830444,0,0,2,3,0,1,0,1,0,0,0,0,0,4,12
4.099999904632568,1.4109869003295898,0,1,23,4,0,1,0,1,0,0,0,1,0,529,12
2.619999885559082,0.9631742835044861,0,0,15,3,0,1,0,1,0,0,0,0,1,225,12
6.590000152587891,1.8855533599853516,0,0,30,3,0,1,0,1,0,0,0,1,0,900,13
3.9600000381469727,1.376244068145752,1,0,15,2,0,1,0,1,1,0,1,0,0,225,12
4.809999942779541,1.5706970691680908,0,0,11,3,0,1,0,1,0,0,0,1,0,121,13
3.75,1.3217558860778809,0,0,27,3,0,1,0,1,0,0,0,1,1,729,12
7.340000152587891,1.9933388233184814,0,0,9,3,1,1,0,1,0,0,1,0,0,81,12
2.930000066757202,1.0750024318695068,0,1,1,4,0,1,0,1,0,0,0,0,1,1,12
3.4700000286102295,1.2441545724868774,0,0,15,3,0,1,0,1,0,0,0,1,1,225,12
5.639999866485596,1.7298840284347534,0,0,16,3,0,1,0,1,1,0,0,1,1,256,12
3.75,1.3217558860778809,0,0,3,3,0,1,0,1,0,0,0,0,1,9,13
5.449999809265137,1.695615530014038,0,1,19,4,0,1,0,1,0,0,0,1,1,361,17
4.090000152587891,1.4085450172424316,0,1,18,4,0,0,0,1,0,1,1,0,0,324,13
3.75,1.3217558860778809,0,0,4,3,0,1,0,1,1,0,0,1,0,16,12
6.730000019073486,1.9065752029418945,0,1,14,4,0,1,0,1,1,0,0,1,0,196,12
3.2799999713897705,1.1878434419631958,0,0,8,3,1,1,0,1,1,0,0,1,1,64,13
3.569999933242798,1.2725656032562256,0,1,10,4,0,1,0,1,0,0,0,1,0,100,12
6.010000228881836,1.7934248447418213,0,0,33,3,0,1,0,0,1,0,1,0,0,1089,12
4.619999885559082,1.5303946733474731,0,0,9,3,0,1,0,0,1,0,0,1,0,81,10
6.840000152587891,1.9227877855300903,0,1,26,4,0,1,0,0,1,0,1,0,0,676,12
6.409999847412109,1.8578592538833618,0,0,15,3,0,1,0,1,1,0,0,0,0,225,10
3.440000057220459,1.235471487045288,1,0,31,2,0,1,0,0,1,0,0,1,0,961,12
3.8499999046325684,1.348073124885559,0,0,22,3,1,1,0,0,1,1,0,1,0,484,10
7.150000095367432,1.967112421989441,0,1,30,4,1,1,0,1,0,0,1,0,0,900,12
4.050000190734863,1.398716926574707,0,0,3,3,0,1,1,1,0,1,1,0,0,9,12
2.9100000858306885,1.0681531429290771,0,1,4,4,0,1,0,0,0,0,0,1,0,16,14
1.9199999570846558,0.6523251533508301,0,0,4,3,0,0,0,1,0,1,0,1,0,16,12
4.420000076293945,1.4861396551132202,0,0,9,3,0,1,0,0,0,0,0,1,0,81,12
8.489999771118164,2.1388890743255615,0,0,7,3,1,1,0,0,0,0,1,0,0,49,14
4.28000020980835,1.4539530277252197,0,0,3,3,1,1,1,0,0,1,1,0,0,9,13
