salary,teamsal,nl,years,games,atbats,runs,hits,doubles,triples,hruns,rbis,bavg,bb,so,sbases,fldperc,frstbase,scndbase,shrtstop,thrdbase,outfield,catcher,yrsallst,hispan,black,whitepop,blackpop,hisppop,pcinc,gamesyr,hrunsyr,atbatsyr,allstar,slugavg,rbisyr,sbasesyr,runsyr,percwhte,percblck,perchisp,blckpb,hispph,whtepw,blckph,hisppb,lsalary
1025000.0,23387518.0,1,4,453,1581,196,413,82,11,34,194,261.0,206,255,26,966,0,0,0,1,0,0,0,0,0,1985500.0,423182.0,26014.0,18595,113.25,8.5,395.25,0.0,39.152435302734375,48.5,6.5,49.0,81.55022430419922,17.38130760192871,1.0684701204299927,0.0,0.0,81.55022430419922,0.0,0.0,13.840203285217285
966667.0,23387518.0,1,10,972,2890,346,761,134,11,52,357,263.0,289,327,140,987,1,0,0,0,0,0,0,0,1,1985500.0,423182.0,26014.0,18595,97.19999694824219,5.199999809265137,289.0,0.0,37.128028869628906,35.70000076293945,14.0,34.599998474121094,81.55022430419922,17.38130760192871,1.0684701204299927,17.38130760192871,0.0,0.0,1.0684701204299927,0.0,13.781609535217285
508333.0,23387518.0,1,3,297,1003,131,252,38,12,20,95,250.99998474121094,139,259,34,979,0,0,0,0,1,0,0,0,1,1985500.0,423182.0,26014.0,18595,99.0,6.666666507720947,334.3333435058594,0.0,37.28813552856445,31.66666603088379,11.333333015441895,43.66666793823242,81.55022430419922,17.38130760192871,1.0684701204299927,17.38130760192871,0.0,0.0,1.0684701204299927,0.0,13.13889217376709
290000.0,23387518.0,1,3,343,1290,182,353,73,22,32,167,274.0,126,288,94,990,0,0,0,0,1,0,0,0,1,1985500.0,423182.0,26014.0,18595,114.33333587646484,10.666666984558105,430.0,0.0,43.87596893310547,55.66666793823242,31.33333396911621,60.66666793823242,81.55022430419922,17.38130760192871,1.0684701204299927,17.38130760192871,0.0,0.0,1.0684701204299927,0.0,12.577635765075684
225000.0,23387518.0,1,3,174,418,46,101,20,2,22,63,242.0,36,81,1,983,0,0,0,0,0,1,0,1,0,1985500.0,423182.0,26014.0,18595,58.0,7.333333492279053,139.3333282470703,0.0,45.69377899169922,21.0,0.3333333432674408,15.333333015441895,81.55022430419922,17.38130760192871,1.0684701204299927,0.0,1.0684701204299927,0.0,0.0,17.38130760192871,12.32385540008545
175000.0,23387518.0,1,3,230,716,95,193,31,8,13,66,270.0,86,90,38,982,0,0,0,0,1,0,0,0,1,1985500.0,423182.0,26014.0,18595,76.66666412353516,4.333333492279053,238.6666717529297,0.0,38.96648025512695,22.0,12.666666984558105,31.66666603088379,81.55022430419922,17.38130760192871,1.0684701204299927,17.38130760192871,0.0,0.0,1.0684701204299927,0.0,12.072541236877441
170000.0,23387518.0,1,3,184,433,74,118,22,4,12,50,273.0,46,96,29,981,0,1,0,0,0,0,0,1,0,1985500.0,423182.0,26014.0,18595,61.33333206176758,4.0,144.3333282470703,0.0,42.494224548339844,16.66666603088379,9.666666984558105,24.66666603088379,81.55022430419922,17.38130760192871,1.0684701204299927,0.0,1.0684701204299927,0.0,0.0,17.38130760192871,12.043553352355957
160000.0,23387518.0,1,3,234,630,51,141,22,15,3,56,224.0,60,91,3,976,0,1,0,0,0,0,0,1,0,1985500.0,423182.0,26014.0,18595,78.0,1.0,210.0,0.0,32.06349182128906,18.66666603088379,1.0,17.0,81.55022430419922,17.38130760192871,1.0684701204299927,0.0,1.0684701204299927,0.0,0.0,17.38130760192871,11.982929229736328
3700000.0,37792000.0,1,6,701,2586,402,670,131,23,111,363,259.0,233,483,131,967,0,0,0,0,1,0,1,0,1,202017.0,736153.0,57169.0,15559,116.83333587646484,18.5,431.0,16.66666603088379,45.63031768798828,60.5,21.83333396911621,67.0,20.296300888061523,73.96002960205078,5.743671417236328,73.96002960205078,0.0,0.0,5.743671417236328,0.0,15.1238431930542
2815000.0,37792000.0,1,10,869,1996,381,513,53,10,6,123,257.0,208,264,305,987,0,0,0,0,1,0,0,0,1,202017.0,736153.0,57169.0,15559,86.9000015258789,0.6000000238418579,199.60000610351562,0.0,30.260520935058594,12.300000190734863,30.5,38.099998474121094,20.296300888061523,73.96002960205078,5.743671417236328,73.96002960205078,0.0,0.0,5.743671417236328,0.0,14.850472450256348
2250000.0,37792000.0,1,9,1240,4659,596,1274,228,33,87,633,273.0,332,567,114,958,0,0,0,1,0,0,1,0,1,202017.0,736153.0,57169.0,15559,137.77777099609375,9.666666984558105,517.6666870117188,11.11111068725586,39.25735092163086,70.33333587646484,12.666666984558105,66.22222137451172,20.296300888061523,73.96002960205078,5.743671417236328,73.96002960205078,0.0,0.0,5.743671417236328,0.0,14.62644100189209
2000000.0,37792000.0,1,6,578,1769,237,464,90,15,49,207,262.0,194,357,25,959,0,0,1,0,0,0,0,0,0,202017.0,736153.0,57169.0,15559,96.33333587646484,8.166666984558105,294.8333435058594,0.0,41.32278060913086,34.5,4.166666507720947,39.5,20.296300888061523,73.96002960205078,5.743671417236328,0.0,0.0,20.296300888061523,0.0,0.0,14.508657455444336
1775000.0,37792000.0,1,4,396,1370,228,369,70,8,71,240,269.0,215,267,23,976,0,0,0,0,1,0,0,0,1,202017.0,736153.0,57169.0,15559,99.0,17.75,342.5,0.0,48.759124755859375,60.0,5.75,57.0,20.296300888061523,73.96002960205078,5.743671417236328,73.96002960205078,0.0,0.0,5.743671417236328,0.0,14.389310836791992
1600000.0,37792000.0,1,10,925,2770,311,726,172,11,81,413,262.0,306,398,43,991,1,0,0,0,0,0,0,0,0,202017.0,736153.0,57169.0,15559,92.5,8.100000381469727,277.0,0.0,41.98556137084961,41.29999923706055,4.300000190734863,31.100000381469727,20.296300888061523,73.96002960205078,5.743671417236328,0.0,0.0,20.296300888061523,0.0,0.0,14.285513877868652
1000000.0,37792000.0,1,4,222,593,101,145,11,18,17,57,245.0,46,110,46,974,0,0,0,0,1,0,0,0,1,202017.0,736153.0,57169.0,15559,55.5,4.25,148.25,0.0,40.97807693481445,14.25,11.5,25.25,20.296300888061523,73.96002960205078,5.743671417236328,73.96002960205078,0.0,0.0,5.743671417236328,0.0,13.815510749816895
975000.0,37792000.0,1,6,379,1191,98,281,60,2,28,146,236.0,69,238,3,985,0,0,0,0,0,1,0,0,0,202017.0,736153.0,57169.0,15559,63.16666793823242,4.666666507720947,198.5,0.0,36.02014923095703,24.33333396911621,0.5,16.33333396911621,20.296300888061523,73.96002960205078,5.743671417236328,0.0,0.0,20.296300888061523,0.0,0.0,13.790192604064941
925000.0,37792000.0,1,4,331,1013,109,250,51,3,16,107,247.0,108,130,4,994,0,0,0,0,0,1,1,0,0,202017.0,736153.0,57169.0,15559,82.75,4.0,253.25,25.0,35.0444221496582,26.75,1.0,27.25,20.296300888061523,73.96002960205078,5.743671417236328,0.0,0.0,20.296300888061523,0.0,0.0,13.737548828125
800000.0,37792000.0,1,11,777,1689,171,377,31,12,1,113,223.0,121,274,34,973,0,0,1,0,0,0,0,1,0,202017.0,736153.0,57169.0,15559,70.63636016845703,0.09090909361839294,153.5454559326172,0.0,25.754884719848633,10.272727012634277,3.090909004211426,15.545454978942871,20.296300888061523,73.96002960205078,5.743671417236328,0.0,5.743671417236328,0.0,0.0,73.96002960205078,13.592367172241211
675000.0,37792000.0,1,7,562,1353,195,336,65,10,20,127,248.0,142,195,50,979,0,0,0,1,0,0,0,0,0,202017.0,736153.0,57169.0,15559,80.28571319580078,2.857142925262451,193.2857208251953,0.0,35.550628662109375,18.14285659790039,7.142857074737549,27.85714340209961,20.296300888061523,73.96002960205078,5.743671417236328,0.0,0.0,20.296300888061523,0.0,0.0,13.422468185424805
550000.0,37792000.0,1,5,423,1048,108,237,37,7,10,82,226.0,109,100,1,982,0,1,0,0,0,0,0,0,0,202017.0,736153.0,57169.0,15559,84.5999984741211,2.0,209.60000610351562,0.0,30.3435115814209,16.399999618530273,0.20000000298023224,21.600000381469727,20.296300888061523,73.96002960205078,5.743671417236328,0.0,0.0,20.296300888061523,0.0,0.0,13.217673301696777
205000.0,37792000.0,1,2,199,509,66,125,29,3,26,91,246.0,38,98,1,991,1,0,0,0,0,0,0,0,0,202017.0,736153.0,57169.0,15559,99.5,13.0,254.5,0.0,46.75835037231445,45.5,0.5,33.0,20.296300888061523,73.96002960205078,5.743671417236328,0.0,0.0,20.296300888061523,0.0,0.0,12.230765342712402
181500.0,37792000.0,1,4,126,268,24,69,14,1,13,51,257.0,13,48,2,985,0,0,0,0,0,1,0,1,0,202017.0,736153.0,57169.0,15559,31.5,3.25,67.0,0.0,46.26865768432617,12.75,0.5,6.0,20.296300888061523,73.96002960205078,5.743671417236328,0.0,5.743671417236328,0.0,0.0,73.96002960205078,12.109010696411133
5700000.0,42668168.0,1,7,835,3122,478,924,150,30,70,368,296.0,273,291,148,973,0,0,1,0,0,0,4,0,1,1521061.0,203067.0,9376.0,17998,119.28571319580078,10.0,446.0,57.14285659790039,43.0493278503418,52.57143020629883,21.14285659790039,68.28571319580078,87.74488067626953,11.714250564575195,0.5408698320388794,11.714250564575195,0.0,0.0,0.5408698320388794,0.0,15.555976867675781
3900000.0,42668168.0,1,6,636,2091,378,626,103,22,20,158,299.0,218,266,151,972,0,0,0,0,1,0,1,0,1,1521061.0,203067.0,9376.0,17998,106.0,3.3333332538604736,348.5,16.66666603088379,39.837398529052734,26.33333396911621,25.16666603088379,63.0,87.74488067626953,11.714250564575195,0.5408698320388794,11.714250564575195,0.0,0.0,0.5408698320388794,0.0,15.17648696899414
3750000.0,42668168.0,1,8,900,3109,469,859,162,20,171,548,276.0,352,542,26,963,0,0,0,0,1,0,2,0,1,1521061.0,203067.0,9376.0,17998,112.5,21.375,388.625,25.0,50.62721252441406,68.5,3.25,58.625,87.74488067626953,11.714250564575195,0.5408698320388794,11.714250564575195,0.0,0.0,0.5408698320388794,0.0,15.137266159057617
3133333.0,42668168.0,1,6,638,2277,320,637,110,12,56,258,280.0,168,1440,151,984,0,0,0,0,1,0,1,0,1,1521061.0,203067.0,9376.0,17998,106.33333587646484,9.333333015441895,379.5,16.66666603088379,41.23847198486328,43.0,25.16666603088379,53.33333206176758,87.74488067626953,11.714250564575195,0.5408698320388794,11.714250564575195,0.0,0.0,0.5408698320388794,0.0,14.957608222961426
3100000.0,42668168.0,1,5,616,2335,342,637,153,11,80,275,273.0,189,276,108,962,0,0,0,1,0,0,3,0,0,1521061.0,203067.0,9376.0,17998,123.19999694824219,16.0,467.0,60.0,45.053531646728516,55.0,21.600000381469727,68.4000015258789,87.74488067626953,11.714250564575195,0.5408698320388794,0.0,0.0,87.74488067626953,0.0,0.0,14.94691276550293
1275000.0,42668168.0,1,5,388,1220,166,371,76,7,27,152,304.0,113,159,25,995,1,0,0,0,0,0,0,0,0,1521061.0,203067.0,9376.0,17998,77.5999984741211,5.400000095367432,244.0,0.0,44.426231384277344,30.399999618530273,5.0,33.20000076293945,87.74488067626953,11.714250564575195,0.5408698320388794,0.0,0.0,87.74488067626953,0.0,0.0,14.058456420898438
1200000.0,42668168.0,1,4,407,1269,110,314,67,1,32,173,247.0,96,231,3,989,0,0,0,0,0,1,0,0,0,1521061.0,203067.0,9376.0,17998,101.75,8.0,317.25,0.0,37.74625778198242,43.25,0.75,27.5,87.74488067626953,11.714250564575195,0.5408698320388794,0.0,0.0,87.74488067626953,0.0,0.0,13.997832298278809
700000.0,42668168.0,1,10,1310,5146,718,1338,243,85,128,574,260.0,346,1208,349,973,0,0,0,0,1,0,3,1,0,1521061.0,203067.0,9376.0,17998,131.0,12.800000190734863,514.5999755859375,30.0,41.48853302001953,57.400001525878906,34.900001525878906,71.80000305175781,87.74488067626953,11.714250564575195,0.5408698320388794,0.0,0.5408698320388794,0.0,0.0,11.714250564575195,13.45883560180664
475000.0,42668168.0,1,6,554,1755,258,450,86,9,62,236,256.0,373,357,16,992,1,0,0,0,0,0,0,0,1,1521061.0,203067.0,9376.0,17998,92.33333587646484,10.333333015441895,292.5,0.0,42.16524124145508,39.33333206176758,2.6666667461395264,43.0,87.74488067626953,11.714250564575195,0.5408698320388794,11.714250564575195,0.0,0.0,0.5408698320388794,0.0,13.071069717407227
400000.0,42668168.0,1,5,355,557,71,135,28,7,8,57,242.0,35,91,24,969,0,0,0,0,1,0,0,0,0,1521061.0,203067.0,9376.0,17998,71.0,1.600000023841858,111.4000015258789,0.0,36.086177825927734,11.399999618530273,4.800000190734863,14.199999809265137,87.74488067626953,11.714250564575195,0.5408698320388794,0.0,0.0,87.74488067626953,0.0,0.0,12.899219512939453
200000.0,42668168.0,1,2,125,425,68,112,26,6,13,39,264.0,48,107,17,980,0,0,0,0,1,0,0,0,1,1521061.0,203067.0,9376.0,17998,62.5,6.5,212.5,0.0,44.47058868408203,19.5,8.5,34.0,87.74488067626953,11.714250564575195,0.5408698320388794,11.714250564575195,0.0,0.0,0.5408698320388794,0.0,12.206072807312012
120000.0,42668168.0,1,1,34,51,6,14,4,0,0,4,275.0,0,10,3,952,0,0,0,0,1,0,0,1,0,1521061.0,203067.0,9376.0,17998,34.0,0.0,51.0,0.0,35.29411697387695,4.0,3.0,6.0,87.74488067626953,11.714250564575195,0.5408698320388794,0.0,0.5408698320388794,0.0,0.0,11.714250564575195,11.695246696472168
1200000.0,8854000.0,1,5,530,1845,168,461,77,4,48,219,250.0,83,319,13,953,0,0,0,1,0,0,0,0,1,1594734.0,97755.0,226200.0,18365,106.0,9.600000381469727,369.0,0.0,37.398372650146484,43.79999923706055,2.5999999046325684,33.599998474121094,83.11581420898438,5.094884872436523,11.789299964904785,5.094884872436523,0.0,0.0,11.789299964904785,0.0,13.997832298278809
725000.0,8854000.0,1,5,424,1365,144,347,69,6,38,176,254.00001525878906,60,291,40,979,0,0,0,0,1,0,0,0,0,1594734.0,97755.0,226200.0,18365,84.80000305175781,7.599999904632568,273.0,0.0,39.70695877075195,35.20000076293945,8.0,28.799999237060547,83.11581420898438,5.094884872436523,11.789299964904785,0.0,0.0,83.11581420898438,0.0,0.0,13.493927001953125
690000.0,8854000.0,1,5,340,1022,88,242,45,7,28,126,237.0,61,224,5,991,0,0,0,0,1,0,0,0,1,1594734.0,97755.0,226200.0,18365,68.0,5.599999904632568,204.39999389648438,0.0,37.671234130859375,25.200000762939453,1.0,17.600000381469727,83.11581420898438,5.094884872436523,11.789299964904785,5.094884872436523,0.0,0.0,11.789299964904785,0.0,13.444446563720703
670000.0,8854000.0,1,4,304,893,73,234,39,3,3,70,262.0,53,120,10,985,0,0,0,0,0,1,0,0,0,1594734.0,97755.0,226200.0,18365,76.0,0.75,223.25,0.0,32.25083923339844,17.5,2.5,18.25,83.11581420898438,5.094884872436523,11.789299964904785,0.0,0.0,83.11581420898438,0.0,0.0,13.415033340454102
600000.0,8854000.0,1,8,942,3407,432,909,182,16,116,472,267.0,235,859,59,992,1,0,0,0,0,0,1,1,0,1594734.0,97755.0,226200.0,18365,117.75,14.5,425.875,12.5,43.17581558227539,59.0,7.375,54.0,83.11581420898438,5.094884872436523,11.789299964904785,0.0,11.789299964904785,0.0,0.0,5.094884872436523,13.30468463897705
550000.0,8854000.0,1,9,882,2261,321,565,114,21,65,224,250.0,205,392,97,976,0,0,0,0,1,0,0,0,1,1594734.0,97755.0,226200.0,18365,98.0,7.222222328186035,251.22222900390625,0.0,40.51304626464844,24.88888931274414,10.777777671813965,35.66666793823242,83.11581420898438,5.094884872436523,11.789299964904785,5.094884872436523,0.0,0.0,11.789299964904785,0.0,13.217673301696777
350000.0,8854000.0,1,3,290,916,145,259,26,14,0,49,283.0,114,152,83,971,0,0,0,0,1,0,0,0,1,1594734.0,97755.0,226200.0,18365,96.66666412353516,0.0,305.3333435058594,0.0,34.17030715942383,16.33333396911621,27.66666603088379,48.33333206176758,83.11581420898438,5.094884872436523,11.789299964904785,5.094884872436523,0.0,0.0,11.789299964904785,0.0,12.7656888961792
310000.0,8854000.0,1,6,605,1755,249,432,55,17,3,109,246.0,220,204,153,992,0,0,0,0,1,0,0,0,1,1594734.0,97755.0,226200.0,18365,100.83333587646484,0.5,292.5,0.0,30.199430465698242,18.16666603088379,25.5,41.5,83.11581420898438,5.094884872436523,11.789299964904785,5.094884872436523,0.0,0.0,11.789299964904785,0.0,12.644327163696289
225000.0,8854000.0,1,17,2154,7918,196,2105,349,39,398,1259,266.0,981,1733,161,982,0,0,0,0,1,0,7,0,0,1594734.0,97755.0,226200.0,18365,126.70587921142578,23.41176414489746,465.76470947265625,41.17647171020508,47.05733871459961,74.05882263183594,9.470588684082031,11.529411315917969,83.11581420898438,5.094884872436523,11.789299964904785,0.0,0.0,83.11581420898438,0.0,0.0,12.32385540008545
167500.0,8854000.0,1,2,98,236,25,58,11,1,1,20,246.0,11,49,1,974,0,0,1,0,0,0,0,1,0,1594734.0,97755.0,226200.0,18365,49.0,0.5,118.0,0.0,31.355932235717773,10.0,0.5,12.5,83.11581420898438,5.094884872436523,11.789299964904785,0.0,11.789299964904785,0.0,0.0,5.094884872436523,12.028738975524902
120000.0,8854000.0,1,2,21,21,2,5,1,0,0,1,238.0,1,6,0,963,0,0,1,0,0,0,0,1,0,1594734.0,97755.0,226200.0,18365,10.5,0.0,10.5,0.0,28.571428298950195,0.5,0.0,1.0,83.11581420898438,5.094884872436523,11.789299964904785,0.0,11.789299964904785,0.0,0.0,5.094884872436523,11.695246696472168
3150000.0,28970500.0,1,6,694,2492,271,639,121,11,44,295,256.0,206,405,27,952,0,0,0,0,1,0,0,0,0,2507455.0,665378.0,772295.0,17707,115.66666412353516,7.333333492279053,415.3333435058594,0.0,36.6773681640625,49.16666793823242,4.5,45.16666793823242,63.558265686035156,16.865816116333008,19.575918197631836,0.0,0.0,63.558265686035156,0.0,0.0,14.962912559509277
3050000.0,28970500.0,1,5,645,2280,306,624,106,12,30,192,274.0,256,338,109,987,0,1,0,0,0,0,2,0,0,2507455.0,665378.0,772295.0,17707,129.0,6.0,456.0,40.0,37.01754379272461,38.400001525878906,21.799999237060547,61.20000076293945,63.558265686035156,16.865816116333008,19.575918197631836,0.0,0.0,63.558265686035156,0.0,0.0,14.930652618408203
2900000.0,28970500.0,1,4,544,1884,249,520,78,29,18,171,276.0,147,211,117,986,0,0,0,0,1,0,0,0,0,2507455.0,665378.0,772295.0,17707,136.0,4.5,471.0,0.0,37.68577575683594,42.75,29.25,62.25,63.558265686035156,16.865816116333008,19.575918197631836,0.0,0.0,63.558265686035156,0.0,0.0,14.880221366882324
775000.0,28970500.0,1,6,641,1743,175,435,75,20,9,124,250.0,149,187,34,981,0,0,1,0,0,0,0,0,0,2507455.0,665378.0,772295.0,17707,106.83333587646484,1.5,290.5,0.0,33.103843688964844,20.66666603088379,5.666666507720947,29.16666603088379,63.558265686035156,16.865816116333008,19.575918197631836,0.0,0.0,63.558265686035156,0.0,0.0,13.56061840057373
655000.0,28970500.0,1,2,318,1140,166,323,60,10,33,178,283.0,159,213,17,993,1,0,0,0,0,0,0,0,0,2507455.0,665378.0,772295.0,17707,159.0,16.5,570.0,0.0,44.03508758544922,89.0,8.5,83.0,63.558265686035156,16.865816116333008,19.575918197631836,0.0,0.0,63.558265686035156,0.0,0.0,13.392390251159668
500000.0,28970500.0,1,11,1267,4112,509,1108,203,39,104,507,269.0,279,566,134,982,0,0,0,0,1,0,1,0,1,2507455.0,665378.0,772295.0,17707,115.18181610107422,9.454545021057129,373.81817626953125,9.090909004211426,41.366729736328125,46.09090805053711,12.181818008422852,46.272727966308594,63.558265686035156,16.865816116333008,19.575918197631836,16.865816116333008,0.0,0.0,19.575918197631836,0.0,13.122363090515137
500000.0,28970500.0,1,7,779,2665,283,694,122,19,72,333,260.0,148,398,24,982,0,0,0,0,1,0,0,0,0,2507455.0,665378.0,772295.0,17707,111.28571319580078,10.285714149475098,380.71429443359375,0.0,40.15009307861328,47.57143020629883,3.4285714626312256,40.42856979370117,63.558265686035156,16.865816116333008,19.575918197631836,0.0,0.0,63.558265686035156,0.0,0.0,13.122363090515137
400000.0,28970500.0,1,9,993,3011,303,725,98,34,19,216,241.0,248,420,69,970,0,0,1,0,0,0,0,1,0,2507455.0,665378.0,772295.0,17707,110.33333587646484,2.1111111640930176,334.5555419921875,0.0,31.484556198120117,24.0,7.666666507720947,33.66666793823242,63.558265686035156,16.865816116333008,19.575918197631836,0.0,19.575918197631836,0.0,0.0,16.865816116333008,12.899219512939453
350000.0,28970500.0,1,4,285,858,89,180,31,1,34,123,210.0,88,233,11,976,0,0,0,0,1,0,0,0,1,2507455.0,665378.0,772295.0,17707,71.25,8.5,214.5,0.0,36.713287353515625,30.75,2.75,22.25,63.558265686035156,16.865816116333008,19.575918197631836,16.865816116333008,0.0,0.0,19.575918197631836,0.0,12.7656888961792
325000.0,28970500.0,1,3,271,881,92,218,49,12,23,124,247.0,66,158,17,988,0,0,0,0,1,0,0,1,0,2507455.0,665378.0,772295.0,17707,90.33333587646484,7.666666507720947,293.6666564941406,0.0,40.86265563964844,41.33333206176758,5.666666507720947,30.66666603088379,63.558265686035156,16.865816116333008,19.575918197631836,0.0,19.575918197631836,0.0,0.0,16.865816116333008,12.691580772399902
162500.0,28970500.0,1,2,130,363,28,82,17,1,5,36,226.0,36,94,2,990,0,0,0,0,0,1,0,0,0,2507455.0,665378.0,772295.0,17707,65.0,2.5,181.5,0.0,31.955923080444336,18.0,1.0,14.0,63.558265686035156,16.865816116333008,19.575918197631836,0.0,0.0,63.558265686035156,0.0,0.0,11.998433113098145
156500.0,28970500.0,1,2,93,242,12,55,12,0,0,21,227.0,15,33,0,994,0,0,0,0,0,1,0,0,0,2507455.0,665378.0,772295.0,17707,46.5,0.0,121.0,0.0,27.685951232910156,10.5,0.0,6.0,63.558265686035156,16.865816116333008,19.575918197631836,0.0,0.0,63.558265686035156,0.0,0.0,11.960811614990234
135000.0,28970500.0,1,3,145,479,42,99,26,4,11,49,207.0,23,150,6,944,0,0,1,0,0,0,0,1,0,2507455.0,665378.0,772295.0,17707,48.33333206176758,3.6666667461395264,159.6666717529297,0.0,34.65553283691406,16.33333396911621,2.0,14.0,63.558265686035156,16.865816116333008,19.575918197631836,0.0,19.575918197631836,0.0,0.0,16.865816116333008,11.813030242919922
130000.0,28970500.0,1,2,82,210,15,41,6,0,0,11,195.0,31,44,2,975,0,0,0,1,0,0,0,0,0,2507455.0,665378.0,772295.0,17707,41.0,0.0,105.0,0.0,22.380952835083008,5.5,1.0,7.5,63.558265686035156,16.865816116333008,19.575918197631836,0.0,0.0,63.558265686035156,0.0,0.0,11.775289535522461
3800000.0,36217500.0,1,10,1291,4564,768,1196,217,34,285,857,262.0,674,1119,204,979,0,0,0,0,1,0,8,0,1,9388957.0,1229809.0,4779118.0,14731,129.10000610351562,28.5,456.3999938964844,80.0,51.18317413330078,85.69999694824219,20.399999618530273,76.80000305175781,60.97563171386719,7.986870288848877,31.037498474121094,7.986870288848877,0.0,0.0,31.037498474121094,0.0,15.150511741638184
3362500.0,36217500.0,1,13,1767,6529,737,1694,360,31,204,905,259.0,514,1007,50,964,0,0,0,1,0,0,5,0,0,9388957.0,1229809.0,4779118.0,14731,135.92308044433594,15.692307472229004,502.23077392578125,38.46154022216797,41.782814025878906,69.61538696289062,3.846153736114502,56.69230651855469,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,15.02819538116455
3333333.0,36217500.0,1,12,1678,6169,1048,1777,216,99,44,439,288.0,857,673,437,992,0,0,0,0,1,0,1,0,0,9388957.0,1229809.0,4779118.0,14731,139.8333282470703,3.6666667461395264,514.0833129882812,8.333333015441895,37.65602111816406,36.58333206176758,36.41666793823242,87.33333587646484,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,15.01948356628418
2500000.0,36217500.0,1,6,715,2658,361,743,180,7,17,227,280.0,319,227,23,979,0,1,0,0,0,0,0,0,0,9388957.0,1229809.0,4779118.0,14731,119.16666412353516,2.8333332538604736,443.0,0.0,37.170806884765625,37.83333206176758,3.8333332538604736,60.16666793823242,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,14.73180103302002
1500000.0,36217500.0,1,7,852,2987,360,729,139,12,132,414,244.0,165,798,23,978,0,0,0,0,1,0,0,0,0,9388957.0,1229809.0,4779118.0,14731,121.71428680419922,18.85714340209961,426.71429443359375,0.0,43.12018585205078,59.14285659790039,3.2857143878936768,51.42856979370117,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,14.220975875854492
1000000.0,36217500.0,1,9,932,3124,575,828,127,19,182,564,265.0,460,824,266,984,0,0,0,0,1,0,2,0,1,9388957.0,1229809.0,4779118.0,14731,103.55555725097656,20.22222137451172,347.1111145019531,22.22222137451172,49.263763427734375,62.66666793823242,29.55555534362793,63.88888931274414,60.97563171386719,7.986870288848877,31.037498474121094,7.986870288848877,0.0,0.0,31.037498474121094,0.0,13.815510749816895
970000.0,36217500.0,1,6,477,106,135,313,56,5,8,111,283.0,133,135,20,966,0,1,0,0,0,0,1,0,1,9388957.0,1229809.0,4779118.0,14731,79.5,1.3333333730697632,17.66666603088379,16.66666603088379,380.1886901855469,18.5,3.3333332538604736,22.5,60.97563171386719,7.986870288848877,31.037498474121094,7.986870288848877,0.0,0.0,31.037498474121094,0.0,13.785051345825195
900000.0,36217500.0,1,5,548,1585,191,443,54,6,8,131,279.0,115,124,64,954,0,1,0,0,0,0,0,0,1,9388957.0,1229809.0,4779118.0,14731,109.5999984741211,1.600000023841858,317.0,0.0,33.62776184082031,26.200000762939453,12.800000190734863,38.20000076293945,60.97563171386719,7.986870288848877,31.037498474121094,7.986870288848877,0.0,0.0,31.037498474121094,0.0,13.710149765014648
600000.0,36217500.0,1,10,1041,3107,456,825,139,52,63,313,266.0,302,527,155,980,0,0,0,0,1,0,0,0,0,9388957.0,1229809.0,4779118.0,14731,104.0999984741211,6.300000190734863,310.70001220703125,0.0,40.45703125,31.299999237060547,15.5,45.599998474121094,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,13.30468463897705
435000.0,36217500.0,1,2,163,559,63,141,31,1,20,89,252.0,38,109,2,993,1,0,0,0,0,0,0,0,0,9388957.0,1229809.0,4779118.0,14731,81.5,10.0,279.5,0.0,41.86046600341797,44.5,1.0,31.5,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,12.983100891113281
300000.0,36217500.0,1,3,230,705,84,170,22,8,2,40,241.0,86,144,27,938,0,0,1,0,0,0,0,1,0,9388957.0,1229809.0,4779118.0,14731,76.66666412353516,0.6666666865348816,235.0,0.0,30.354610443115234,13.333333015441895,9.0,28.0,60.97563171386719,7.986870288848877,31.037498474121094,0.0,31.037498474121094,0.0,0.0,7.986870288848877,12.61153793334961
175000.0,36217500.0,1,3,94,207,14,52,6,0,3,19,250.99998474121094,11,28,1,980,0,0,0,0,0,1,0,1,0,9388957.0,1229809.0,4779118.0,14731,31.33333396911621,1.0,69.0,0.0,32.367149353027344,6.333333492279053,0.3333333432674408,4.666666507720947,60.97563171386719,7.986870288848877,31.037498474121094,0.0,31.037498474121094,0.0,0.0,7.986870288848877,12.072541236877441
126000.0,36217500.0,1,1,21,69,5,16,3,0,1,7,232.0,4,12,0,990,0,0,0,0,0,1,0,0,0,9388957.0,1229809.0,4779118.0,14731,21.0,1.0,69.0,0.0,31.884057998657227,7.0,0.0,5.0,60.97563171386719,7.986870288848877,31.037498474121094,0.0,0.0,60.97563171386719,0.0,0.0,11.744037628173828
