distid,intid,lunch,enrol,ptr,found,expp,revpp,avgsal,drop,grad,math4,math7,choice,psa,year,staff,avgben,y92,y93,y94,y95,y96,y97,y98,lexpp,lfound,lexpp_1,lfnd_1,lenrol,lenrolsq,lunchsq,lfndsq,math4_1,cmath4,gexpp,gexpp_1,gfound,gfnd_1,clunch,clnchsq,genrol,genrolsq,expp92,lexpp92,math4_92,cpi,rexpp,lrexpp,lrexpp_1,grexpp,grexpp_1
27020.0,27,41.88999938964844,1538.0,23.0,5107,6166,6383,46242.0,6.400000095367432,76.9000015258789,72.0,46.0,0,,1997,,,0,0,0,0,0,1,0,8.726805686950684,8.53836727142334,8.671286582946777,8.48487663269043,7.33823823928833,53.84973907470703,1754.7720947265625,72.90371704101562,60.400001525878906,11.599998474121094,0.05551910400390625,0.08326244354248047,0.053490638732910156,0.056296348571777344,-2.8100013732910156,-243.3179931640625,-0.008417129516601562,-0.12360763549804688,3843,8.254008293151855,43.5,1.6050000190734863,6166.0,8.726805686950684,8.693971633911133,0.03283405303955078,0.054162025451660156
27020.0,27,43.06999969482422,1457.0,21.799999237060547,5369,6530,6820,46094.0,2.299999952316284,90.69999694824219,82.0,65.0,0,,1998,,,0,0,0,0,0,0,1,8.784162521362305,8.588397026062012,8.726805686950684,8.53836727142334,7.284134864807129,53.05862045288086,1855.02490234375,73.76056671142578,72.0,10.0,0.057356834411621094,0.05551910400390625,0.050029754638671875,0.053490638732910156,1.1800003051757812,100.2528076171875,-0.05410337448120117,-0.7911186218261719,3843,8.254008293151855,43.5,1.6299999952316284,6429.8466796875,8.768706321716309,8.726805686950684,0.041900634765625,0.03283405303955078
27060.0,27,0.0,99.0,,,7468,,27312.0,0.0,100.0,54.5,22.200000762939453,,,1992,166.6999969482422,8112,1,0,0,0,0,0,0,8.91838264465332,,,,4.595119953155518,21.115127563476562,0.0,,,,,,,,,,,,,,,1.402999997138977,8543.2216796875,9.05289363861084,,,
27060.0,27,0.0,108.0,,,6689,,28076.0,-7.699999809265137,141.39999389648438,33.29999923706055,25.0,,,1993,157.39999389648438,7745,0,1,0,0,0,0,0,8.808219909667969,,8.91838264465332,,4.682131290435791,21.922353744506836,0.0,,54.5,-21.200000762939453,-0.11016273498535156,,,,0.0,0.0,0.08701133728027344,0.8072261810302734,7468,8.91838264465332,54.5,1.4450000524520874,7429.650390625,8.913233757019043,9.05289363861084,-0.13965988159179688,
27060.0,27,0.0,112.0,,,7276,,15957.0,10.0,61.70000076293945,10.0,45.5,,,1994,283.8999938964844,6121,0,0,1,0,0,0,0,8.89233684539795,,8.808219909667969,,4.718498706817627,22.264230728149414,0.0,,33.29999923706055,-23.299999237060547,0.08411693572998047,-0.11016273498535156,,,0.0,0.0,0.03636741638183594,0.3418769836425781,7468,8.91838264465332,54.5,1.4819999933242798,7879.87841796875,8.972067832946777,8.913233757019043,0.058834075927734375,-0.13965988159179688
27060.0,27,39.130001068115234,115.0,11.0,7276,8217,8580,33176.0,6.25,77.80000305175781,90.0,40.0,,0,1995,,,0,0,0,1,0,0,0,9.013960838317871,8.89233684539795,8.89233684539795,,4.744932174682617,22.514381408691406,1531.156982421875,79.07365417480469,10.0,80.0,0.12162399291992188,0.08411693572998047,,,39.130001068115234,1531.156982421875,0.026433467864990234,0.2501506805419922,7468,8.91838264465332,54.5,1.5240000486373901,8653.73046875,9.06574535369873,8.972067832946777,0.09367752075195312,0.058834075927734375
27060.0,27,0.0,117.0,11.300000190734863,7429,8362,9099,33723.0,2.630000114440918,92.30000305175781,50.0,33.29999923706055,,0,1996,,,0,0,0,0,1,0,0,9.031453132629395,8.91314697265625,9.013960838317871,8.89233684539795,4.762174129486084,22.678302764892578,0.0,79.4441909790039,90.0,-40.0,0.017492294311523438,0.12162399291992188,0.02081012725830078,,-39.130001068115234,-1531.156982421875,0.017241954803466797,0.16392135620117188,7468,8.91838264465332,54.5,1.569000005722046,8553.8623046875,9.05413818359375,9.06574535369873,-0.011607170104980469,0.09367752075195312
27060.0,27,41.459999084472656,121.0,11.100000381469727,7584,9907,10976,33756.0,4.599999904632568,81.19999694824219,83.0,8.0,0,,1997,,,0,0,0,0,0,1,0,9.200996398925781,8.933795928955078,9.031453132629395,8.91314697265625,4.795790672302246,22.999608993530273,1718.9315185546875,79.81270599365234,50.0,33.0,0.16954326629638672,0.017492294311523438,0.020648956298828125,0.02081012725830078,41.459999084472656,1718.9315185546875,0.03361654281616211,0.3213062286376953,7468,8.91838264465332,54.5,1.6050000190734863,9907.0,9.200996398925781,9.05413818359375,0.14685821533203125,-0.011607170104980469
27060.0,27,62.93000030517578,118.0,10.5,7738,8568,9150,34978.0,2.700000047683716,85.69999694824219,100.0,70.0,0,,1998,,,0,0,0,0,0,0,1,9.055789947509766,8.953898429870605,9.200996398925781,8.933795928955078,4.770684719085693,22.759431838989258,3960.18505859375,80.17229461669922,83.0,17.0,-0.14520645141601562,0.16954326629638672,0.020102500915527344,0.020648956298828125,21.470001220703125,2241.25341796875,-0.025105953216552734,-0.24017715454101562,7468,8.91838264465332,54.5,1.6299999952316284,8436.5888671875,9.04033374786377,9.200996398925781,-0.16066265106201172,0.14685821533203125
27070.0,27,40.900001525878906,533.0,,,3668,,29267.0,0.6000000238418579,97.0,30.0,22.600000381469727,,,1992,88.0,7716,1,0,0,0,0,0,0,8.207402229309082,,,,6.278521537780762,39.41983413696289,1672.8101806640625,,,,,,,,,,,,,,,1.402999997138977,4196.1083984375,8.341913223266602,,,
27070.0,27,37.599998474121094,507.0,,,4092,,30203.0,1.7000000476837158,95.0999984741211,69.69999694824219,48.900001525878906,,,1993,96.4000015258789,8628,0,1,0,0,0,0,0,8.316788673400879,,8.207402229309082,,6.228510856628418,38.79434585571289,1413.7598876953125,,30.0,39.69999694824219,0.10938644409179688,,,,-3.3000030517578125,-259.05029296875,-0.05001068115234375,-0.62548828125,3668,8.207402229309082,30.0,1.4450000524520874,4545.09326171875,8.42180347442627,8.341913223266602,0.07989025115966797,
27070.0,27,42.400001525878906,486.0,,,4469,,30786.0,2.5999999046325684,89.30000305175781,63.400001525878906,62.5,,,1994,96.9000015258789,10140,0,0,1,0,0,0,0,8.404919624328613,,8.316788673400879,,6.186208724975586,38.2691764831543,1797.7601318359375,,69.69999694824219,-6.299995422363281,0.08813095092773438,0.10938644409179688,,,4.8000030517578125,384.000244140625,-0.04230213165283203,-0.5251693725585938,3668,8.207402229309082,30.0,1.4819999933242798,4839.90869140625,8.484651565551758,8.42180347442627,0.06284809112548828,0.07989025115966797
27070.0,27,41.900001525878906,464.0,20.299999237060547,4666,5289,5835,38465.0,1.2400000095367432,98.19999694824219,85.19999694824219,65.19999694824219,,0,1995,,,0,0,0,1,0,0,0,8.573384284973145,8.448057174682617,8.404919624328613,,6.1398844718933105,37.69818115234375,1755.610107421875,71.36966705322266,63.400001525878906,21.79999542236328,0.16846466064453125,0.08813095092773438,,,-0.5,-42.1500244140625,-0.04632425308227539,-0.5709953308105469,3668,8.207402229309082,30.0,1.5240000486373901,5570.10791015625,8.62516975402832,8.484651565551758,0.1405181884765625,0.06284809112548828
27070.0,27,40.63999938964844,442.0,20.299999237060547,4922,5584,6094,40001.0,1.8300000429153442,92.5999984741211,37.5,63.599998474121094,,0,1996,,,0,0,0,0,1,0,0,8.627660751342773,8.501470565795898,8.573384284973145,8.448057174682617,6.091310024261475,37.10405731201172,1651.6094970703125,72.2750015258789,85.19999694824219,-47.69999694824219,0.054276466369628906,0.16846466064453125,0.05341339111328125,,-1.2600021362304688,-104.0006103515625,-0.04857444763183594,-0.5941238403320312,3668,8.207402229309082,30.0,1.569000005722046,5712.12255859375,8.650345802307129,8.62516975402832,0.025176048278808594,0.1405181884765625
27070.0,27,44.529998779296875,409.0,18.700000762939453,5177,6344,6641,40731.0,0.0,100.0,52.0,63.0,18,,1997,,,0,0,0,0,0,1,0,8.755265235900879,8.551980972290039,8.627660751342773,8.501470565795898,6.0137152671813965,36.164772033691406,1982.9207763671875,73.1363754272461,37.5,14.5,0.12760448455810547,0.054276466369628906,0.050510406494140625,0.05341339111328125,3.8899993896484375,331.311279296875,-0.07759475708007812,-0.9392852783203125,3668,8.207402229309082,30.0,1.6050000190734863,6344.0,8.755265235900879,8.650345802307129,0.10491943359375,0.025176048278808594
27070.0,27,42.86000061035156,356.0,18.299999237060547,5427,6724,7049,42533.0,5.300000190734863,78.30000305175781,95.0,67.0,5,,1998,,,0,0,0,0,0,0,1,8.813438415527344,8.599142074584961,8.755265235900879,8.551980972290039,5.8749308586120605,34.51481246948242,1836.9796142578125,73.94524383544922,52.0,43.0,0.058173179626464844,0.12760448455810547,0.047161102294921875,0.050510406494140625,-1.6699981689453125,-145.941162109375,-0.13878440856933594,-1.6499595642089844,3668,8.207402229309082,30.0,1.6299999952316284,6620.87109375,8.797982215881348,8.755265235900879,0.04271697998046875,0.10491943359375
27080.0,27,44.70000076293945,161.0,,,8082,,27977.0,1.7999999523162842,92.30000305175781,37.5,54.5,,,1992,198.8000030517578,6834,1,0,0,0,0,0,0,8.997394561767578,,,,5.081404209136963,25.820669174194336,1998.090087890625,,,,,,,,,,,,,,,1.402999997138977,9245.6240234375,9.131905555725098,,,
27080.0,27,47.29999923706055,184.0,,,7549,,25741.0,0.0,100.0,22.200000762939453,38.5,,,1993,209.1999969482422,6105,0,1,0,0,0,0,0,8.929170608520508,,8.997394561767578,,5.214935779571533,27.195554733276367,2237.2900390625,,37.5,-15.299999237060547,-0.06822395324707031,,,,2.5999984741210938,239.199951171875,0.1335315704345703,1.3748855590820312,8082,8.997394561767578,37.5,1.4450000524520874,8384.875,9.034184455871582,9.131905555725098,-0.09772109985351562,
27080.0,27,50.70000076293945,195.0,,,8247,,14657.0,6.699999809265137,74.80000305175781,50.0,40.0,,,1994,384.1000061035156,4276,0,0,1,0,0,0,0,9.01760482788086,,8.929170608520508,,5.2729997634887695,27.804527282714844,2570.489990234375,,22.200000762939453,27.799999237060547,0.08843421936035156,-0.06822395324707031,,,3.4000015258789062,333.199951171875,0.05806398391723633,0.6089725494384766,8082,8.997394561767578,37.5,1.4819999933242798,8931.4677734375,9.097335815429688,9.034184455871582,0.06315135955810547,-0.09772109985351562
27080.0,27,56.810001373291016,208.0,12.699999809265137,6662,9186,9960,41279.0,0.0,100.0,42.900001525878906,63.599998474121094,,0,1995,,,0,0,0,1,0,0,0,9.125435829162598,8.80417537689209,9.01760482788086,,5.337538242340088,28.489315032958984,3227.376220703125,77.51350402832031,50.0,-7.099998474121094,0.10783100128173828,0.08843421936035156,,,6.1100006103515625,656.88623046875,0.06453847885131836,0.6847877502441406,8082,8.997394561767578,37.5,1.5240000486373901,9674.232421875,9.177221298217773,9.097335815429688,0.07988548278808594,0.06315135955810547
27080.0,27,47.2599983215332,207.0,12.600000381469727,6815,8738,11408,40438.0,16.979999542236328,53.900001525878906,50.0,57.099998474121094,,0,1996,,,0,0,0,0,1,0,0,9.07543659210205,8.826881408691406,9.125435829162598,8.80417537689209,5.332718849182129,28.437891006469727,2233.50732421875,77.91383361816406,42.900001525878906,7.099998474121094,-0.049999237060546875,0.10783100128173828,0.022706031799316406,,-9.550003051757812,-993.868896484375,-0.004819393157958984,-0.05142402648925781,8082,8.997394561767578,37.5,1.569000005722046,8938.4892578125,9.098121643066406,9.177221298217773,-0.07909965515136719,0.07988548278808594
27080.0,27,55.20000076293945,221.0,12.699999809265137,6970,9427,9398,42124.0,1.899999976158142,88.80000305175781,25.0,50.0,0,,1997,,,0,0,0,0,0,1,0,9.15133285522461,8.849370956420898,9.07543659210205,8.826881408691406,5.398162841796875,29.140161514282227,3047.0400390625,78.31136322021484,50.0,-25.0,0.0758962631225586,-0.049999237060546875,0.022489547729492188,0.022706031799316406,7.94000244140625,813.53271484375,0.0654439926147461,0.7022705078125,8082,8.997394561767578,37.5,1.6050000190734863,9427.0,9.15133285522461,9.098121643066406,0.053211212158203125,-0.07909965515136719
27080.0,27,58.15999984741211,192.0,11.5,7124,13982,11734,44403.0,0.0,100.0,57.0,30.0,4,,1998,,,0,0,0,0,0,0,1,9.545526504516602,8.871224403381348,9.15133285522461,8.849370956420898,5.257495403289795,27.641258239746094,3382.585693359375,78.69862365722656,25.0,32.0,0.3941936492919922,0.0758962631225586,0.02185344696044922,0.022489547729492188,2.9599990844726562,335.545654296875,-0.14066743850708008,-1.4989032745361328,8082,8.997394561767578,37.5,1.6299999952316284,13767.5517578125,9.530069351196289,9.15133285522461,0.3787364959716797,0.053211212158203125
28000.0,28,29.299999237060547,1438.0,,,4026,,26826.0,3.0999999046325684,88.5,37.29999923706055,34.599998474121094,,,1992,105.19999694824219,5177,1,0,0,0,0,0,0,8.300528526306152,,,,7.271008491516113,52.8675651550293,858.4899291992188,,,,,,,,,,,,,,,1.402999997138977,4605.65234375,8.435039520263672,,,
28000.0,28,23.5,343.0,,,2326,,29535.0,,,41.79999923706055,38.29999923706055,,,1993,55.900001525878906,6378,0,1,0,0,0,0,0,7.75190544128418,,8.300528526306152,,5.837730407714844,34.079097747802734,552.25,,37.29999923706055,4.5,-0.5486230850219727,,,,-5.799999237060547,-306.23992919921875,-1.4332780838012695,-18.788467407226562,4026,8.300528526306152,37.29999923706055,1.4450000524520874,2583.550048828125,7.856919765472412,8.435039520263672,-0.5781197547912598,
28000.0,28,29.700000762939453,1481.0,,,4587,,31769.0,2.700000047683716,89.4000015258789,48.099998474121094,41.400001525878906,,,1994,97.0,9110,0,0,1,0,0,0,0,8.430981636047363,,7.75190544128418,,7.300472736358643,53.29690170288086,882.0900268554688,,41.79999923706055,6.299999237060547,0.6790761947631836,-0.5486230850219727,,,6.200000762939453,329.84002685546875,1.4627423286437988,19.217803955078125,4026,8.300528526306152,37.29999923706055,1.4819999933242798,4967.70263671875,8.510712623596191,7.856919765472412,0.6537928581237793,-0.5781197547912598
28000.0,28,28.600000381469727,395.0,22.299999237060547,0,3403,0,39346.0,0.0,,66.4000015258789,54.900001525878906,,0,1995,,,0,0,0,1,0,0,0,8.132412910461426,,8.430981636047363,,5.978885650634766,35.747074127197266,817.9600219726562,,48.099998474121094,18.300003051757812,-0.2985687255859375,0.6790761947631836,,,-1.1000003814697266,-64.1300048828125,-1.321587085723877,-17.549827575683594,4026,8.300528526306152,37.29999923706055,1.5240000486373901,3583.867919921875,8.184198379516602,8.510712623596191,-0.32651424407958984,0.6537928581237793
28000.0,28,28.920000076293945,1500.0,21.0,5059,5389,5852,39462.0,2.3499999046325684,90.80000305175781,64.5,61.599998474121094,,0,1996,,,0,0,0,0,1,0,0,8.59211540222168,8.528923988342285,8.132412910461426,,7.313220500946045,53.483192443847656,836.3663940429688,72.74254608154297,66.4000015258789,-1.9000015258789062,0.4597024917602539,-0.2985687255859375,,,0.31999969482421875,18.4063720703125,1.3343348503112793,17.73611831665039,4026,8.300528526306152,37.29999923706055,1.569000005722046,5512.64794921875,8.614800453186035,8.184198379516602,0.4306020736694336,-0.32651424407958984
28000.0,28,29.56999969482422,1430.0,21.100000381469727,5308,5657,6192,40765.0,4.400000095367432,82.69999694824219,62.0,59.0,16,196,1997,,,0,0,0,0,0,1,0,8.64064884185791,8.576970100402832,8.59211540222168,8.528923988342285,7.265429496765137,52.78646469116211,874.3848876953125,73.56441497802734,64.5,-2.5,0.04853343963623047,0.4597024917602539,0.048046112060546875,,0.6499996185302734,38.01849365234375,-0.0477910041809082,-0.6967277526855469,4026,8.300528526306152,37.29999923706055,1.6050000190734863,5657.0,8.64064884185791,8.614800453186035,0.025848388671875,0.4306020736694336
28000.0,28,29.540000915527344,1438.0,21.299999237060547,5521,5751,6368,42848.0,4.400000095367432,83.30000305175781,78.0,72.0,1,206,1998,,,0,0,0,0,0,0,1,8.657129287719727,8.616313934326172,8.64064884185791,8.576970100402832,7.271008491516113,52.8675651550293,872.6116333007812,74.2408676147461,62.0,16.0,0.016480445861816406,0.04853343963623047,0.039343833923339844,0.048046112060546875,-0.029998779296875,-1.77325439453125,0.0055789947509765625,0.0811004638671875,4026,8.300528526306152,37.29999923706055,1.6299999952316284,5662.79443359375,8.64167308807373,8.64064884185791,0.0010242462158203125,0.025848388671875
28010.0,28,23.5,10505.0,,,3930,,28415.0,4.0,86.30000305175781,43.29999923706055,41.5,,,1992,104.5999984741211,5214,1,0,0,0,0,0,0,8.276394844055176,,,,9.25960636138916,85.74031066894531,552.25,,,,,,,,,,,,,,,1.402999997138977,4495.83056640625,8.410905838012695,,,
28010.0,28,23.0,10761.0,,,4228,,29637.0,0.30000001192092896,98.69999694824219,49.29999923706055,40.5,,,1993,107.0,6021,0,1,0,0,0,0,0,8.34948444366455,,8.276394844055176,,9.283683776855469,86.18678283691406,529.0,,43.29999923706055,6.0,0.073089599609375,,,,-0.5,-23.25,0.024077415466308594,0.44647216796875,3930,8.276394844055176,43.29999923706055,1.4450000524520874,4696.15185546875,8.454498291015625,8.410905838012695,0.04359245300292969,
28010.0,28,23.899999618530273,10874.0,,,4464,,32073.0,0.30000001192092896,98.9000015258789,56.70000076293945,57.599998474121094,,,1994,98.19999694824219,9620,0,0,1,0,0,0,0,8.403800964355469,,8.34948444366455,,9.294130325317383,86.380859375,571.2099609375,,49.29999923706055,7.400001525878906,0.05431652069091797,0.073089599609375,,,0.8999996185302734,42.2099609375,0.010446548461914062,0.1940765380859375,3930,8.276394844055176,43.29999923706055,1.4819999933242798,4834.494140625,8.483531951904297,8.454498291015625,0.029033660888671875,0.04359245300292969
28010.0,28,24.059999465942383,11074.0,22.299999237060547,4823,5130,5506,40032.0,6.179999828338623,77.30000305175781,69.0,65.30000305175781,,0,1995,,,0,0,0,1,0,0,0,8.542860984802246,8.481151580810547,8.403800964355469,,9.312355041503906,86.71995544433594,578.883544921875,71.929931640625,56.70000076293945,12.299999237060547,0.13906002044677734,0.05431652069091797,,,0.15999984741210938,7.673583984375,0.018224716186523438,0.3390960693359375,3930,8.276394844055176,43.29999923706055,1.5240000486373901,5402.6572265625,8.594646453857422,8.483531951904297,0.111114501953125,0.029033660888671875
28010.0,28,24.1299991607666,11123.0,21.600000381469727,5062,5340,5794,40037.0,1.8200000524520874,92.69999694824219,68.5,65.0999984741211,,0,1996,,,0,0,0,0,1,0,0,8.58298110961914,8.52951717376709,8.542860984802246,8.481151580810547,9.316770553588867,86.80221557617188,582.2568359375,72.7526626586914,69.0,-0.5,0.04012012481689453,0.13906002044677734,0.04836559295654297,,0.06999969482421875,3.373291015625,0.0044155120849609375,0.0822601318359375,3930,8.276394844055176,43.29999923706055,1.569000005722046,5462.52392578125,8.605666160583496,8.594646453857422,0.011019706726074219,0.111114501953125
28010.0,28,24.799999237060547,11085.0,21.600000381469727,5299,5490,6104,40291.0,4.599999904632568,81.5999984741211,62.0,65.0,0,,1997,,,0,0,0,0,0,1,0,8.61068344116211,8.575273513793945,8.58298110961914,8.52951717376709,9.313347816467285,86.73844909667969,615.0399780273438,73.53531646728516,68.5,-6.5,0.02770233154296875,0.04012012481689453,0.04575634002685547,0.04836559295654297,0.6700000762939453,32.78314208984375,-0.0034227371215820312,-0.0637664794921875,3930,8.276394844055176,43.29999923706055,1.6050000190734863,5490.0,8.61068344116211,8.605666160583496,0.005017280578613281,0.011019706726074219
28010.0,28,23.25,11010.0,21.5,5462,5874,6431,43942.0,5.099999904632568,80.9000015258789,80.0,78.0,0,,1998,,,0,0,0,0,0,0,1,8.678291320800781,8.605569839477539,8.61068344116211,8.575273513793945,9.306559562683105,86.61205291748047,540.5625,74.05583190917969,62.0,18.0,0.06760787963867188,0.02770233154296875,0.03029632568359375,0.04575634002685547,-1.5499992370605469,-74.47747802734375,-0.0067882537841796875,-0.12639617919921875,3930,8.276394844055176,43.29999923706055,1.6299999952316284,5783.908203125,8.662835121154785,8.61068344116211,0.05215167999267578,0.005017280578613281
28035.0,28,36.0,384.0,,,3764,,24361.0,0.0,100.0,44.400001525878906,52.599998474121094,,,1992,111.30000305175781,5177,1,0,0,0,0,0,0,8.233237266540527,,,,5.9506425857543945,35.41014862060547,1296.0,,,,,,,,,,,,,,,1.402999997138977,4305.93017578125,8.367748260498047,,,
28035.0,28,37.29999923706055,398.0,,,3559,,25023.0,2.0,101.80000305175781,29.600000381469727,21.600000381469727,,,1993,104.30000305175781,5248,0,1,0,0,0,0,0,8.177234649658203,,8.233237266540527,,5.986452102661133,35.837608337402344,1391.2899169921875,,44.400001525878906,-14.80000114440918,-0.05600261688232422,,,,1.2999992370605469,95.2899169921875,0.03580951690673828,0.427459716796875,3764,8.233237266540527,44.400001525878906,1.4450000524520874,3953.075927734375,8.282249450683594,8.367748260498047,-0.08549880981445312,
28035.0,28,36.0,390.0,,,4439,,25939.0,0.0,100.0,40.0,28.600000381469727,,,1994,110.80000305175781,8282,0,0,1,0,0,0,0,8.398184776306152,,8.177234649658203,,5.966146945953369,35.59490966796875,1296.0,,29.600000381469727,10.399999618530273,0.22095012664794922,-0.05600261688232422,,,-1.2999992370605469,-95.2899169921875,-0.020305156707763672,-0.24269866943359375,3764,8.233237266540527,44.400001525878906,1.4819999933242798,4807.4189453125,8.47791576385498,8.282249450683594,0.19566631317138672,-0.08549880981445312
28035.0,28,35.150001525878906,404.0,17.700000762939453,4846,5527,5649,32119.0,3.569999933242798,87.0999984741211,53.29999923706055,52.900001525878906,,0,1995,,,0,0,0,1,0,0,0,8.617400169372559,8.485908508300781,8.398184776306152,,6.001414775848389,36.0169792175293,1235.5225830078125,72.0106430053711,40.0,13.299999237060547,0.21921539306640625,0.22095012664794922,,,-0.8499984741210938,-60.4774169921875,0.03526782989501953,0.4220695495605469,3764,8.233237266540527,44.400001525878906,1.5240000486373901,5820.7578125,8.669185638427734,8.47791576385498,0.1912698745727539,0.19566631317138672
28035.0,28,38.970001220703125,408.0,18.799999237060547,5082,5316,6081,33200.0,0.8700000047683716,97.9000015258789,38.70000076293945,40.70000076293945,,0,1996,,,0,0,0,0,1,0,0,8.578475952148438,8.53346061706543,8.617400169372559,8.485908508300781,6.011267185211182,36.13533401489258,1518.6610107421875,72.8199462890625,53.29999923706055,-14.599998474121094,-0.038924217224121094,0.21921539306640625,0.04755210876464844,,3.8199996948242188,283.138427734375,0.009852409362792969,0.11835479736328125,3764,8.233237266540527,44.400001525878906,1.569000005722046,5437.97314453125,8.60116195678711,8.669185638427734,-0.068023681640625,0.1912698745727539
28035.0,28,37.380001068115234,419.0,19.200000762939453,5308,5924,6187,35863.0,1.7000000476837158,91.5999984741211,36.0,40.0,0,,1997,,,0,0,0,0,0,1,0,8.686767578125,8.576970100402832,8.578475952148438,8.53346061706543,6.03787088394165,36.45588302612305,1397.2645263671875,73.56441497802734,38.70000076293945,-2.700000762939453,0.1082916259765625,-0.038924217224121094,0.043509483337402344,0.04755210876464844,-1.5900001525878906,-121.396484375,0.02660369873046875,0.32054901123046875,3764,8.233237266540527,44.400001525878906,1.6050000190734863,5924.0,8.686767578125,8.60116195678711,0.08560562133789062,-0.068023681640625
28035.0,28,41.66999816894531,419.0,19.600000381469727,5462,6013,6402,37145.0,4.300000190734863,84.69999694824219,44.0,68.0,0,,1998,,,0,0,0,0,0,0,1,8.701679229736328,8.605569839477539,8.686767578125,8.576970100402832,6.03787088394165,36.45588302612305,1736.3887939453125,74.05583190917969,36.0,8.0,0.014911651611328125,0.1082916259765625,0.02859973907470703,0.043509483337402344,4.289997100830078,339.124267578125,0.0,0.0,3764,8.233237266540527,44.400001525878906,1.6299999952316284,5920.77587890625,8.686223030090332,8.686767578125,-0.0005445480346679688,0.08560562133789062
28090.0,28,35.20000076293945,1363.0,,,2815,,21557.0,1.100000023841858,96.19999694824219,31.700000762939453,34.29999923706055,,,1992,98.0999984741211,4017,1,0,0,0,0,0,0,7.942717552185059,,,,7.217443466186523,52.09149169921875,1239.0400390625,,,,,,,,,,,,,,,1.402999997138977,3220.2958984375,8.077228546142578,,,
28090.0,28,39.900001525878906,1323.0,,,3157,,25179.0,5.699999809265137,81.9000015258789,41.099998474121094,21.399999618530273,,,1993,91.80000305175781,5251,0,1,0,0,0,0,0,8.057377815246582,,7.942717552185059,,7.187657356262207,51.662418365478516,1592.0101318359375,,31.700000762939453,9.39999771118164,0.11466026306152344,,,,4.700000762939453,352.9700927734375,-0.029786109924316406,-0.4290733337402344,2815,7.942717552185059,31.700000762939453,1.4450000524520874,3506.56396484375,8.162391662597656,8.077228546142578,0.08516311645507812,
28090.0,28,39.099998474121094,1338.0,,,3294,,27974.0,4.0,84.69999694824219,54.099998474121094,37.79999923706055,,,1994,83.19999694824219,8066,0,0,1,0,0,0,0,8.099858283996582,,8.057377815246582,,7.1989312171936035,51.82461166381836,1528.8099365234375,,41.099998474121094,13.0,0.04248046875,0.11466026306152344,,,-0.8000030517578125,-63.2001953125,0.011273860931396484,0.16219329833984375,2815,7.942717552185059,31.700000762939453,1.4819999933242798,3567.388671875,8.17958927154541,8.162391662597656,0.017197608947753906,0.08516311645507812
28090.0,28,42.13999938964844,1135.0,25.799999237060547,4200,4268,4820,41521.0,2.4000000953674316,89.9000015258789,67.9000015258789,43.400001525878906,,0,1995,,,0,0,0,1,0,0,0,8.358901023864746,8.342840194702148,8.099858283996582,,7.034388065338135,49.48261642456055,1775.779541015625,69.60298156738281,54.099998474121094,13.800003051757812,0.25904273986816406,0.04248046875,,,3.0400009155273438,246.9696044921875,-0.16454315185546875,-2.3419952392578125,2815,7.942717552185059,31.700000762939453,1.5240000486373901,4494.84228515625,8.410685539245605,8.17958927154541,0.2310962677001953,0.017197608947753906
28090.0,28,46.41999816894531,1171.0,23.799999237060547,4506,4587,5106,39624.0,0.30000001192092896,95.5,72.0,63.29999923706055,,0,1996,,,0,0,0,0,1,0,0,8.430981636047363,8.413165092468262,8.358901023864746,8.342840194702148,7.065613269805908,49.922889709472656,2154.816162109375,70.7813491821289,67.9000015258789,4.099998474121094,0.07208061218261719,0.25904273986816406,0.07032489776611328,,4.279998779296875,379.03662109375,0.031225204467773438,0.4402732849121094,2815,7.942717552185059,31.700000762939453,1.569000005722046,4692.24658203125,8.453666687011719,8.410685539245605,0.04298114776611328,0.2310962677001953
28090.0,28,43.91999816894531,1211.0,23.200000762939453,4816,4754,5536,40590.0,6.5,74.0,72.0,53.0,35,,1997,,,0,0,0,0,0,1,0,8.466741561889648,8.47969913482666,8.430981636047363,8.413165092468262,7.099201679229736,50.39866638183594,1928.9661865234375,71.9052963256836,72.0,0.0,0.035759925842285156,0.07208061218261719,0.06653404235839844,0.07032489776611328,-2.5,-225.8499755859375,0.033588409423828125,0.47577667236328125,2815,7.942717552185059,31.700000762939453,1.6050000190734863,4754.0,8.466741561889648,8.453666687011719,0.013074874877929688,0.04298114776611328
28090.0,28,42.59000015258789,1279.0,23.299999237060547,5170,4695,5762,41215.0,2.5,88.5999984741211,96.0,74.0,0,,1998,,,0,0,0,0,0,0,1,8.454253196716309,8.550627708435059,8.466741561889648,8.47969913482666,7.153833866119385,51.177337646484375,1813.9080810546875,73.11323547363281,72.0,24.0,-0.012488365173339844,0.035759925842285156,0.07092857360839844,0.06653404235839844,-1.3299980163574219,-115.05810546875,0.05463218688964844,0.7786712646484375,2815,7.942717552185059,31.700000762939453,1.6299999952316284,4622.99072265625,8.438796997070312,8.466741561889648,-0.027944564819335938,0.013074874877929688
29000.0,29,27.600000381469727,1781.0,,,3878,,28370.0,2.0999999046325684,91.69999694824219,35.599998474121094,33.29999923706055,,,1992,100.69999694824219,5184,1,0,0,0,0,0,0,8.26307487487793,,,,7.484930515289307,56.02418518066406,761.760009765625,,,,,,,,,,,,,,,1.402999997138977,4436.34375,8.39758586883545,,,
