prate,mrate,totpart,totelg,age,totemp,sole,ltotemp
100.0,2.0,188.0,188.0,29,283.0,1,5.64544677734375
100.0,0.38999998569488525,178.0,178.0,36,178.0,1,5.181783676147461
91.69999694824219,0.10999999940395355,210.0,229.0,29,783.0,1,6.663132667541504
99.80000305175781,1.5399999618530273,475.0,476.0,16,681.0,1,6.523562431335449
98.69999694824219,1.2300000190734863,155.0,157.0,16,231.0,1,5.442417621612549
100.0,1.4600000381469727,971.0,971.0,8,12210.0,1,9.41001033782959
59.79999923706055,0.25999999046325684,974.0,1629.0,9,1826.0,1,7.509882926940918
100.0,0.8899999856948853,908.0,908.0,14,995.0,0,6.902742862701416
21.0,0.17000000178813934,2577.0,12291.0,24,20928.0,0,9.948843002319336
100.0,0.2199999988079071,251.0,251.0,22,363.0,1,5.894402980804443
100.0,0.11999999731779099,131.0,131.0,9,922.0,1,6.826545238494873
78.0,0.17000000178813934,213.0,273.0,5,287.0,1,5.659482002258301
72.0,0.2199999988079071,683.0,949.0,7,2977.0,0,7.998671531677246
100.0,0.23999999463558197,114.0,114.0,6,247.0,1,5.509388446807861
90.80000305175781,1.2699999809265137,128.0,141.0,6,141.0,1,4.948760032653809
100.0,1.0299999713897705,102.0,102.0,9,119.0,1,4.779123306274414
100.0,3.450000047683716,212.0,212.0,6,232.0,1,5.446737289428711
100.0,1.9900000095367432,190.0,190.0,8,211.0,1,5.351858139038086
73.69999694824219,0.3499999940395355,168.0,228.0,7,349.0,1,5.855072021484375
100.0,1.6799999475479126,555.0,555.0,18,2691.0,1,7.897668361663818
100.0,0.14000000059604645,1655.0,1655.0,6,2555.0,0,7.8458075523376465
100.0,0.33000001311302185,148.0,148.0,5,233.0,1,5.451038360595703
100.0,0.10000000149011612,105.0,105.0,7,105.0,1,4.653960227966309
76.30000305175781,0.30000001192092896,161.0,211.0,8,856.0,0,6.752270221710205
54.099998474121094,0.2199999988079071,482.0,891.0,6,3277.0,0,8.094683647155762
76.5,0.25,127.0,166.0,5,225.0,0,5.41610050201416
95.19999694824219,0.5199999809265137,99.0,104.0,6,317.0,1,5.758901596069336
92.0,0.05999999865889549,613.0,666.0,15,1368.0,0,7.221105098724365
100.0,0.5099999904632568,284.0,284.0,6,340.0,0,5.828945636749268
100.0,0.8700000047683716,183.0,183.0,9,221.0,1,5.398162841796875
74.4000015258789,0.18000000715255737,232.0,312.0,7,925.0,0,6.829793930053711
48.900001525878906,0.009999999776482582,116.0,237.0,7,2114.0,1,7.656337261199951
100.0,1.7000000476837158,231.0,231.0,8,231.0,1,5.442417621612549
100.0,1.8700000047683716,333.0,333.0,6,1687.0,1,7.430706977844238
100.0,0.5299999713897705,201.0,201.0,7,607.0,1,6.408528804779053
32.5,0.23000000417232513,50.0,154.0,6,173.0,1,5.153291702270508
59.20000076293945,0.20000000298023224,177.0,299.0,34,404.0,0,6.001414775848389
100.0,0.5099999904632568,340.0,340.0,27,399.0,0,5.988961219787598
100.0,2.450000047683716,143.0,143.0,23,207.0,0,5.332718849182129
74.5,1.649999976158142,602.0,808.0,8,1116.0,0,7.017506122589111
100.0,0.33000001311302185,2325.0,2325.0,21,5158.0,1,8.548304557800293
87.80000305175781,0.46000000834465027,201.0,229.0,8,511.0,0,6.236369609832764
73.69999694824219,0.6600000262260437,435.0,590.0,10,831.0,0,6.722630023956299
87.0999984741211,0.5600000023841858,1169.0,1342.0,10,1706.0,0,7.441906929016113
75.19999694824219,0.30000001192092896,465.0,618.0,19,673.0,0,6.511745452880859
99.0,0.6200000047683716,104.0,105.0,10,117.0,1,4.762174129486084
100.0,0.38999998569488525,213.0,213.0,14,848.0,0,6.742880821228027
89.80000305175781,0.4300000071525574,202.0,225.0,6,570.0,1,6.345636367797852
81.0,0.36000001430511475,383.0,473.0,22,623.0,1,6.43454647064209
63.70000076293945,0.4000000059604645,135.0,212.0,5,274.0,1,5.613128185272217
100.0,1.149999976158142,1691.0,1691.0,7,2465.0,0,7.8099470138549805
100.0,0.2800000011920929,651.0,651.0,21,741.0,1,6.608000755310059
100.0,1.100000023841858,238.0,238.0,17,266.0,1,5.58349609375
100.0,0.10000000149011612,384.0,384.0,7,798.0,0,6.682108402252197
100.0,0.20999999344348907,232.0,232.0,7,396.0,0,5.981414318084717
100.0,1.409999966621399,317.0,317.0,15,1331.0,1,7.193686008453369
100.0,0.9800000190734863,327.0,327.0,7,640.0,1,6.46146821975708
100.0,0.4300000071525574,250.0,250.0,5,533.0,1,6.278521537780762
95.9000015258789,0.7200000286102295,844.0,880.0,8,1040.0,1,6.946976184844971
100.0,0.5299999713897705,172.0,172.0,8,233.0,0,5.451038360595703
80.69999694824219,0.6899999976158142,384.0,476.0,6,626.0,1,6.439350605010986
96.30000305175781,0.2199999988079071,363.0,377.0,5,658.0,1,6.4892048835754395
95.69999694824219,1.7599999904632568,179.0,187.0,6,1241.0,0,7.123672962188721
100.0,1.2599999904632568,108.0,108.0,9,185.0,1,5.220355987548828
83.9000015258789,0.3400000035762787,302.0,360.0,8,731.0,0,6.5944132804870605
100.0,0.2800000011920929,558.0,558.0,6,1939.0,1,7.56992769241333
61.20000076293945,0.38999998569488525,161.0,263.0,7,364.0,0,5.897153854370117
100.0,0.20999999344348907,252.0,252.0,5,278.0,0,5.627621173858643
98.0999984741211,1.350000023841858,259.0,264.0,9,316.0,0,5.755742073059082
75.30000305175781,0.6200000047683716,731.0,971.0,11,1142.0,0,7.040536403656006
100.0,4.360000133514404,109.0,109.0,29,139.0,1,4.934473991394043
99.0999984741211,0.47999998927116394,108.0,109.0,10,117.0,1,4.762174129486084
38.70000076293945,0.5199999809265137,118.0,305.0,7,341.0,1,5.831882476806641
84.5,0.8100000023841858,163.0,193.0,14,323.0,1,5.777652263641357
74.0,0.2199999988079071,344.0,465.0,7,913.0,0,6.816735744476318
100.0,0.03999999910593033,125.0,125.0,8,185.0,1,5.220355987548828
100.0,0.029999999329447746,220.0,220.0,6,412.0,0,6.021023273468018
96.0999984741211,0.6700000166893005,442.0,460.0,24,1175.0,1,7.069023609161377
100.0,2.109999895095825,1960.0,1960.0,12,5155.0,1,8.547722816467285
92.30000305175781,0.4399999976158142,192.0,208.0,7,223.0,0,5.407171726226807
100.0,1.0,11008.0,11008.0,27,31886.0,0,10.369922637939453
94.4000015258789,0.6899999976158142,168.0,178.0,10,364.0,1,5.897153854370117
39.400001525878906,0.27000001072883606,263.0,667.0,5,944.0,0,6.850126266479492
96.19999694824219,0.3199999928474426,254.0,264.0,7,1697.0,0,7.436617374420166
100.0,0.1899999976158142,552.0,552.0,16,999.0,0,6.906754970550537
73.9000015258789,0.6000000238418579,266.0,360.0,16,516.0,1,6.2461066246032715
89.0,0.46000000834465027,938.0,1054.0,36,1064.0,0,6.969790458679199
100.0,0.4699999988079071,1174.0,1174.0,6,1380.0,0,7.229838848114014
99.9000015258789,0.8299999833106995,3655.0,3659.0,15,3725.0,0,8.222822189331055
59.099998474121094,1.1200000047683716,198.0,335.0,36,411.0,0,6.0185933113098145
68.5,0.44999998807907104,304.0,444.0,6,505.0,0,6.224558353424072
89.9000015258789,0.4699999988079071,402.0,447.0,6,561.0,0,6.329720973968506
88.0,0.18000000715255737,191.0,217.0,7,302.0,1,5.7104268074035645
92.9000015258789,0.7699999809265137,105.0,113.0,11,180.0,1,5.192956924438477
100.0,0.7900000214576721,3333.0,3333.0,7,5062.0,0,8.52951717376709
100.0,0.11999999731779099,269.0,269.0,8,340.0,1,5.828945636749268
85.0999984741211,0.41999998688697815,114.0,134.0,7,144.0,0,4.969813346862793
100.0,1.8700000047683716,938.0,938.0,7,1652.0,0,7.4097418785095215
100.0,0.4099999964237213,198.0,198.0,5,244.0,0,5.497168064117432
100.0,0.7300000190734863,3941.0,3941.0,24,5349.0,1,8.584665298461914
59.0,0.8700000047683716,1136.0,1926.0,35,3566.0,0,8.179200172424316
97.80000305175781,0.5799999833106995,616.0,630.0,15,630.0,0,6.4457197189331055
78.80000305175781,0.8199999928474426,215.0,273.0,5,358.0,0,5.880533218383789
65.5,0.4099999964237213,116.0,177.0,7,191.0,0,5.2522735595703125
92.9000015258789,0.8299999833106995,117.0,126.0,13,208.0,1,5.337538242340088
85.5999984741211,0.1599999964237213,255.0,298.0,7,63681.0,1,11.061641693115234
66.5999984741211,0.49000000953674316,613.0,920.0,6,4628.0,1,8.43988037109375
83.69999694824219,0.30000001192092896,642.0,767.0,26,2617.0,0,7.869783878326416
87.4000015258789,0.44999998807907104,118.0,135.0,7,212.0,0,5.356586456298828
100.0,0.05999999865889549,667.0,667.0,7,737.0,0,6.602587699890137
100.0,0.9700000286102295,110.0,110.0,19,111.0,1,4.709530353546143
85.5,0.6700000166893005,2294.0,2683.0,10,2683.0,0,7.894690990447998
39.599998474121094,0.25999999046325684,593.0,1498.0,6,1580.0,0,7.365180015563965
66.5999984741211,0.6899999976158142,383.0,575.0,16,626.0,1,6.439350605010986
64.5999984741211,0.15000000596046448,73.0,113.0,5,201.0,1,5.303304672241211
98.9000015258789,0.47999998927116394,1397.0,1413.0,11,1877.0,1,7.5374298095703125
100.0,1.5399999618530273,597.0,597.0,20,642.0,0,6.464588165283203
100.0,0.4000000059604645,198.0,198.0,19,279.0,0,5.631211757659912
92.5,0.23000000417232513,2091.0,2261.0,6,2442.0,0,7.800572872161865
95.5999984741211,0.5699999928474426,2177.0,2278.0,7,2309.0,0,7.744569778442383
100.0,0.8100000023841858,99.0,99.0,5,100.0,1,4.605170249938965
97.69999694824219,0.6299999952316284,171.0,175.0,8,232.0,1,5.446737289428711
88.0999984741211,2.0,297.0,337.0,7,395.0,0,5.978885650634766
100.0,0.1599999964237213,100.0,100.0,19,121.0,1,4.795790672302246
100.0,1.2100000381469727,300.0,300.0,7,5928.0,1,8.6874418258667
74.5999984741211,0.38999998569488525,209.0,280.0,22,294.0,0,5.683579921722412
76.5,0.800000011920929,1823.0,2383.0,6,3374.0,0,8.123854637145996
99.0,1.4800000190734863,197.0,199.0,5,219.0,1,5.389071941375732
100.0,0.5799999833106995,4066.0,4066.0,7,5800.0,0,8.665613174438477
72.80000305175781,0.5199999809265137,209.0,287.0,13,291.0,1,5.673323154449463
93.0,0.49000000953674316,239.0,257.0,19,257.0,1,5.549076080322266
100.0,0.9300000071525574,96.0,96.0,8,121.0,1,4.795790672302246
100.0,0.4300000071525574,686.0,686.0,7,821.0,0,6.7105231285095215
100.0,0.550000011920929,12060.0,12060.0,48,43436.0,0,10.679043769836426
85.69999694824219,0.14000000059604645,240.0,280.0,16,511.0,1,6.236369609832764
100.0,0.5,6524.0,6524.0,16,7373.0,0,8.905579566955566
100.0,0.9100000262260437,239.0,239.0,6,428.0,1,6.0591230392456055
73.19999694824219,0.8999999761581421,235.0,321.0,9,321.0,0,5.7714409828186035
97.80000305175781,0.47999998927116394,3649.0,3731.0,10,3742.0,0,8.227375030517578
87.69999694824219,0.7300000190734863,1808.0,2061.0,36,2136.0,0,7.666690349578857
43.099998474121094,0.41999998688697815,889.0,2061.0,8,2136.0,0,7.666690349578857
100.0,0.4099999964237213,381.0,381.0,16,403.0,0,5.998936653137207
81.0999984741211,2.2100000381469727,13635.0,16812.0,39,21524.0,0,9.976923942565918
85.5,0.4399999976158142,189.0,221.0,8,714.0,1,6.570882797241211
72.9000015258789,0.2199999988079071,164.0,225.0,14,225.0,0,5.41610050201416
91.0,0.11999999731779099,352.0,387.0,7,599.0,0,6.395261764526367
100.0,0.1599999964237213,106.0,106.0,18,156.0,1,5.049856185913086
94.0,1.0,249.0,265.0,31,359.0,1,5.883322238922119
100.0,1.7699999809265137,366.0,366.0,8,427.0,1,6.056784152984619
77.30000305175781,0.75,2171.0,2807.0,25,3929.0,0,8.276140213012695
78.5,0.6100000143051147,175.0,223.0,7,3929.0,0,8.276140213012695
56.29999923706055,0.3100000023841858,426.0,756.0,16,834.0,1,6.72623348236084
89.69999694824219,0.6800000071525574,87.0,97.0,24,115.0,0,4.744932174682617
92.19999694824219,0.3100000023841858,341.0,370.0,31,419.0,1,6.03787088394165
100.0,0.38999998569488525,535.0,535.0,12,1649.0,0,7.407924175262451
100.0,0.46000000834465027,642.0,642.0,8,1521.0,0,7.327123165130615
70.69999694824219,0.5699999928474426,289.0,409.0,8,737.0,0,6.602587699890137
100.0,0.03999999910593033,178.0,178.0,33,199.0,1,5.293304920196533
65.0,0.550000011920929,748.0,1150.0,18,1198.0,0,7.088408946990967
75.69999694824219,0.33000001311302185,1212.0,1601.0,5,1765.0,0,7.475905895233154
100.0,0.029999999329447746,6925.0,6925.0,8,8291.0,0,9.022926330566406
71.69999694824219,0.9599999785423279,104.0,145.0,7,291.0,1,5.673323154449463
91.5999984741211,2.0899999141693115,120.0,131.0,5,195.0,1,5.2729997634887695
100.0,0.3400000035762787,236.0,236.0,11,258.0,0,5.552959442138672
57.79999923706055,0.03999999910593033,63.0,109.0,8,355.0,1,5.87211799621582
84.19999694824219,0.2199999988079071,218.0,259.0,19,2843.0,1,7.952615261077881
94.19999694824219,1.0299999713897705,114.0,121.0,7,141.0,1,4.948760032653809
95.0,0.6600000262260437,1088.0,1145.0,25,1352.0,0,7.2093400955200195
100.0,2.7899999618530273,134.0,134.0,23,147.0,1,4.9904327392578125
19.299999237060547,0.5400000214576721,51.0,264.0,25,290.0,0,5.6698808670043945
86.0999984741211,0.6000000238418579,118.0,137.0,20,160.0,0,5.075173854827881
82.0,0.17000000178813934,273.0,333.0,7,456.0,0,6.122492790222168
68.80000305175781,0.5699999928474426,106.0,154.0,6,252.0,0,5.529428958892822
83.19999694824219,0.17000000178813934,129.0,155.0,7,199.0,1,5.293304920196533
85.19999694824219,0.8799999952316284,167.0,196.0,13,271.0,1,5.602118968963623
100.0,0.8299999833106995,1152.0,1152.0,7,5064.0,0,8.529911994934082
100.0,0.4399999976158142,143.0,143.0,12,184.0,0,5.214935779571533
77.19999694824219,0.5699999928474426,700.0,907.0,7,1324.0,1,7.188412666320801
77.30000305175781,0.9200000166893005,279.0,361.0,8,441.0,0,6.08904504776001
100.0,1.3700000047683716,125.0,125.0,13,259.0,1,5.556828022003174
95.0,0.75,680.0,716.0,7,716.0,0,6.573680400848389
99.5999984741211,0.4000000059604645,222.0,223.0,9,553.0,1,6.3153581619262695
74.69999694824219,0.7799999713897705,148.0,198.0,7,249.0,1,5.517452716827393
75.9000015258789,0.9700000286102295,82.0,108.0,12,146.0,0,4.983606815338135
81.30000305175781,0.3799999952316284,61.0,75.0,5,219.0,1,5.389071941375732
91.4000015258789,1.1200000047683716,1564.0,1711.0,5,3480.0,0,8.15478801727295
100.0,0.03999999910593033,281.0,281.0,9,369.0,0,5.910796642303467
70.5999984741211,0.17000000178813934,89.0,126.0,6,202.0,1,5.308267593383789
100.0,0.38999998569488525,376.0,376.0,7,1100.0,1,7.003065586090088
80.9000015258789,0.15000000596046448,933.0,1153.0,8,1337.0,0,7.198183536529541
88.80000305175781,0.6499999761581421,1154.0,1300.0,8,1792.0,0,7.491087436676025
100.0,0.7900000214576721,285.0,285.0,7,372.0,1,5.918893814086914
100.0,0.05999999865889549,208.0,208.0,7,250.0,1,5.521461009979248
100.0,1.690000057220459,2074.0,2074.0,13,2358.0,0,7.76556921005249
47.70000076293945,0.3199999928474426,145.0,304.0,5,305.0,0,5.720311641693115
100.0,1.649999976158142,768.0,768.0,10,1177.0,0,7.070724010467529
60.099998474121094,0.09000000357627869,196.0,326.0,7,369.0,0,5.910796642303467
67.30000305175781,0.6899999976158142,230.0,342.0,24,410.0,1,6.016157150268555
100.0,0.029999999329447746,15107.0,15107.0,33,43436.0,1,10.679043769836426
100.0,0.36000001430511475,1544.0,1544.0,18,5356.0,0,8.585972785949707
82.5,0.23000000417232513,680.0,824.0,8,5356.0,0,8.585972785949707
100.0,3.390000104904175,171.0,171.0,14,187.0,1,5.231108665466309
87.19999694824219,0.4399999976158142,3994.0,4578.0,35,4886.0,0,8.494129180908203
80.0999984741211,0.41999998688697815,1069.0,1335.0,33,1997.0,0,7.599401473999023
95.0,0.3700000047683716,113.0,119.0,31,145.0,0,4.976733684539795
100.0,0.6700000166893005,518.0,518.0,6,628.0,0,6.442540168762207
100.0,0.8399999737739563,216.0,216.0,13,217.0,0,5.379897117614746
91.5999984741211,0.47999998927116394,163.0,178.0,7,197.0,1,5.283203601837158
85.80000305175781,0.1899999976158142,512.0,597.0,48,872.0,0,6.770789623260498
97.80000305175781,0.6399999856948853,394.0,403.0,14,435.0,0,6.075345993041992
93.4000015258789,0.2800000011920929,1556.0,1666.0,17,5105.0,0,8.537975311279297
75.30000305175781,0.4399999976158142,694.0,922.0,6,1218.0,0,7.1049652099609375
79.69999694824219,3.049999952316284,656.0,823.0,37,2102.0,0,7.650644779205322
100.0,2.7899999618530273,277.0,277.0,37,331.0,0,5.802118301391602
100.0,0.30000001192092896,875.0,875.0,6,2986.0,0,8.001689910888672
82.0999984741211,0.36000001430511475,193.0,235.0,14,258.0,1,5.552959442138672
86.69999694824219,0.6899999976158142,8252.0,9517.0,24,9556.0,0,9.164924621582031
84.30000305175781,1.1200000047683716,118.0,140.0,30,200.0,1,5.2983174324035645
73.5,0.5899999737739563,202.0,275.0,5,302.0,1,5.7104268074035645
82.80000305175781,0.10000000149011612,425.0,513.0,28,693.0,0,6.541029930114746
100.0,2.440000057220459,304.0,304.0,24,514.0,0,6.242223262786865
80.5,0.5600000023841858,1439.0,1788.0,20,2036.0,0,7.6187424659729
65.0999984741211,0.17000000178813934,861.0,1322.0,17,2380.0,0,7.774855613708496
95.69999694824219,0.07999999821186066,134.0,140.0,15,161.0,0,5.081404209136963
99.19999694824219,0.019999999552965164,122.0,123.0,36,301.0,1,5.707110404968262
100.0,0.8700000047683716,105.0,105.0,35,120.0,1,4.787491798400879
88.30000305175781,0.5299999713897705,203.0,230.0,10,286.0,0,5.655992031097412
100.0,2.490000009536743,119.0,119.0,12,291.0,1,5.673323154449463
100.0,2.5199999809265137,396.0,396.0,13,429.0,0,6.06145715713501
100.0,0.46000000834465027,248.0,248.0,6,350.0,0,5.857933044433594
92.5999984741211,1.899999976158142,729.0,787.0,8,1028.0,0,6.935370445251465
57.599998474121094,0.3700000047683716,345.0,599.0,8,1178.0,0,7.071573257446289
77.30000305175781,0.3199999928474426,75.0,97.0,25,162.0,0,5.087596416473389
78.0,0.33000001311302185,78.0,100.0,25,165.0,0,5.105945587158203
94.4000015258789,0.8199999928474426,1832.0,1941.0,29,2016.0,0,7.608870506286621
100.0,0.7799999713897705,153.0,153.0,8,309.0,1,5.733341217041016
69.19999694824219,0.3700000047683716,229.0,331.0,5,401.0,0,5.993961334228516
100.0,1.899999976158142,499.0,499.0,11,43436.0,1,10.679043769836426
94.80000305175781,0.07999999821186066,184.0,194.0,32,221.0,1,5.398162841796875
100.0,0.4399999976158142,14869.0,14869.0,26,19591.0,0,9.88282585144043
100.0,0.10000000149011612,2242.0,2242.0,23,7196.0,0,8.881280899047852
79.69999694824219,0.12999999523162842,165.0,207.0,27,236.0,0,5.463831901550293
83.5999984741211,0.5699999928474426,17794.0,21283.0,10,32179.0,0,10.379069328308105
100.0,0.4399999976158142,178.0,178.0,10,310.0,0,5.736572265625
100.0,1.2599999904632568,252.0,252.0,5,276.0,1,5.620400905609131
100.0,0.9599999785423279,105.0,105.0,20,154.0,1,5.036952495574951
93.9000015258789,1.590000033378601,2001.0,2131.0,20,3287.0,1,8.09773063659668
100.0,0.36000001430511475,126.0,126.0,16,249.0,1,5.517452716827393
80.9000015258789,0.8999999761581421,621.0,768.0,8,1591.0,0,7.37211799621582
81.80000305175781,0.11999999731779099,4934.0,6035.0,7,14694.0,1,9.595194816589355
100.0,1.0499999523162842,375.0,375.0,8,655.0,1,6.484635353088379
88.0999984741211,0.6899999976158142,207.0,235.0,23,295.0,0,5.686975479125977
100.0,0.7599999904632568,96.0,96.0,15,100.0,1,4.605170249938965
75.19999694824219,0.4000000059604645,121.0,161.0,8,1301.0,0,7.170888423919678
82.5,1.0,3396.0,4115.0,6,6115.0,0,8.718500137329102
99.80000305175781,2.5299999713897705,449.0,450.0,11,662.0,1,6.495265483856201
98.80000305175781,0.4099999964237213,160.0,162.0,23,167.0,0,5.1179938316345215
48.900001525878906,0.11999999731779099,200.0,409.0,10,2581.0,1,7.855932235717773
89.4000015258789,0.7599999904632568,101.0,113.0,14,113.0,0,4.72738790512085
100.0,0.30000001192092896,135.0,135.0,34,237.0,1,5.46806001663208
100.0,0.7099999785423279,122.0,122.0,18,149.0,1,5.003946304321289
100.0,0.2199999988079071,5899.0,5899.0,12,18200.0,0,9.809176445007324
67.0999984741211,0.20000000298023224,2075.0,3093.0,6,9574.0,0,9.1668062210083
81.80000305175781,0.3100000023841858,2018.0,2466.0,8,2776.0,0,7.928766250610352
75.4000015258789,0.800000011920929,184.0,244.0,8,1220.0,0,7.1066060066223145
59.599998474121094,0.1599999964237213,895.0,1501.0,13,1770.0,0,7.478734970092773
100.0,0.4399999976158142,889.0,889.0,8,2068.0,0,7.634337425231934
86.0999984741211,0.9700000286102295,6824.0,7925.0,29,19754.0,0,9.891111373901367
54.20000076293945,0.4300000071525574,846.0,1561.0,35,2208.0,0,7.69984245300293
56.29999923706055,0.4300000071525574,672.0,1193.0,7,2743.0,0,7.916807651519775
94.80000305175781,0.27000001072883606,128.0,135.0,11,136.0,0,4.912654876708984
94.0,0.7799999713897705,708.0,753.0,5,876.0,1,6.775366306304932
96.30000305175781,0.25999999046325684,211.0,219.0,17,365.0,0,5.899897575378418
73.5999984741211,0.47999998927116394,78.0,106.0,8,245.0,0,5.501258373260498
29.0,0.25,152.0,524.0,8,633.0,0,6.450470447540283
100.0,1.340000033378601,257.0,257.0,7,291.0,1,5.673323154449463
95.69999694824219,0.7599999904632568,4412.0,4608.0,31,40378.0,0,10.606040000915527
73.5,0.09000000357627869,164.0,223.0,5,290.0,1,5.6698808670043945
96.5,1.4500000476837158,414.0,429.0,18,718.0,0,6.576469421386719
94.5999984741211,0.5400000214576721,194.0,205.0,16,718.0,0,6.576469421386719
85.5999984741211,2.930000066757202,740.0,864.0,15,3285.0,1,8.097122192382812
100.0,1.2599999904632568,154.0,154.0,7,230.0,1,5.438079357147217
69.4000015258789,0.41999998688697815,468.0,674.0,39,1136.0,1,7.035268783569336
97.0,0.7699999809265137,289.0,298.0,14,413.0,1,6.023447513580322
93.5,0.699999988079071,1990.0,2128.0,18,2380.0,0,7.774855613708496
88.19999694824219,0.49000000953674316,9596.0,10885.0,19,11666.0,0,9.364434242248535
100.0,0.14000000059604645,469.0,469.0,14,800.0,0,6.684611797332764
63.0,0.49000000953674316,269.0,427.0,5,427.0,0,6.056784152984619
54.900001525878906,0.019999999552965164,374.0,681.0,9,681.0,1,6.523562431335449
100.0,0.44999998807907104,230.0,230.0,7,923.0,0,6.827629089355469
89.80000305175781,1.0099999904632568,469.0,522.0,18,781.0,1,6.660574913024902
100.0,1.159999966621399,83.0,83.0,10,88.0,1,4.477336883544922
73.80000305175781,0.20999999344348907,149.0,202.0,12,310.0,1,5.736572265625
93.80000305175781,0.7400000095367432,767.0,818.0,8,1342.0,1,7.201916217803955
100.0,1.1100000143051147,274.0,274.0,6,551.0,0,6.311734676361084
72.0,0.30000001192092896,201.0,279.0,7,628.0,1,6.442540168762207
92.0,0.7200000286102295,3431.0,3728.0,29,3806.0,0,8.24433422088623
100.0,0.12999999523162842,2345.0,2345.0,27,4467.0,1,8.404472351074219
100.0,0.25,103.0,103.0,7,103.0,1,4.634728908538818
100.0,2.1700000762939453,357.0,357.0,7,480.0,1,6.173786163330078
75.30000305175781,0.44999998807907104,320.0,425.0,7,466.0,0,6.144185543060303
76.4000015258789,0.10000000149011612,146.0,191.0,4,409.0,1,6.0137152671813965
79.69999694824219,0.10999999940395355,1567.0,1967.0,5,3780.0,0,8.237479209899902
85.0999984741211,0.6600000262260437,5303.0,6233.0,24,7473.0,0,8.919052124023438
92.0999984741211,0.5099999904632568,2358.0,2561.0,14,3806.0,0,8.24433422088623
100.0,1.0800000429153442,233.0,233.0,7,306.0,1,5.72358512878418
99.5999984741211,0.5600000023841858,946.0,950.0,35,1032.0,0,6.939253807067871
57.79999923706055,0.3499999940395355,2382.0,4123.0,5,6875.0,0,8.835646629333496
100.0,3.6700000762939453,51567.0,51567.0,19,77984.0,0,11.264259338378906
100.0,0.3700000047683716,4144.0,4144.0,39,5108.0,1,8.538562774658203
100.0,0.9700000286102295,1511.0,1511.0,8,2168.0,1,7.681560516357422
56.20000076293945,0.14000000059604645,599.0,1065.0,22,1065.0,0,6.970730304718018
98.5999984741211,0.10000000149011612,1922.0,1950.0,7,2137.0,0,7.667158126831055
100.0,1.850000023841858,7665.0,7665.0,41,9761.0,0,9.186150550842285
100.0,0.18000000715255737,254.0,254.0,13,292.0,1,5.676753997802734
100.0,0.6700000166893005,149.0,149.0,10,176.0,0,5.1704840660095215
100.0,0.6700000166893005,109.0,109.0,33,511.0,0,6.236369609832764
100.0,1.8700000047683716,274.0,274.0,16,325.0,1,5.783825397491455
85.69999694824219,0.1899999976158142,873.0,1019.0,5,1362.0,0,7.216709613800049
93.5,0.9399999976158142,116.0,124.0,6,124.0,0,4.820281505584717
100.0,0.20000000298023224,123.0,123.0,20,131.0,1,4.875197410583496
100.0,2.2799999713897705,1173.0,1173.0,38,1474.0,1,7.295734882354736
79.80000305175781,0.38999998569488525,75.0,94.0,37,94.0,0,4.543294906616211
100.0,0.6700000166893005,107.0,107.0,24,107.0,1,4.672828674316406
57.599998474121094,0.07000000029802322,182.0,316.0,9,824.0,0,6.714170455932617
86.9000015258789,0.5099999904632568,226.0,260.0,31,260.0,1,5.5606818199157715
86.0,0.17000000178813934,4534.0,5273.0,32,6093.0,0,8.714896202087402
100.0,0.9599999785423279,178.0,178.0,9,254.0,1,5.537334442138672
97.69999694824219,0.009999999776482582,212.0,217.0,8,463.0,0,6.1377272605896
96.80000305175781,0.3700000047683716,1431.0,1479.0,9,1479.0,0,7.299121379852295
99.0999984741211,3.7300000190734863,218.0,220.0,7,291.0,0,5.673323154449463
52.29999923706055,0.4699999988079071,114.0,218.0,6,305.0,0,5.720311641693115
63.0,0.10999999940395355,384.0,610.0,7,3894.0,1,8.267191886901855
74.30000305175781,0.36000001430511475,575.0,774.0,5,1651.0,0,7.4091362953186035
90.80000305175781,0.5299999713897705,1881.0,2072.0,15,2072.0,0,7.636269569396973
87.4000015258789,1.6200000047683716,139.0,159.0,6,193.0,0,5.26269006729126
62.70000076293945,0.6200000047683716,937.0,1495.0,8,2614.0,0,7.8686370849609375
50.20000076293945,0.7699999809265137,6218.0,12391.0,10,34854.0,0,10.45892333984375
58.20000076293945,0.20000000298023224,301.0,517.0,11,868.0,0,6.766191482543945
100.0,1.440000057220459,394.0,394.0,16,940.0,1,6.845880031585693
49.599998474121094,0.029999999329447746,282.0,568.0,7,6610.0,0,8.79633903503418
73.5,0.5899999737739563,25007.0,34004.0,43,65471.0,0,11.089362144470215
100.0,1.0299999713897705,1610.0,1610.0,30,3680.0,1,8.210667610168457
100.0,0.20999999344348907,134.0,134.0,6,160.0,1,5.075173854827881
100.0,4.369999885559082,1250.0,1250.0,27,1250.0,0,7.130898952484131
100.0,0.7099999785423279,549.0,549.0,39,639.0,1,6.459904670715332
100.0,0.6000000238418579,14087.0,14087.0,19,15464.0,0,9.646269798278809
100.0,0.029999999329447746,122.0,122.0,10,196.0,1,5.2781147956848145
85.69999694824219,0.9200000166893005,132.0,154.0,22,232.0,0,5.446737289428711
100.0,0.3199999928474426,312.0,312.0,9,365.0,1,5.899897575378418
95.0999984741211,0.20000000298023224,195.0,205.0,13,230.0,1,5.438079357147217
67.30000305175781,0.5099999904632568,111.0,165.0,15,165.0,0,5.105945587158203
