narr86,nfarr86,nparr86,pcnv,avgsen,tottime,ptime86,qemp86,inc86,durat,black,hispan,born60,pcnvsq,pt86sq,inc86sq
0,0,0,0.0,0.0,0.0,0,3.0,81.30000305175781,0.0,0,0,0,0.0,0,6609.6904296875
0,0,0,1.0,0.0,0.0,0,2.0,23.5,0.0,0,0,0,1.0,0,552.25
0,0,0,0.0,0.0,0.0,0,3.0,33.0,0.0,0,0,0,0.0,0,1089.0
0,0,0,1.0,0.0,0.0,0,4.0,114.5999984741211,0.0,0,0,1,1.0,0,13133.1591796875
1,1,1,0.25,0.0,0.0,0,0.0,0.0,14.0,0,1,0,0.0625,0,0.0
1,1,0,0.0,0.0,0.0,0,4.0,29.299999237060547,0.0,0,0,0,0.0,0,858.4899291992188
0,0,0,0.0,0.0,0.0,0,3.0,23.700000762939453,0.0,0,1,1,0.0,0,561.6900634765625
0,0,0,0.5,0.0,0.0,0,1.0,3.299999952316284,1.0,0,1,0,0.25,0,10.889999389648438
0,0,0,1.0,0.0,0.0,0,1.0,1.5,2.0,0,0,0,1.0,0,2.25
0,0,0,0.0,0.0,0.0,0,4.0,39.599998474121094,0.0,1,0,0,0.0,0,1568.159912109375
0,0,0,0.4000000059604645,0.0,0.0,0,3.0,44.29999923706055,0.0,0,1,1,0.1600000113248825,0,1962.489990234375
0,0,0,0.0,0.0,0.0,0,4.0,49.099998474121094,0.0,0,0,1,0.0,0,2410.809814453125
0,0,0,0.0,0.0,0.0,0,4.0,159.5,0.0,0,1,0,0.0,0,25440.25
0,0,0,0.6700000166893005,0.0,0.0,0,4.0,52.70000076293945,0.0,0,0,0,0.4489000141620636,0,2777.2900390625
0,0,0,0.25,0.0,0.0,0,0.0,0.0,8.0,1,0,0,0.0625,0,0.0
0,0,0,0.5,0.0,0.0,0,3.0,90.0,1.0,0,0,0,0.25,0,8100.0
1,1,0,1.0,0.0,0.0,0,1.0,12.100000381469727,0.0,1,0,0,1.0,0,146.41000366210938
2,2,2,0.28999999165534973,0.0,0.0,2,1.0,15.899999618530273,13.0,0,0,0,0.08409999310970306,4,252.8099822998047
0,0,0,1.0,0.0,0.0,0,4.0,47.79999923706055,0.0,0,0,0,1.0,0,2284.83984375
0,0,0,0.0,0.0,0.0,0,2.0,7.900000095367432,24.0,0,0,1,0.0,0,62.40999984741211
0,0,0,0.4000000059604645,0.0,0.0,0,1.0,1.0,0.0,0,0,0,0.1600000113248825,0,1.0
0,0,0,1.0,0.0,0.0,0,4.0,229.8000030517578,0.0,0,0,1,1.0,0,52808.04296875
0,0,0,1.0,0.0,0.0,0,3.0,20.299999237060547,0.0,0,0,0,1.0,0,412.0899658203125
5,2,1,0.0,0.0,0.0,0,0.0,0.0,1.0,1,0,0,0.0,0,0.0
3,1,3,0.3799999952316284,0.0,0.0,0,2.0,25.600000381469727,0.0,0,1,0,0.1444000005722046,0,655.3600463867188
0,0,0,1.0,0.0,0.0,0,0.0,0.0,11.0,0,0,0,1.0,0,0.0
0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.0,0,0.0
2,2,1,0.41999998688697815,0.0,0.0,2,0.0,0.0,12.0,1,0,0,0.17639999091625214,4,0.0
0,0,0,0.5,0.0,0.0,0,4.0,119.5,0.0,0,1,1,0.25,0,14280.25
0,0,0,0.28999999165534973,0.0,0.0,0,1.0,1.600000023841858,13.0,0,1,1,0.08409999310970306,0,2.56000018119812
0,0,0,0.17000000178813934,0.0,0.0,0,0.0,0.0,5.0,0,1,1,0.02890000119805336,0,0.0
0,0,0,1.0,0.0,0.0,0,0.0,0.0,2.0,0,0,1,1.0,0,0.0
0,0,0,1.0,0.0,0.0,0,0.0,0.0,7.0,0,0,1,1.0,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,180.10000610351562,0.0,0,0,0,0.0,0,32436.01171875
0,0,0,0.0,0.0,0.0,0,4.0,37.400001525878906,0.0,0,0,0,0.0,0,1398.7601318359375
0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,1,0,1,0.0,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,102.5,0.0,0,0,1,0.0,0,10506.25
2,2,0,0.36000001430511475,0.0,0.0,0,1.0,13.100000381469727,0.0,0,1,0,0.12960000336170197,0,171.61001586914062
0,0,0,0.0,0.0,0.0,0,4.0,87.0,0.0,0,1,1,0.0,0,7569.0
0,0,0,0.6700000166893005,0.0,0.0,0,4.0,65.80000305175781,0.0,0,0,1,0.4489000141620636,0,4329.640625
0,0,0,0.0,0.0,0.0,0,2.0,98.19999694824219,24.0,0,0,1,0.0,0,9643.2392578125
0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,1,0.0,0,0.0
4,2,0,0.25,20.600000381469727,41.20000076293945,2,0.0,0.0,3.0,0,1,0,0.0625,4,0.0
0,0,0,0.3799999952316284,0.0,0.0,0,1.0,6.900000095367432,5.0,1,0,1,0.1444000005722046,0,47.61000061035156
0,0,0,0.0,0.0,0.0,0,4.0,144.5,0.0,0,1,0,0.0,0,20880.25
0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.0,0,0.0
0,0,0,0.5,0.0,0.0,0,0.0,0.0,7.0,1,0,1,0.25,0,0.0
1,1,0,0.0,0.0,0.0,0,4.0,7.900000095367432,0.0,0,1,1,0.0,0,62.40999984741211
0,0,0,1.0,0.0,0.0,0,4.0,159.39999389648438,0.0,0,0,0,1.0,0,25408.357421875
0,0,0,0.0,0.0,0.0,0,2.0,14.300000190734863,0.0,1,0,0,0.0,0,204.49000549316406
0,0,0,0.5,0.0,0.0,0,2.0,1.600000023841858,0.0,0,0,1,0.25,0,2.56000018119812
1,0,1,0.5600000023841858,0.0,0.0,0,0.0,0.0,4.0,0,0,1,0.31360000371932983,0,0.0
0,0,0,0.5,0.0,0.0,0,4.0,145.6999969482422,0.0,0,1,1,0.25,0,21228.48828125
0,0,0,0.0,0.0,0.0,0,3.0,29.0,0.0,1,0,1,0.0,0,841.0
0,0,0,0.25,0.0,0.0,0,4.0,114.5999984741211,0.0,0,0,0,0.0625,0,13133.1591796875
0,0,0,0.0,0.0,0.0,0,4.0,126.30000305175781,0.0,0,0,1,0.0,0,15951.6904296875
0,0,0,0.5,0.0,0.0,0,4.0,118.0999984741211,0.0,0,0,0,0.25,0,13947.609375
0,0,0,0.0,0.0,0.0,0,3.0,51.29999923706055,3.0,0,0,0,0.0,0,2631.68994140625
0,0,0,0.5,0.0,0.0,12,0.0,0.0,0.0,0,1,0,0.25,144,0.0
0,0,0,0.0,0.0,0.0,0,4.0,113.0,0.0,0,0,1,0.0,0,12769.0
0,0,0,0.5,0.0,0.0,0,0.0,0.0,6.0,0,0,0,0.25,0,0.0
0,0,0,1.0,17.0,17.0,0,4.0,60.099998474121094,0.0,0,1,0,1.0,0,3612.009765625
3,3,2,0.6299999952316284,7.099999904632568,14.199999809265137,4,1.0,15.0,0.0,1,0,0,0.3968999981880188,16,225.0
0,0,0,1.0,0.0,0.0,0,3.0,27.600000381469727,0.0,0,0,1,1.0,0,761.760009765625
0,0,0,0.0,0.0,0.0,0,2.0,17.399999618530273,1.0,0,0,0,0.0,0,302.7599792480469
0,0,0,0.0,0.0,0.0,0,4.0,214.3000030517578,0.0,0,0,1,0.0,0,45924.4921875
0,0,0,0.4000000059604645,8.100000381469727,8.100000381469727,0,3.0,22.700000762939453,8.0,0,0,0,0.1600000113248825,0,515.2900390625
0,0,0,0.5,4.900000095367432,14.699999809265137,12,0.0,0.0,6.0,0,0,0,0.25,144,0.0
0,0,0,0.5,0.0,0.0,0,4.0,280.1000061035156,0.0,0,0,1,0.25,0,78456.015625
1,1,0,0.75,0.0,0.0,0,1.0,8.899999618530273,7.0,0,0,0,0.5625,0,79.20999145507812
0,0,0,0.0,0.0,0.0,0,4.0,541.0,0.0,0,1,1,0.0,0,292681.0
0,0,0,1.0,0.0,0.0,0,4.0,152.0,0.0,0,0,0,1.0,0,23104.0
0,0,0,0.6700000166893005,0.0,0.0,0,2.0,63.099998474121094,1.0,0,0,1,0.4489000141620636,0,3981.60986328125
0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,0,0,0.0,0,0.0
1,1,0,0.0,0.0,0.0,0,0.0,0.0,13.0,1,0,0,0.0,0,0.0
0,0,0,0.4300000071525574,0.8999999761581421,0.8999999761581421,0,4.0,61.0,0.0,0,0,1,0.18490000069141388,0,3721.0
0,0,0,0.28999999165534973,0.0,0.0,0,3.0,91.5,0.0,0,0,0,0.08409999310970306,0,8372.25
0,0,0,0.5,9.0,18.0,0,4.0,45.70000076293945,0.0,1,0,0,0.25,0,2088.489990234375
0,0,0,0.0,0.0,0.0,0,4.0,106.5,0.0,0,0,0,0.0,0,11342.25
12,6,8,0.28999999165534973,0.0,0.0,0,1.0,5.300000190734863,2.0,0,0,0,0.08409999310970306,0,28.090002059936523
0,0,0,0.0,0.0,0.0,0,3.0,73.69999694824219,2.0,0,1,1,0.0,0,5431.689453125
1,0,0,1.0,0.0,0.0,0,2.0,11.5,4.0,0,0,0,1.0,0,132.25
3,3,2,0.36000001430511475,1.100000023841858,1.100000023841858,0,0.0,0.0,1.0,0,0,0,0.12960000336170197,0,0.0
0,0,0,0.33000001311302185,0.0,0.0,0,4.0,82.0999984741211,0.0,0,0,0,0.10890001058578491,0,6740.40966796875
0,0,0,0.5,0.0,0.0,0,4.0,275.79998779296875,0.0,0,0,0,0.25,0,76065.6328125
2,2,2,0.4000000059604645,0.0,0.0,0,0.0,0.0,12.0,1,0,0,0.1600000113248825,0,0.0
0,0,0,0.33000001311302185,0.0,0.0,0,1.0,10.399999618530273,7.0,1,0,0,0.10890001058578491,0,108.15998840332031
1,1,1,1.0,0.0,0.0,0,2.0,6.099999904632568,1.0,0,1,0,1.0,0,37.209999084472656
2,1,0,0.0,0.0,0.0,0,0.0,0.0,3.0,1,0,0,0.0,0,0.0
0,0,0,0.0,0.0,0.0,0,1.0,2.0999999046325684,2.0,0,0,0,0.0,0,4.409999370574951
0,0,0,1.0,0.0,0.0,0,3.0,38.400001525878906,0.0,0,0,0,1.0,0,1474.56005859375
1,1,1,0.6700000166893005,0.0,0.0,0,0.0,0.0,1.0,0,1,0,0.4489000141620636,0,0.0
1,1,1,0.36000001430511475,11.600000381469727,11.600000381469727,0,2.0,16.299999237060547,5.0,0,1,0,0.12960000336170197,0,265.6899719238281
0,0,0,1.0,0.0,0.0,0,3.0,105.69999694824219,1.0,0,1,1,1.0,0,11172.4892578125
0,0,0,0.0,0.0,0.0,0,4.0,45.70000076293945,0.0,0,1,0,0.0,0,2088.489990234375
1,1,1,0.3799999952316284,0.0,0.0,0,0.0,0.0,2.0,0,0,1,0.1444000005722046,0,0.0
0,0,0,0.0,0.0,0.0,0,1.0,0.800000011920929,2.0,0,1,0,0.0,0,0.64000004529953
0,0,0,0.0,0.0,0.0,0,1.0,7.800000190734863,2.0,0,1,0,0.0,0,60.840003967285156
0,0,0,0.33000001311302185,0.0,0.0,0,2.0,5.900000095367432,1.0,0,0,0,0.10890001058578491,0,34.810001373291016
0,0,0,1.0,0.0,0.0,0,3.0,103.5999984741211,1.0,0,0,1,1.0,0,10732.9599609375
1,1,1,0.17000000178813934,0.0,0.0,0,4.0,30.399999618530273,0.0,0,0,0,0.02890000119805336,0,924.1599731445312
2,2,0,0.6000000238418579,2.5999999046325684,2.5999999046325684,0,0.0,0.0,6.699999809265137,1,0,0,0.36000001430511475,0,0.0
0,0,0,0.6700000166893005,0.0,0.0,0,1.0,5.400000095367432,0.0,1,0,0,0.4489000141620636,0,29.160001754760742
0,0,0,0.0,0.0,0.0,0,4.0,275.6000061035156,0.0,0,1,1,0.0,0,75955.3671875
0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,1,0,0,0.0,0,0.0
0,0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0,0,0,0.0,0,0.0
0,0,0,0.5299999713897705,0.0,0.0,0,0.0,0.0,8.0,0,1,0,0.2808999717235565,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,83.0999984741211,0.0,0,0,1,0.0,0,6905.60986328125
0,0,0,0.0,0.0,0.0,0,4.0,149.0,0.0,0,0,1,0.0,0,22201.0
0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,1,1,0.0,0,0.0
0,0,0,0.6700000166893005,0.0,0.0,0,1.0,2.200000047683716,6.0,0,1,0,0.4489000141620636,0,4.840000152587891
0,0,0,0.6700000166893005,0.0,0.0,0,2.0,50.29999923706055,1.0,0,0,0,0.4489000141620636,0,2530.08984375
0,0,0,1.0,0.0,0.0,0,4.0,169.8000030517578,0.0,1,0,1,1.0,0,28832.041015625
0,0,0,0.0,0.0,0.0,0,4.0,35.900001525878906,0.0,0,0,0,0.0,0,1288.81005859375
0,0,0,1.0,0.0,0.0,0,4.0,120.69999694824219,0.0,0,1,0,1.0,0,14568.4892578125
0,0,0,0.5,0.0,0.0,0,3.0,43.400001525878906,4.0,0,0,0,0.25,0,1883.5601806640625
0,0,0,0.25,0.0,0.0,0,3.0,72.19999694824219,0.0,0,0,0,0.0625,0,5212.83935546875
0,0,0,1.0,0.0,0.0,0,2.0,36.099998474121094,1.0,0,1,0,1.0,0,1303.2098388671875
0,0,0,0.0,0.0,0.0,0,2.0,39.0,1.0,0,0,0,0.0,0,1521.0
1,1,0,0.28999999165534973,0.0,0.0,0,1.0,0.800000011920929,1.0,1,0,0,0.08409999310970306,0,0.64000004529953
1,0,0,0.33000001311302185,0.0,0.0,0,4.0,72.0999984741211,0.0,0,0,1,0.10890001058578491,0,5198.40966796875
0,0,0,0.33000001311302185,0.0,0.0,0,3.0,58.20000076293945,3.0,0,0,0,0.10890001058578491,0,3387.239990234375
0,0,0,0.0,0.0,0.0,0,4.0,160.3000030517578,0.0,1,0,0,0.0,0,25696.091796875
1,1,1,0.33000001311302185,0.0,0.0,5,0.0,0.0,5.0,0,0,0,0.10890001058578491,25,0.0
0,0,0,0.5,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.25,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,114.0,0.0,0,0,1,0.0,0,12996.0
0,0,0,0.5,0.0,0.0,0,3.0,58.5,22.0,0,1,0,0.25,0,3422.25
1,1,1,0.5,0.0,0.0,0,4.0,45.400001525878906,0.0,0,0,0,0.25,0,2061.16015625
0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,1,0,0,0.0,0,0.0
0,0,0,0.5,0.0,0.0,0,3.0,37.400001525878906,0.0,0,1,0,0.25,0,1398.7601318359375
0,0,0,0.5,0.0,0.0,0,4.0,125.69999694824219,0.0,0,1,0,0.25,0,15800.4892578125
0,0,0,0.33000001311302185,0.0,0.0,0,2.0,17.899999618530273,0.0,0,0,0,0.10890001058578491,0,320.40997314453125
0,0,0,0.5600000023841858,0.0,0.0,0,0.0,0.0,5.0,0,0,0,0.31360000371932983,0,0.0
0,0,0,0.14000000059604645,0.0,0.0,0,3.0,54.5,0.0,0,1,0,0.019600000232458115,0,2970.25
1,1,1,0.6700000166893005,0.0,0.0,0,0.0,0.0,22.0,0,0,1,0.4489000141620636,0,0.0
0,0,0,0.0,11.100000381469727,11.100000381469727,0,1.0,0.4000000059604645,2.0,0,0,0,0.0,0,0.1600000113248825
0,0,0,0.5,0.0,0.0,0,2.0,15.5,1.0,1,0,1,0.25,0,240.25
0,0,0,1.0,0.0,0.0,0,4.0,189.3000030517578,0.0,0,0,0,1.0,0,35834.4921875
0,0,0,0.33000001311302185,0.0,0.0,0,1.0,3.0999999046325684,0.0,0,0,0,0.10890001058578491,0,9.609999656677246
2,1,0,0.4000000059604645,0.0,0.0,7,1.0,0.20000000298023224,0.0,0,1,0,0.1600000113248825,49,0.04000000283122063
0,0,0,1.0,0.0,0.0,0,0.0,0.0,3.0,0,1,0,1.0,0,0.0
2,0,0,0.27000001072883606,0.0,0.0,0,3.0,29.100000381469727,0.0,0,0,0,0.07290000468492508,0,846.8099975585938
9,6,8,0.5,0.0,0.0,0,1.0,2.200000047683716,0.0,1,0,0,0.25,0,4.840000152587891
0,0,0,0.0,0.0,0.0,0,4.0,219.39999389648438,0.0,0,0,0,0.0,0,48136.35546875
0,0,0,0.0,0.0,0.0,0,4.0,112.80000305175781,0.0,0,1,0,0.0,0,12723.8408203125
0,0,0,0.0,0.0,0.0,0,4.0,172.1999969482422,0.0,0,0,1,0.0,0,29652.83984375
1,1,1,1.0,0.0,0.0,0,4.0,119.30000305175781,0.0,0,0,1,1.0,0,14232.4912109375
0,0,0,1.0,0.0,0.0,0,3.0,13.100000381469727,0.0,0,0,0,1.0,0,171.61001586914062
0,0,0,0.5,11.600000381469727,23.200000762939453,0,0.0,0.0,2.0,1,0,0,0.25,0,0.0
1,1,1,1.0,0.0,0.0,0,4.0,48.5,0.0,0,0,1,1.0,0,2352.25
0,0,0,0.0,0.0,0.0,0,3.0,37.400001525878906,0.0,0,0,0,0.0,0,1398.7601318359375
0,0,0,0.6700000166893005,0.0,0.0,0,2.0,9.199999809265137,0.0,0,0,1,0.4489000141620636,0,84.63999938964844
0,0,0,0.33000001311302185,0.0,0.0,0,4.0,24.700000762939453,0.0,0,1,1,0.10890001058578491,0,610.0900268554688
0,0,0,1.0,0.0,0.0,0,4.0,109.9000015258789,0.0,0,0,0,1.0,0,12078.0107421875
5,3,4,0.44999998807907104,0.0,0.0,1,0.0,0.0,1.0,1,0,1,0.20249998569488525,1,0.0
3,0,1,0.4000000059604645,0.0,0.0,0,4.0,110.5,0.0,0,1,0,0.1600000113248825,0,12210.25
0,0,0,0.0,0.0,0.0,0,4.0,29.100000381469727,0.0,0,0,0,0.0,0,846.8099975585938
1,1,1,0.5,0.0,0.0,0,2.0,2.700000047683716,1.0,0,1,0,0.25,0,7.2900004386901855
0,0,0,1.0,0.0,0.0,0,4.0,412.8999938964844,0.0,0,0,1,1.0,0,170486.40625
0,0,0,0.0,0.0,0.0,0,3.0,53.5,0.0,0,0,1,0.0,0,2862.25
0,0,0,0.0,0.0,0.0,0,3.0,156.5,0.0,0,0,1,0.0,0,24492.25
2,1,1,0.5,0.0,0.0,0,3.0,29.700000762939453,1.0,1,0,0,0.25,0,882.0900268554688
1,0,0,0.5,0.0,0.0,2,0.0,0.0,8.0,0,1,1,0.25,4,0.0
0,0,0,1.0,0.0,0.0,0,0.0,0.0,8.0,0,0,1,1.0,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,119.0999984741211,0.0,0,0,1,0.0,0,14184.8095703125
1,0,1,0.5,0.0,0.0,0,3.0,2.9000000953674316,0.0,0,0,1,0.25,0,8.410000801086426
0,0,0,0.3799999952316284,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.1444000005722046,0,0.0
0,0,0,0.0,0.0,0.0,0,0.0,0.0,7.0,0,0,1,0.0,0,0.0
1,1,1,0.6700000166893005,23.5,23.5,0,3.0,11.199999809265137,4.699999809265137,0,0,0,0.4489000141620636,0,125.43999481201172
0,0,0,0.4300000071525574,6.099999904632568,12.199999809265137,0,0.0,0.0,3.0,0,0,0,0.18490000069141388,0,0.0
1,1,0,0.4000000059604645,0.0,0.0,0,0.0,0.0,2.0,0,1,1,0.1600000113248825,0,0.0
1,1,0,0.4000000059604645,0.0,0.0,0,0.0,0.0,2.0,0,1,0,0.1600000113248825,0,0.0
1,1,0,1.0,0.0,0.0,0,1.0,1.0,11.0,0,1,0,1.0,0,1.0
0,0,0,0.4000000059604645,0.0,0.0,0,3.0,22.600000381469727,0.0,0,1,0,0.1600000113248825,0,510.760009765625
0,0,0,0.5,0.0,0.0,0,4.0,135.6999969482422,0.0,0,0,1,0.25,0,18414.48828125
1,0,0,1.0,0.0,0.0,0,4.0,54.70000076293945,0.0,0,1,1,1.0,0,2992.090087890625
0,0,0,0.5699999928474426,0.0,0.0,0,3.0,21.200000762939453,1.0,0,0,0,0.3249000012874603,0,449.4400329589844
0,0,0,0.0,0.0,0.0,0,2.0,64.0999984741211,15.0,0,1,0,0.0,0,4108.8095703125
2,2,1,0.28999999165534973,0.0,0.0,0,1.0,2.5999999046325684,0.0,0,0,1,0.08409999310970306,0,6.7599992752075195
0,0,0,0.33000001311302185,12.199999809265137,12.199999809265137,0,4.0,81.69999694824219,0.0,0,0,0,0.10890001058578491,0,6674.8896484375
0,0,0,0.5,0.0,0.0,0,3.0,29.299999237060547,0.0,0,1,1,0.25,0,858.4899291992188
0,0,0,0.0,0.0,0.0,0,3.0,70.5,0.0,0,0,0,0.0,0,4970.25
0,0,0,0.33000001311302185,0.0,0.0,0,4.0,192.39999389648438,0.0,0,1,0,0.10890001058578491,0,37017.7578125
0,0,0,0.0,0.0,0.0,0,2.0,22.0,1.0,1,0,0,0.0,0,484.0
0,0,0,0.5,0.0,0.0,0,4.0,105.80000305175781,0.0,0,0,1,0.25,0,11193.640625
0,0,0,0.6700000166893005,0.0,0.0,0,3.0,37.0,1.0,0,1,1,0.4489000141620636,0,1369.0
0,0,0,0.3199999928474426,7.199999809265137,7.199999809265137,4,0.0,0.0,4.5,0,0,0,0.10239999741315842,16,0.0
1,0,0,0.6700000166893005,8.600000381469727,8.600000381469727,3,1.0,10.800000190734863,1.0,1,0,0,0.4489000141620636,9,116.64000701904297
0,0,0,0.0,30.399999618530273,30.399999618530273,0,0.0,0.0,9.399999618530273,1,0,0,0.0,0,0.0
0,0,0,0.5,0.0,0.0,0,0.0,0.0,3.0,0,1,0,0.25,0,0.0
0,0,0,1.0,0.0,0.0,0,1.0,9.899999618530273,2.0,0,0,0,1.0,0,98.00999450683594
0,0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,1.0,0,0.0
1,1,0,0.0,0.0,0.0,0,4.0,124.5,0.0,0,1,0,0.0,0,15500.25
0,0,0,1.0,0.0,0.0,0,3.0,139.89999389648438,0.0,0,1,0,1.0,0,19572.0078125
0,0,0,0.28999999165534973,0.0,0.0,0,1.0,3.700000047683716,0.0,1,0,0,0.08409999310970306,0,13.690000534057617
1,1,1,0.4000000059604645,0.0,0.0,3,0.0,0.0,9.0,0,0,0,0.1600000113248825,9,0.0
0,0,0,0.23000000417232513,0.0,0.0,12,0.0,0.0,0.0,0,1,0,0.05290000140666962,144,0.0
0,0,0,0.5,0.0,0.0,0,4.0,119.30000305175781,0.0,0,0,1,0.25,0,14232.4912109375
1,1,0,0.6000000238418579,0.0,0.0,6,2.0,8.899999618530273,0.0,1,0,1,0.36000001430511475,36,79.20999145507812
0,0,0,0.0,0.0,0.0,0,2.0,95.5,2.0,0,0,0,0.0,0,9120.25
0,0,0,1.0,0.0,0.0,0,4.0,55.79999923706055,0.0,0,1,0,1.0,0,3113.639892578125
0,0,0,0.0,0.0,0.0,0,2.0,17.600000381469727,0.0,0,0,1,0.0,0,309.760009765625
0,0,0,1.0,0.0,0.0,0,2.0,15.0,14.0,1,0,1,1.0,0,225.0
0,0,0,0.5,0.0,0.0,0,3.0,35.599998474121094,0.0,0,0,0,0.25,0,1267.35986328125
0,0,0,0.5,0.0,0.0,0,0.0,0.0,4.0,0,1,1,0.25,0,0.0
2,1,0,0.28999999165534973,0.0,0.0,0,1.0,1.100000023841858,6.0,0,0,0,0.08409999310970306,0,1.2100000381469727
0,0,0,1.0,0.0,0.0,0,4.0,96.0999984741211,0.0,0,0,0,1.0,0,9235.2099609375
0,0,0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,0,0.0,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,70.5999984741211,0.0,0,0,0,0.0,0,4984.35986328125
0,0,0,0.5,0.0,0.0,0,4.0,161.3000030517578,0.0,0,0,0,0.25,0,26017.69140625
0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1,0,0,0.0,0,0.0
0,0,0,0.5,0.0,0.0,0,3.0,65.9000015258789,7.0,0,1,1,0.25,0,4342.81005859375
0,0,0,0.5,0.0,0.0,0,0.0,0.0,3.0,0,0,1,0.25,0,0.0
0,0,0,0.6700000166893005,0.0,0.0,0,4.0,27.299999237060547,0.0,0,0,0,0.4489000141620636,0,745.2899780273438
0,0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0,1,1.0,0,0.0
0,0,0,1.0,0.0,0.0,0,4.0,93.9000015258789,0.0,0,0,0,1.0,0,8817.2099609375
0,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.0,0,0.0
0,0,0,1.0,0.0,0.0,0,2.0,23.200000762939453,0.0,0,1,0,1.0,0,538.2400512695312
0,0,0,1.0,0.0,0.0,0,1.0,13.0,25.0,0,0,0,1.0,0,169.0
0,0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,0,0,0,0.0,0,0.0
0,0,0,0.0,0.0,0.0,0,4.0,55.599998474121094,0.0,0,1,0,0.0,0,3091.35986328125
0,0,0,0.5,0.0,0.0,0,0.0,0.0,9.0,0,1,0,0.25,0,0.0
0,0,0,0.0,0.0,0.0,0,2.0,33.70000076293945,0.0,0,0,1,0.0,0,1135.6900634765625
0,0,0,0.6000000238418579,0.0,0.0,0,3.0,8.100000381469727,3.0,0,1,0,0.36000001430511475,0,65.6100082397461
0,0,0,0.33000001311302185,0.0,0.0,0,3.0,30.600000381469727,0.0,0,0,0,0.10890001058578491,0,936.3600463867188
0,0,0,0.0,0.0,0.0,0,3.0,26.600000381469727,0.0,0,1,0,0.0,0,707.5599975585938
0,0,0,0.0,0.0,0.0,0,4.0,154.3000030517578,0.0,0,0,0,0.0,0,23808.490234375
1,1,0,0.5,0.0,0.0,0,0.0,0.0,12.0,0,0,0,0.25,0,0.0
1,1,0,0.5,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.25,0,0.0
0,0,0,0.0,0.0,0.0,0,2.0,127.5,0.0,0,1,1,0.0,0,16256.25
0,0,0,0.25,0.0,0.0,0,0.0,0.0,5.0,0,0,0,0.0625,0,0.0
1,0,0,0.33000001311302185,0.0,0.0,0,0.0,0.0,2.0,1,0,0,0.10890001058578491,0,0.0
1,1,1,0.5,0.0,0.0,0,1.0,0.4000000059604645,0.0,0,1,0,0.25,0,0.1600000113248825
0,0,0,0.0,0.0,0.0,0,4.0,79.80000305175781,0.0,0,1,0,0.0,0,6368.04052734375
0,0,0,0.75,0.0,0.0,0,1.0,6.400000095367432,2.0,1,0,0,0.5625,0,40.96000289916992
0,0,0,0.0,0.0,0.0,0,2.0,16.399999618530273,2.0,0,0,0,0.0,0,268.9599914550781
0,0,0,0.6700000166893005,0.0,0.0,12,0.0,0.0,0.0,0,0,1,0.4489000141620636,144,0.0
2,0,0,0.0,0.0,0.0,0,2.0,50.29999923706055,0.0,0,0,0,0.0,0,2530.08984375
1,1,1,0.4399999976158142,0.0,0.0,0,0.0,0.0,3.0,0,0,0,0.19359999895095825,0,0.0
0,0,0,0.28999999165534973,0.0,0.0,0,3.0,36.70000076293945,0.0,1,0,0,0.08409999310970306,0,1346.8900146484375
0,0,0,1.0,0.0,0.0,0,3.0,31.799999237060547,0.0,0,1,0,1.0,0,1011.2399291992188
1,1,0,0.0,0.0,0.0,0,3.0,26.0,0.0,0,0,0,0.0,0,676.0
0,0,0,0.0,0.0,0.0,0,1.0,4.699999809265137,0.0,1,0,0,0.0,0,22.089998245239258
0,0,0,0.5,0.0,0.0,0,1.0,1.7999999523162842,19.0,0,1,0,0.25,0,3.239999771118164
1,1,1,0.20000000298023224,0.0,0.0,0,1.0,2.0999999046325684,0.0,0,1,1,0.04000000283122063,0,4.409999370574951
0,0,0,0.0,0.0,0.0,0,2.0,72.80000305175781,6.0,0,0,1,0.0,0,5299.84033203125
0,0,0,0.800000011920929,8.199999809265137,8.199999809265137,0,2.0,18.799999237060547,6.099999904632568,0,0,1,0.64000004529953,0,353.4399719238281
