educ,south,nonwhite,female,married,exper,expersq,union,lwage,age,year,y85,y85fem,y85educ,y85union
16,0,0,1,1,8,64,0,2.0411999225616455,29,78,0,0,0,0
12,0,0,1,0,4,16,0,1.531499981880188,21,78,0,0,0,0
12,0,1,0,0,13,169,0,1.386299967765808,30,78,0,0,0,0
16,0,0,0,0,12,144,0,2.046799898147583,33,78,0,0,0,0
15,0,0,0,0,17,289,0,2.2899999618530273,37,78,0,0,0,0
17,0,0,1,1,8,64,0,1.8717999458312988,30,78,0,0,0,0
10,0,0,0,1,42,1764,0,1.865399956703186,57,78,0,0,0,0
10,0,0,0,0,5,25,1,1.7309000492095947,20,78,0,0,0,0
16,0,0,0,0,18,324,1,1.9740999937057495,39,78,0,0,0,0
12,0,0,1,0,3,9,0,1.4469000101089478,20,78,0,0,0,0
8,0,0,0,0,22,484,0,1.4270999431610107,35,78,0,0,0,0
12,0,0,1,1,18,324,0,1.2648999691009521,35,78,0,0,0,0
12,0,0,0,1,8,64,0,1.9636000394821167,25,78,0,0,0,0
15,0,0,0,1,1,1,0,1.7272000312805176,21,78,0,0,0,0
15,0,0,1,0,4,16,0,1.48580002784729,24,78,0,0,0,0
12,0,0,0,1,11,121,0,1.386299967765808,28,78,0,0,0,0
12,0,0,0,1,45,2025,1,2.1517999172210693,62,78,0,0,0,0
12,0,0,0,1,35,1225,0,2.101900100708008,52,78,0,0,0,0
11,1,1,0,0,22,484,0,1.0116000175476074,38,78,0,0,0,0
12,1,0,1,1,13,169,0,1.7272000312805176,30,78,0,0,0,0
14,1,0,0,1,34,1156,0,3.3513998985290527,53,78,0,0,0,0
10,1,0,0,1,9,81,1,1.3217999935150146,24,78,0,0,0,0
10,1,0,0,1,36,1296,0,1.7918000221252441,51,78,0,0,0,0
10,1,0,0,1,14,196,0,1.6094000339508057,29,78,0,0,0,0
12,0,0,1,1,2,4,0,1.12909996509552,19,78,0,0,0,0
8,0,0,0,1,32,1024,1,1.6486999988555908,45,78,0,0,0,0
14,0,0,1,0,39,1521,0,1.9458999633789062,58,78,0,0,0,0
12,0,0,1,1,9,81,0,0.8650000095367432,26,78,0,0,0,0
18,0,0,0,1,3,9,0,1.9372999668121338,26,78,0,0,0,0
10,0,0,0,1,8,64,0,0.8650000095367432,23,78,0,0,0,0
16,0,0,0,1,7,49,0,1.3805999755859375,28,78,0,0,0,0
14,0,0,0,1,7,49,0,1.6094000339508057,26,78,0,0,0,0
13,0,0,0,1,4,16,0,1.8325999975204468,22,78,0,0,0,0
16,0,0,0,0,5,25,0,1.6677000522613525,26,78,0,0,0,0
14,1,1,0,0,6,36,0,1.0986000299453735,25,78,0,0,0,0
12,1,0,0,1,37,1369,0,1.8795000314712524,54,78,0,0,0,0
6,1,1,0,0,11,121,0,1.0986000299453735,22,78,0,0,0,0
8,1,0,1,0,41,1681,1,1.6094000339508057,54,78,0,0,0,0
12,1,1,1,0,30,900,0,2.7444000244140625,47,78,0,0,0,0
16,1,0,0,1,13,169,0,2.163800001144409,34,78,0,0,0,0
18,0,0,1,0,4,16,0,1.6094000339508057,27,78,0,0,0,0
12,0,0,1,1,16,256,0,1.7272000312805176,33,78,0,0,0,0
13,0,0,0,1,8,64,1,1.3083000183105469,26,78,0,0,0,0
16,0,0,0,1,32,1024,0,2.014899969100952,53,78,0,0,0,0
12,0,0,1,0,6,36,0,0.9703999757766724,23,78,0,0,0,0
14,0,0,1,1,30,900,0,1.3609999418258667,49,78,0,0,0,0
12,0,0,1,0,1,1,0,1.0986000299453735,18,78,0,0,0,0
12,0,0,0,0,4,16,1,1.6486999988555908,21,78,0,0,0,0
13,0,0,0,1,41,1681,1,2.691200017929077,59,78,0,0,0,0
12,0,0,0,1,22,484,1,2.0411999225616455,39,78,0,0,0,0
12,0,0,0,1,22,484,0,1.7618999481201172,39,78,0,0,0,0
15,0,0,0,1,31,961,1,2.525700092315674,51,78,0,0,0,0
16,0,0,1,0,2,4,1,1.8523999452590942,23,78,0,0,0,0
15,0,0,0,1,19,361,1,2.079400062561035,39,78,0,0,0,0
12,0,0,1,1,14,196,0,1.8100999593734741,31,78,0,0,0,0
11,0,0,1,0,16,256,0,1.2039999961853027,32,78,0,0,0,0
12,1,0,0,0,3,9,0,1.34660005569458,20,78,0,0,0,0
12,1,0,0,1,3,9,1,1.5146000385284424,20,78,0,0,0,0
8,1,0,0,1,30,900,1,2.1101999282836914,43,78,0,0,0,0
12,1,0,1,0,3,9,0,0.9162999987602234,20,78,0,0,0,0
4,1,1,0,1,55,3025,0,1.1474000215530396,64,78,0,0,0,0
12,1,0,0,0,3,9,0,1.1394000053405762,20,78,0,0,0,0
11,1,0,0,1,19,361,1,2.525700092315674,35,78,0,0,0,0
9,1,0,1,0,27,729,1,1.455299973487854,41,78,0,0,0,0
12,1,0,0,1,9,81,1,1.7918000221252441,26,78,0,0,0,0
12,0,1,0,0,13,169,0,1.4350999593734741,30,78,0,0,0,0
16,0,0,0,1,31,961,0,2.5494000911712646,52,78,0,0,0,0
12,0,0,1,0,16,256,0,1.542199969291687,33,78,0,0,0,0
11,0,0,0,0,4,16,0,0.9746000170707703,20,78,0,0,0,0
16,0,0,0,1,3,9,0,2.001499891281128,24,78,0,0,0,0
16,0,0,1,0,4,16,0,1.4469000101089478,25,78,0,0,0,0
12,0,0,1,1,36,1296,1,1.3217999935150146,53,78,0,0,0,0
9,1,0,0,1,6,36,0,1.6094000339508057,20,78,0,0,0,0
12,1,0,0,1,19,361,0,1.9867000579833984,36,78,0,0,0,0
18,1,0,0,1,14,196,0,2.0669000148773193,37,78,0,0,0,0
12,0,0,0,1,38,1444,0,1.4609999656677246,55,78,0,0,0,0
13,0,0,0,1,8,64,1,1.8100999593734741,26,78,0,0,0,0
12,0,0,1,1,4,16,0,1.5580999851226807,21,78,0,0,0,0
15,0,0,0,0,12,144,0,1.8325999975204468,32,78,0,0,0,0
12,0,0,0,1,41,1681,0,2.444499969482422,58,78,0,0,0,0
12,0,0,1,1,24,576,0,1.7430000305175781,41,78,0,0,0,0
11,0,0,0,1,17,289,0,1.7918000221252441,33,78,0,0,0,0
12,0,0,1,1,8,64,0,1.1786999702453613,25,78,0,0,0,0
12,0,0,0,0,2,4,0,1.386299967765808,19,78,0,0,0,0
12,0,0,0,1,2,4,0,1.2447999715805054,19,78,0,0,0,0
12,0,0,1,1,39,1521,0,1.4469000101089478,56,78,0,0,0,0
12,0,0,0,1,6,36,0,2.525700092315674,23,78,0,0,0,0
9,0,0,1,1,34,1156,0,1.0296000242233276,48,78,0,0,0,0
17,0,0,0,1,14,196,0,2.014899969100952,36,78,0,0,0,0
17,0,0,0,1,7,49,0,2.094899892807007,29,78,0,0,0,0
10,0,0,1,0,46,2116,0,0.9943000078201294,61,78,0,0,0,0
18,0,0,0,1,4,16,0,1.927899956703186,27,78,0,0,0,0
12,0,0,1,1,12,144,0,0.5595999956130981,29,78,0,0,0,0
12,0,0,1,1,6,36,0,1.2164000272750854,23,78,0,0,0,0
6,0,0,0,1,15,225,0,1.4469000101089478,26,78,0,0,0,0
13,0,0,0,1,12,144,1,1.50409996509552,30,78,0,0,0,0
17,0,0,0,1,15,225,0,2.169100046157837,37,78,0,0,0,0
12,0,0,0,1,15,225,0,2.079400062561035,32,78,0,0,0,0
12,0,1,1,1,12,144,1,1.1151000261306763,29,78,0,0,0,0
12,0,0,0,1,23,529,0,1.6790000200271606,40,78,0,0,0,0
14,0,0,0,0,41,1681,0,2.184799909591675,60,78,0,0,0,0
12,0,0,1,0,42,1764,0,1.50409996509552,59,78,0,0,0,0
12,0,0,0,1,10,100,0,1.704699993133545,27,78,0,0,0,0
10,0,0,0,1,20,400,0,1.4586000442504883,35,78,0,0,0,0
13,0,0,0,1,4,16,1,1.729699969291687,22,78,0,0,0,0
16,0,0,1,1,11,121,1,1.8325999975204468,32,78,0,0,0,0
12,0,0,1,0,6,36,0,1.1394000053405762,23,78,0,0,0,0
14,0,0,0,1,19,361,0,1.2496000528335571,38,78,0,0,0,0
12,0,0,0,1,32,1024,0,2.2400999069213867,49,78,0,0,0,0
12,0,0,0,1,21,441,0,1.386299967765808,38,78,0,0,0,0
11,0,0,0,1,39,1521,0,1.2164000272750854,55,78,0,0,0,0
18,0,0,0,1,15,225,0,2.0815000534057617,38,78,0,0,0,0
12,0,0,1,1,25,625,1,1.5943000316619873,42,78,0,0,0,0
12,0,0,1,0,18,324,0,1.0733000040054321,35,78,0,0,0,0
12,0,0,1,1,21,441,0,1.704699993133545,38,78,0,0,0,0
17,0,0,1,1,11,121,1,2.2437000274658203,33,78,0,0,0,0
14,0,0,0,0,6,36,0,1.1394000053405762,25,78,0,0,0,0
12,0,1,0,0,5,25,1,0.8755000233650208,22,78,0,0,0,0
15,1,1,1,1,12,144,0,2.104099988937378,32,78,0,0,0,0
8,1,1,0,1,44,1936,0,1.0986000299453735,57,78,0,0,0,0
16,1,1,1,0,7,49,0,2.169100046157837,28,78,0,0,0,0
16,1,1,1,0,25,625,0,1.348099946975708,46,78,0,0,0,0
12,0,0,1,0,5,25,1,1.0986000299453735,22,78,0,0,0,0
12,0,0,0,1,27,729,0,2.079400062561035,44,78,0,0,0,0
10,0,0,1,0,36,1296,1,1.2935999631881714,51,78,0,0,0,0
12,0,0,0,0,31,961,0,2.1401000022888184,48,78,0,0,0,0
14,0,0,0,0,27,729,0,2.404900074005127,46,78,0,0,0,0
13,0,0,1,1,44,1936,0,1.3986999988555908,62,78,0,0,0,0
16,0,0,1,0,7,49,0,1.4291000366210938,28,78,0,0,0,0
12,0,0,0,0,13,169,1,1.9912999868392944,30,78,0,0,0,0
14,0,0,1,1,36,1296,0,1.3545000553131104,55,78,0,0,0,0
12,0,0,1,0,4,16,0,1.2668999433517456,21,78,0,0,0,0
12,0,0,0,1,30,900,1,2.0476999282836914,47,78,0,0,0,0
10,0,0,0,1,16,256,0,1.6094000339508057,31,78,0,0,0,0
17,0,0,0,1,15,225,1,2.014899969100952,37,78,0,0,0,0
13,0,0,1,0,2,4,0,0.9725000262260437,20,78,0,0,0,0
12,0,0,0,1,32,1024,1,1.8325999975204468,49,78,0,0,0,0
12,0,0,0,1,9,81,0,1.2039999961853027,26,78,0,0,0,0
18,0,0,0,1,21,441,0,2.3025999069213867,44,78,0,0,0,0
12,0,0,1,1,4,16,0,1.2527999877929688,21,78,0,0,0,0
13,0,0,1,1,35,1225,0,1.50409996509552,53,78,0,0,0,0
14,0,0,1,1,5,25,0,1.386299967765808,24,78,0,0,0,0
12,0,0,1,0,1,1,0,1.0116000175476074,18,78,0,0,0,0
10,0,0,0,0,3,9,0,1.3657000064849854,18,78,0,0,0,0
12,0,0,1,0,3,9,0,1.3217999935150146,20,78,0,0,0,0
12,0,0,0,1,21,441,0,2.3025999069213867,38,78,0,0,0,0
12,0,0,0,1,6,36,0,2.014899969100952,23,78,0,0,0,0
18,1,0,0,0,34,1156,0,3.217900037765503,57,78,0,0,0,0
12,1,0,1,0,22,484,0,1.6094000339508057,39,78,0,0,0,0
17,1,0,0,1,16,256,0,2.5840001106262207,38,78,0,0,0,0
13,0,0,1,0,4,16,0,1.3217999935150146,22,78,0,0,0,0
18,0,0,0,1,15,225,0,2.101900100708008,38,78,0,0,0,0
13,0,0,0,1,26,676,0,1.6784000396728516,44,78,0,0,0,0
17,0,0,1,1,19,361,1,1.7491999864578247,41,78,0,0,0,0
7,0,0,0,1,43,1849,0,0.9746000170707703,55,78,0,0,0,0
8,0,0,0,1,18,324,0,1.8717999458312988,31,78,0,0,0,0
17,0,0,0,1,10,100,1,1.6094000339508057,32,78,0,0,0,0
10,0,0,0,0,3,9,0,0.7985000014305115,18,78,0,0,0,0
9,0,0,0,1,46,2116,0,1.2039999961853027,60,78,0,0,0,0
12,0,0,1,1,10,100,1,1.417099952697754,27,78,0,0,0,0
17,0,0,0,1,5,25,1,1.8870999813079834,27,78,0,0,0,0
14,0,0,0,0,5,25,0,1.6503000259399414,24,78,0,0,0,0
12,0,0,1,0,7,49,0,1.1924999952316284,24,78,0,0,0,0
12,0,0,0,1,15,225,1,2.3933000564575195,32,78,0,0,0,0
12,0,0,0,1,31,961,1,2.1888999938964844,48,78,0,0,0,0
12,0,0,0,1,39,1521,0,2.525700092315674,56,78,0,0,0,0
14,0,0,0,1,8,64,0,1.6094000339508057,27,78,0,0,0,0
13,0,0,1,1,28,784,0,0.9162999987602234,46,78,0,0,0,0
16,0,0,1,0,10,100,1,2.4144999980926514,31,78,0,0,0,0
12,0,0,0,1,36,1296,1,2.525700092315674,53,78,0,0,0,0
15,0,0,1,1,3,9,1,2.079400062561035,23,78,0,0,0,0
12,0,0,0,1,27,729,1,2.6582999229431152,44,78,0,0,0,0
8,0,0,0,1,47,2209,1,2.474400043487549,60,78,0,0,0,0
12,0,0,1,0,39,1521,1,2.6391000747680664,56,78,0,0,0,0
15,0,0,0,0,12,144,0,2.525700092315674,32,78,0,0,0,0
10,0,0,0,1,27,729,0,2.197200059890747,43,85,1,0,10,0
12,0,0,0,1,20,400,0,1.704699993133545,38,85,1,0,12,0
12,0,0,1,0,4,16,0,1.3350000381469727,22,85,1,1,12,0
12,0,0,1,1,29,841,0,2.3513998985290527,47,85,1,1,12,0
12,0,0,0,1,40,1600,1,2.7079999446868896,58,85,1,0,12,1
16,0,0,1,1,27,729,0,2.197200059890747,49,85,1,1,16,0
12,0,0,1,1,5,25,1,2.2585999965667725,23,85,1,1,12,1
14,0,0,0,0,22,484,0,2.7079999446868896,42,85,1,0,14,0
8,0,0,0,1,42,1764,0,2.397900104522705,56,85,1,0,8,0
12,0,0,1,1,14,196,0,1.6094000339508057,32,85,1,1,12,0
17,0,0,0,1,18,324,0,3.217900037765503,41,85,1,0,17,0
17,0,0,0,0,3,9,0,3.015500068664551,26,85,1,0,17,0
14,0,0,0,0,4,16,1,3.218899965286255,24,85,1,0,14,1
14,0,0,0,0,14,196,0,2.6375999450683594,34,85,1,0,14,0
12,0,0,0,1,35,1225,0,1.2527999877929688,53,85,1,0,12,0
14,0,0,0,0,0,0,0,1.6094000339508057,20,85,1,0,14,0
16,0,0,0,1,7,49,1,2.3025999069213867,29,85,1,0,16,1
16,0,1,0,1,26,676,1,2.7079999446868896,48,85,1,0,16,1
13,0,1,0,0,3,9,0,1.7630000114440918,22,85,1,0,13,0
13,0,0,0,0,16,256,0,2.2083001136779785,35,85,1,0,13,0
17,0,1,1,1,32,1024,0,2.4203999042510986,55,85,1,1,17,0
12,0,1,0,1,25,625,1,2.5648999214172363,43,85,1,0,12,1
14,0,0,1,0,15,225,1,2.079400062561035,35,85,1,1,14,1
12,0,0,1,1,38,1444,0,1.4539999961853027,56,85,1,1,12,0
16,0,1,0,1,17,289,0,2.063699960708618,39,85,1,0,16,0
12,0,0,1,0,7,49,0,1.9378999471664429,25,85,1,1,12,0
17,0,0,1,0,5,25,0,3.217900037765503,28,85,1,1,17,0
14,0,0,0,1,22,484,0,2.3025999069213867,42,85,1,0,14,0
14,0,0,0,1,21,441,0,2.621000051498413,41,85,1,0,14,0
13,0,0,1,1,2,4,0,1.7272000312805176,21,85,1,1,13,0
14,0,1,0,1,16,256,0,2.685800075531006,36,85,1,0,14,0
16,0,0,0,1,18,324,0,3.217900037765503,40,85,1,0,16,0
12,0,0,0,1,14,196,0,2.4848999977111816,32,85,1,0,12,0
18,0,0,0,1,12,144,0,2.7079999446868896,36,85,1,0,18,0
16,0,0,0,0,3,9,0,1.753499984741211,25,85,1,0,16,0
17,0,0,1,1,13,169,0,2.5376999378204346,36,85,1,1,17,0
16,0,0,1,0,42,1764,0,2.4605000019073486,64,85,1,1,16,0
12,0,0,0,1,8,64,0,2.5648999214172363,26,85,1,0,12,0
15,0,0,1,1,6,36,0,2.525700092315674,27,85,1,1,15,0
16,0,0,0,1,22,484,0,3.1135001182556152,44,85,1,0,16,0
16,0,1,1,0,3,9,0,2.4203999042510986,25,85,1,1,16,0
16,0,0,0,1,33,1089,0,2.733099937438965,55,85,1,0,16,0
13,0,0,1,0,8,64,1,2.0411999225616455,27,85,1,1,13,1
12,0,0,0,1,26,676,0,2.4714999198913574,44,85,1,0,12,0
14,0,0,0,1,0,0,0,1.6094000339508057,20,85,1,0,14,0
12,0,0,0,1,28,784,0,1.8717999458312988,46,85,1,0,12,0
8,0,0,0,1,33,1089,1,2.197200059890747,47,85,1,0,8,1
12,0,0,0,0,0,0,0,1.2089999914169312,18,85,1,0,12,0
12,0,0,1,1,7,49,0,1.50409996509552,25,85,1,1,12,0
14,0,0,1,1,12,144,0,2.3538999557495117,32,85,1,1,14,0
9,0,0,0,1,47,2209,1,1.2527999877929688,62,85,1,0,9,1
16,0,0,0,1,12,144,0,2.7079999446868896,34,85,1,0,16,0
12,0,0,1,0,25,625,0,2.1401000022888184,43,85,1,1,12,0
12,0,0,1,1,44,1936,0,2.21589994430542,62,85,1,1,12,0
9,0,0,0,0,33,1089,1,2.2618000507354736,48,85,1,0,9,1
8,0,0,1,1,22,484,0,1.927899956703186,36,85,1,1,8,0
18,0,0,1,1,14,196,0,2.635499954223633,38,85,1,1,18,0
14,0,1,0,0,22,484,0,2.3025999069213867,42,85,1,0,14,0
12,0,0,1,0,41,1681,0,1.3217999935150146,59,85,1,1,12,0
12,0,0,1,0,8,64,0,2.079400062561035,26,85,1,1,12,0
12,0,0,1,1,43,1849,0,2.456700086593628,61,85,1,1,12,0
8,0,1,1,0,29,841,0,2.1844000816345215,43,85,1,1,8,0
12,0,1,0,0,6,36,1,1.386299967765808,24,85,1,0,12,1
12,0,1,1,0,21,441,0,1.704699993133545,39,85,1,1,12,0
16,0,1,0,0,3,9,0,1.2089999914169312,25,85,1,0,16,0
12,0,0,1,1,40,1600,0,2.380500078201294,58,85,1,1,12,0
12,0,0,0,1,5,25,0,1.9458999633789062,23,85,1,0,12,0
13,0,0,0,1,34,1156,1,2.3025999069213867,53,85,1,0,13,1
16,0,0,1,1,10,100,0,1.686400055885315,32,85,1,1,16,0
12,0,0,1,0,10,100,0,2.014899969100952,28,85,1,1,12,0
12,0,0,0,1,41,1681,1,2.4203999042510986,59,85,1,0,12,1
10,0,0,1,1,25,625,1,2.3025999069213867,41,85,1,1,10,1
13,0,0,0,0,0,0,0,1.386299967765808,19,85,1,0,13,0
18,0,0,0,1,14,196,1,2.6036999225616455,38,85,1,0,18,1
12,0,0,0,0,22,484,0,1.909500002861023,40,85,1,0,12,0
14,0,0,1,1,32,1024,0,2.6593000888824463,52,85,1,1,14,0
15,0,0,1,1,9,81,0,2.2772998809814453,30,85,1,1,15,0
12,0,0,1,0,0,0,0,1.2089999914169312,18,85,1,1,12,0
8,0,0,1,0,49,2401,0,1.2237999439239502,63,85,1,1,8,0
14,0,0,1,1,32,1024,0,1.7272000312805176,52,85,1,1,14,0
12,0,0,0,1,7,49,1,1.9458999633789062,25,85,1,0,12,1
16,0,0,1,1,10,100,0,2.3025999069213867,32,85,1,1,16,0
10,0,0,1,0,44,1936,1,1.8083000183105469,60,85,1,1,10,1
12,0,0,1,1,27,729,0,1.427899956703186,45,85,1,1,12,0
12,0,0,1,1,16,256,0,1.568600058555603,34,85,1,1,12,0
12,0,0,0,1,3,9,0,1.7491999864578247,21,85,1,0,12,0
12,0,0,0,1,8,64,0,1.5580999851226807,26,85,1,0,12,0
17,0,0,0,1,7,49,1,2.23799991607666,30,85,1,0,17,1
12,0,0,1,0,8,64,0,1.6582000255584717,26,85,1,1,12,0
9,0,0,1,1,42,1764,0,1.5994000434875488,57,85,1,1,9,0
16,0,0,1,1,11,121,0,2.9639999866485596,33,85,1,1,16,0
12,0,0,0,1,23,529,0,2.9946999549865723,41,85,1,0,12,0
12,0,0,0,0,4,16,0,1.386299967765808,22,85,1,0,12,0
12,0,0,1,0,0,0,0,1.6094000339508057,18,85,1,1,12,0
14,0,0,0,1,25,625,0,2.3589999675750732,45,85,1,0,14,0
12,0,1,0,0,22,484,1,2.3025999069213867,40,85,1,0,12,1
14,0,0,1,0,15,225,0,1.9981000423431396,35,85,1,1,14,0
15,0,0,0,0,10,100,0,2.525700092315674,31,85,1,0,15,0
16,0,0,1,0,20,400,0,1.386299967765808,42,85,1,1,16,0
12,0,0,1,1,24,576,0,2.710099935531616,42,85,1,1,12,0
12,1,0,0,1,12,144,0,2.772599935531616,30,85,1,0,12,0
12,1,0,1,0,12,144,0,1.2697999477386475,30,85,1,1,12,0
12,1,0,0,0,16,256,0,1.50409996509552,34,85,1,0,12,0
12,1,0,1,0,4,16,0,1.5151000022888184,22,85,1,1,12,0
12,1,0,1,1,43,1849,0,1.280900001525879,61,85,1,1,12,0
12,1,0,1,1,14,196,0,2.079400062561035,32,85,1,1,12,0
12,1,0,1,0,10,100,0,1.5580999851226807,28,85,1,1,12,0
12,1,0,0,1,2,4,0,1.906599998474121,20,85,1,0,12,0
12,1,0,0,1,28,784,0,2.407900094985962,46,85,1,0,12,0
7,1,0,1,1,15,225,0,1.7918000221252441,28,85,1,1,7,0
12,1,0,0,1,20,400,0,2.3025999069213867,38,85,1,0,12,0
12,1,0,1,1,30,900,0,2.4203999042510986,48,85,1,1,12,0
12,1,0,1,1,9,81,0,1.3737000226974487,27,85,1,1,12,0
16,1,1,0,1,13,169,0,2.8622000217437744,35,85,1,0,16,0
13,1,0,1,0,1,1,0,1.2668999433517456,20,85,1,1,13,0
16,1,0,0,0,8,64,0,1.7918000221252441,30,85,1,0,16,0
14,1,0,0,1,15,225,0,3.0910000801086426,35,85,1,0,14,0
12,1,0,1,0,6,36,0,1.8325999975204468,24,85,1,1,12,0
7,1,0,0,1,14,196,0,1.50409996509552,27,85,1,0,7,0
13,1,0,1,0,28,784,0,2.3341000080108643,47,85,1,1,13,0
14,1,0,0,1,10,100,0,2.5013999938964844,30,85,1,0,14,0
17,1,0,0,0,14,196,0,2.899399995803833,37,85,1,0,17,0
16,1,0,0,1,10,100,0,2.7079999446868896,32,85,1,0,16,0
13,1,0,1,1,10,100,0,2.169100046157837,29,85,1,1,13,0
14,1,0,0,1,44,1936,0,2.9946999549865723,64,85,1,0,14,0
16,0,0,1,0,10,100,1,1.8970999717712402,32,85,1,1,16,1
14,0,0,0,1,22,484,1,2.264400005340576,42,85,1,0,14,1
11,0,0,0,1,18,324,1,1.704699993133545,35,85,1,0,11,1
12,0,0,1,0,9,81,0,2.079400062561035,27,85,1,1,12,0
18,0,0,1,1,19,361,0,2.995699882507324,43,85,1,1,18,0
17,0,0,1,1,14,196,0,2.251300096511841,37,85,1,1,17,0
16,0,0,1,0,6,36,1,2.4672000408172607,28,85,1,1,16,1
16,0,0,1,0,17,289,0,2.6310999393463135,39,85,1,1,16,0
11,0,0,1,1,24,576,0,1.704699993133545,41,85,1,1,11,0
11,0,0,1,0,12,144,0,1.9458999633789062,29,85,1,1,11,0
12,0,0,1,1,38,1444,0,2.2669999599456787,56,85,1,1,12,0
15,0,0,1,0,33,1089,0,2.361799955368042,54,85,1,1,15,0
2,0,0,0,0,16,256,0,1.3217999935150146,24,85,1,0,2,0
14,0,0,1,1,10,100,0,2.4848999977111816,30,85,1,1,14,0
14,0,0,1,1,14,196,0,2.1470999717712402,34,85,1,1,14,0
14,0,0,0,0,16,256,0,2.7813000679016113,36,85,1,0,14,0
11,0,0,0,0,11,121,0,1.3217999935150146,28,85,1,0,11,0
16,0,1,1,1,6,36,0,2.197200059890747,28,85,1,1,16,0
12,0,1,1,1,33,1089,0,2.57450008392334,51,85,1,1,12,0
16,0,0,0,0,10,100,0,2.580199956893921,32,85,1,0,16,0
12,0,0,0,0,19,361,0,2.224600076675415,37,85,1,0,12,0
12,0,0,0,0,4,16,0,1.6094000339508057,22,85,1,0,12,0
17,0,0,1,0,3,9,1,1.7918000221252441,26,85,1,1,17,1
12,0,0,1,1,32,1024,0,1.9458999633789062,50,85,1,1,12,0
8,0,0,0,1,19,361,0,1.5476000308990479,33,85,1,0,8,0
16,0,0,1,1,22,484,0,2.014899969100952,44,85,1,1,16,0
18,0,0,0,1,33,1089,0,1.9458999633789062,57,85,1,0,18,0
18,0,0,0,1,19,361,0,2.4173998832702637,43,85,1,0,18,0
18,0,0,0,1,3,9,0,1.7430000305175781,27,85,1,0,18,0
12,0,0,0,1,12,144,0,1.704699993133545,30,85,1,0,12,0
12,0,0,0,1,16,256,0,2.197200059890747,34,85,1,0,12,0
12,0,0,1,1,4,16,0,1.417099952697754,22,85,1,1,12,0
12,0,0,0,1,11,121,1,2.3025999069213867,29,85,1,0,12,1
12,0,0,0,1,17,289,0,2.014899969100952,35,85,1,0,12,0
11,0,0,0,0,16,256,0,1.294700026512146,33,85,1,0,11,0
12,0,0,0,1,18,324,0,2.184799909591675,36,85,1,0,12,0
18,0,0,0,1,15,225,0,2.890399932861328,39,85,1,0,18,0
14,0,1,0,0,0,0,0,1.2089999914169312,20,85,1,0,14,0
16,0,1,0,0,8,64,0,2.5989999771118164,30,85,1,0,16,0
16,0,0,0,1,17,289,0,3.1135001182556152,39,85,1,0,16,0
18,0,0,0,0,13,169,0,2.9444000720977783,37,85,1,0,18,0
12,0,0,1,1,18,324,0,2.1893999576568604,36,85,1,1,12,0
11,0,1,1,1,16,256,0,1.9458999633789062,33,85,1,1,11,0
14,0,0,1,0,24,576,0,1.4270999431610107,44,85,1,1,14,0
12,0,0,0,1,23,529,0,2.285399913787842,41,85,1,0,12,0
12,0,0,0,0,1,1,0,1.8970999717712402,19,85,1,0,12,0
12,0,0,1,1,10,100,1,1.9458999633789062,28,85,1,1,12,1
12,0,0,1,1,42,1764,0,1.2910000085830688,60,85,1,1,12,0
18,0,0,1,0,37,1369,0,3.1278998851776123,61,85,1,1,18,0
12,0,0,1,1,14,196,0,1.6094000339508057,32,85,1,1,12,0
18,0,0,0,1,14,196,0,3.1135001182556152,38,85,1,0,18,0
12,0,0,1,1,11,121,0,2.4848999977111816,29,85,1,1,12,0
12,0,0,1,1,38,1444,0,1.837399959564209,56,85,1,1,12,0
12,0,0,1,0,3,9,0,1.50409996509552,21,85,1,1,12,0
12,0,0,0,1,9,81,0,1.7918000221252441,27,85,1,0,12,0
10,0,0,0,1,13,169,0,1.909500002861023,29,85,1,0,10,0
12,0,0,0,0,9,81,0,2.169100046157837,27,85,1,0,12,0
16,0,0,0,1,11,121,0,2.585900068283081,33,85,1,0,16,0
13,0,0,1,1,30,900,0,1.8325999975204468,49,85,1,1,13,0
12,0,0,1,0,15,225,1,2.1960999965667725,33,85,1,1,12,1
14,0,0,0,0,2,4,0,2.014899969100952,22,85,1,0,14,0
17,0,0,1,1,24,576,0,2.4848999977111816,47,85,1,1,17,0
18,0,0,1,0,31,961,1,2.6391000747680664,55,85,1,1,18,1
14,0,0,0,0,19,361,0,2.798799991607666,39,85,1,0,14,0
14,0,0,0,0,2,4,0,1.8325999975204468,22,85,1,0,14,0
12,0,0,0,1,4,16,1,2.3513998985290527,22,85,1,0,12,1
9,0,0,1,1,46,2116,1,2.251300096511841,61,85,1,1,9,1
6,0,0,1,1,43,1849,1,1.0986000299453735,55,85,1,1,6,1
14,0,0,1,1,13,169,0,2.221400022506714,33,85,1,1,14,0
12,0,0,1,0,15,225,0,1.386299967765808,33,85,1,1,12,0
12,0,0,1,0,16,256,0,1.3350000381469727,34,85,1,1,12,0
12,0,0,1,1,19,361,0,1.7918000221252441,37,85,1,1,12,0
12,0,0,1,1,28,784,0,1.6094000339508057,46,85,1,1,12,0
12,0,0,0,1,42,1764,0,2.7079999446868896,60,85,1,0,12,0
11,0,0,1,0,45,2025,1,1.7137999534606934,62,85,1,1,11,1
16,0,1,0,1,7,49,0,2.197200059890747,29,85,1,0,16,0
17,0,0,0,1,31,961,0,3.217900037765503,54,85,1,0,17,0
12,0,0,1,1,24,576,0,2.1389000415802,42,85,1,1,12,0
