year,age,agesq,nbh,cbd,inst,linst,price,rooms,area,land,baths,dist,ldist,lprice,y81,larea,lland,linstsq
1978,11,121.0,0,19000.0,18000.0,9.798100471496582,73000.0,7,1868,56900.0,3,25900.0,10.161999702453613,11.198214530944824,0,7.532623767852783,10.949050903320312,96.00276947021484
1978,11,121.0,3,29000.0,28000.0,10.239999771118164,46500.0,6,1296,94961.0,2,35200.0,10.468799591064453,10.747207641601562,0,7.1670379638671875,11.461221694946289,104.85759735107422
1978,13,169.0,3,29000.0,28000.0,10.239999771118164,50000.0,6,1668,43560.0,2,35700.0,10.48291015625,10.819778442382812,0,7.4193806648254395,10.681894302368164,104.85759735107422
1978,0,0.0,3,29000.0,28000.0,10.239999771118164,90000.0,7,2052,43560.0,3,35400.0,10.474470138549805,11.407565116882324,0,7.626570224761963,10.681894302368164,104.85759735107422
1978,1,1.0,0,33000.0,33000.0,10.404000282287598,49500.0,6,1100,38768.0,1,38600.0,10.561010360717773,10.809727668762207,0,7.003065586090088,10.565350532531738,108.24322509765625
1978,28,784.0,0,35000.0,34000.0,10.434000015258789,57000.0,5,1320,64033.0,1,40000.0,10.596630096435547,10.950806617736816,0,7.185387134552002,11.067153930664062,108.86835479736328
1978,9,81.0,0,11000.0,13000.0,9.472700119018555,120000.0,6,3030,47916.0,3,14800.0,9.602381706237793,11.695246696472168,0,8.016318321228027,10.777204513549805,89.73204803466797
1978,3,9.0,0,14000.0,15000.0,9.615799903869629,83500.0,6,1924,42688.0,2,18900.0,9.846917152404785,11.332601547241211,0,7.562161445617676,10.661673545837402,92.46360778808594
1978,0,0.0,0,11000.0,12000.0,9.3927001953125,300000.0,7,3770,282704.0,3,15500.0,9.648594856262207,12.61153793334961,0,8.234829902648926,12.552155494689941,88.22281646728516
1978,3,9.0,0,12000.0,12000.0,9.3927001953125,64900.0,7,2856,29955.0,2,17700.0,9.781319618225098,11.080602645874023,0,7.95717716217041,10.307451248168945,88.22281646728516
1978,58,3364.0,4,6000.0,6000.0,8.69950008392334,50900.0,5,930,8185.0,1,13400.0,9.503009796142578,10.837617874145508,0,6.835184574127197,9.010058403015137,75.68130493164062
1978,12,144.0,4,7000.0,6000.0,8.69950008392334,60500.0,6,1399,10000.0,2,13600.0,9.51782512664795,11.010398864746094,0,7.243513107299805,9.21034049987793,75.68130493164062
1978,3,9.0,4,6000.0,5000.0,8.517200469970703,70400.0,5,1342,8500.0,2,13500.0,9.510444641113281,11.161948204040527,0,7.201916217803955,9.047821044921875,72.5427017211914
1978,48,2304.0,4,6000.0,7000.0,8.853699684143066,48000.0,6,1500,5153.0,2,11800.0,9.375855445861816,10.778956413269043,0,7.313220500946045,8.547334671020508,78.38800048828125
1978,25,625.0,0,10000.0,10000.0,9.21030044555664,53500.0,7,1333,11883.0,1,16800.0,9.729133605957031,10.887436866760254,0,7.195187091827393,9.382863998413086,84.82963562011719
1978,8,64.0,6,24000.0,26000.0,10.166000366210938,66000.0,6,1844,92783.0,2,26200.0,10.17350959777832,11.097410202026367,0,7.519692420959473,11.438018798828125,103.34756469726562
1978,8,64.0,6,24000.0,26000.0,10.166000366210938,64000.0,6,1764,86249.0,2,26000.0,10.165849685668945,11.066637992858887,0,7.475339412689209,11.364994049072266,103.34756469726562
1978,11,121.0,0,15000.0,15000.0,9.615799903869629,65000.0,7,2727,44867.0,3,21300.0,9.966462135314941,11.08214282989502,0,7.910957336425781,10.711458206176758,92.46360778808594
1978,10,100.0,0,14000.0,13000.0,9.472700119018555,72900.0,7,2080,25000.0,2,19700.0,9.888374328613281,11.196844100952148,0,7.64012336730957,10.126630783081055,89.73204803466797
1978,2,4.0,0,13000.0,13000.0,9.472700119018555,26000.0,7,2030,25120.0,3,19400.0,9.873027801513672,10.165851593017578,0,7.615790843963623,10.13141918182373,89.73204803466797
1978,0,0.0,0,14000.0,14000.0,9.546799659729004,117000.0,7,3030,32255.0,3,21000.0,9.952278137207031,11.669929504394531,0,8.016318321228027,10.381428718566895,91.1413803100586
1978,0,0.0,0,14000.0,13000.0,9.472700119018555,97000.0,7,2252,30894.0,3,20200.0,9.913437843322754,11.482466697692871,0,7.719573974609375,10.338316917419434,89.73204803466797
1978,2,4.0,0,13000.0,13000.0,9.472700119018555,95000.0,7,2238,25690.0,3,19800.0,9.893437385559082,11.461631774902344,0,7.7133378982543945,10.153857231140137,89.73204803466797
1978,0,0.0,0,14000.0,13000.0,9.472700119018555,107900.0,7,2464,30945.0,3,20500.0,9.928179740905762,11.588959693908691,0,7.80954122543335,10.339966773986816,89.73204803466797
1978,0,0.0,0,14000.0,14000.0,9.546799659729004,120000.0,7,2464,31059.0,3,20900.0,9.947504043579102,11.695246696472168,0,7.80954122543335,10.343644142150879,91.1413803100586
1978,1,1.0,0,14000.0,14000.0,9.546799659729004,120000.0,7,2502,34666.0,3,21100.0,9.95702838897705,11.695246696472168,0,7.824845790863037,10.45351505279541,91.1413803100586
1978,0,0.0,0,14000.0,14000.0,9.546799659729004,121000.0,7,2510,31915.0,3,20900.0,9.947504043579102,11.703545570373535,0,7.828038215637207,10.370831489562988,91.1413803100586
1978,0,0.0,0,14000.0,13000.0,9.472700119018555,107000.0,7,2012,30800.0,3,20800.0,9.942708015441895,11.580584526062012,0,7.606884479522705,10.335269927978516,89.73204803466797
1978,0,0.0,0,14000.0,13000.0,9.472700119018555,119900.0,7,2352,31331.0,3,20500.0,9.928179740905762,11.694413185119629,0,7.763021469116211,10.352363586425781,89.73204803466797
1978,0,0.0,0,14000.0,13000.0,9.472700119018555,142500.0,7,2492,27248.0,3,20300.0,9.918375968933105,11.867096900939941,0,7.820840835571289,10.212735176086426,89.73204803466797
1978,0,0.0,0,14000.0,13000.0,9.472700119018555,84211.0,7,2756,27205.0,3,20200.0,9.913437843322754,11.341080665588379,0,7.921535491943359,10.211155891418457,89.73204803466797
1981,81,6561.0,4,4000.0,1000.0,6.907800197601318,49000.0,6,1554,6790.0,1,11800.0,9.375855445861816,10.799575805664062,1,7.348587512969971,8.823205947875977,47.71770477294922
1981,71,5041.0,4,3000.0,2000.0,7.600900173187256,52000.0,5,1575,3485.0,1,10100.0,9.220291137695312,10.858999252319336,1,7.362010478973389,8.15622329711914,57.773681640625
1981,31,961.0,4,3000.0,2000.0,7.600900173187256,68000.0,6,3304,18731.0,2,10200.0,9.230142593383789,11.127263069152832,1,8.102889060974121,9.837935447692871,57.773681640625
1981,41,1681.0,4,3000.0,2000.0,7.600900173187256,54000.0,6,1700,7500.0,1,11200.0,9.32366943359375,10.89673900604248,1,7.43838357925415,8.92265796661377,57.773681640625
1981,31,961.0,4,4000.0,2000.0,7.600900173187256,70000.0,6,1454,5500.0,2,11800.0,9.375855445861816,11.156250953674316,1,7.282073497772217,8.612503051757812,57.773681640625
1981,81,6561.0,4,3000.0,2000.0,7.600900173187256,47000.0,6,1410,4500.0,1,10200.0,9.230142593383789,10.757903099060059,1,7.251345157623291,8.411832809448242,57.773681640625
1981,19,361.0,0,5000.0,4000.0,8.293999671936035,73900.0,6,1592,13068.0,1,13200.0,9.487972259521484,11.210468292236328,1,7.372746467590332,9.477921485900879,68.7904281616211
1981,1,1.0,0,9000.0,9000.0,9.104999542236328,117500.0,9,1910,15246.0,3,18200.0,9.80917739868164,11.674193382263184,1,7.554858684539795,9.632072448730469,82.90101623535156
1981,41,1681.0,0,10000.0,10000.0,9.21030044555664,60000.0,5,735,10454.0,1,19000.0,9.852193832397461,11.002099990844727,1,6.599870681762695,9.254739761352539,84.82963562011719
1981,1,1.0,0,16000.0,15000.0,9.615799903869629,85000.0,6,1154,43560.0,2,23000.0,10.04325008392334,11.350406646728516,1,7.050989627838135,10.681894302368164,92.46360778808594
1981,26,676.0,0,9000.0,7000.0,8.853699684143066,66479.0,5,1104,15512.0,1,17000.0,9.740968704223633,11.10464096069336,1,7.00669527053833,9.649369239807129,78.38800048828125
1981,81,6561.0,4,1000.0,3000.0,8.006400108337402,70000.0,6,1830,13939.0,1,9000.0,9.10498046875,11.156250953674316,1,7.512071132659912,9.54244613647461,64.1024398803711
1981,41,1681.0,4,3000.0,4000.0,8.293999671936035,66500.0,5,1166,9770.0,1,10500.0,9.25913143157959,11.104957580566406,1,7.061334133148193,9.187071800231934,68.7904281616211
1981,31,961.0,4,4000.0,4000.0,8.293999671936035,91000.0,7,2263,10019.0,2,11500.0,9.350102424621582,11.418614387512207,1,7.724446773529053,9.212238311767578,68.7904281616211
1981,31,961.0,4,4000.0,4000.0,8.293999671936035,72500.0,6,1482,12632.0,1,11900.0,9.384293556213379,11.191341400146484,1,7.301147937774658,9.443988800048828,68.7904281616211
1981,36,1296.0,4,4000.0,4000.0,8.293999671936035,67000.0,4,970,11104.0,1,11900.0,9.384293556213379,11.112447738647461,1,6.877295970916748,9.31506061553955,68.7904281616211
1981,21,441.0,1,8000.0,12000.0,9.3927001953125,68000.0,6,1684,81273.0,2,5800.0,8.665613174438477,11.127263069152832,1,7.428927421569824,11.30556869506836,88.22281646728516
1981,18,324.0,2,18000.0,18000.0,9.798100471496582,85000.0,6,1080,52272.0,2,24100.0,10.089969635009766,11.350406646728516,1,6.984716415405273,10.864215850830078,96.00276947021484
1981,13,169.0,4,3000.0,5000.0,8.517200469970703,106000.0,6,1633,17728.0,2,10500.0,9.25913143157959,11.571194648742676,1,7.398174285888672,9.7829008102417,72.5427017211914
1981,24,576.0,4,4000.0,5000.0,8.517200469970703,130000.0,7,3208,17424.0,3,11500.0,9.350102424621582,11.775289535522461,1,8.073403358459473,9.765604019165039,72.5427017211914
1981,0,0.0,0,11000.0,10000.0,9.21030044555664,119900.0,7,2258,12500.0,3,18800.0,9.841611862182617,11.694413185119629,1,7.722234725952148,9.433484077453613,84.82963562011719
1981,1,1.0,0,12000.0,10000.0,9.21030044555664,125000.0,7,2016,12632.0,3,18900.0,9.846917152404785,11.736068725585938,1,7.608870506286621,9.443988800048828,84.82963562011719
1981,0,0.0,0,12000.0,10000.0,9.21030044555664,118000.0,7,1991,12632.0,3,18900.0,9.846917152404785,11.67844009399414,1,7.5963921546936035,9.443988800048828,84.82963562011719
1981,0,0.0,0,12000.0,10000.0,9.21030044555664,100000.0,7,1746,13504.0,3,19000.0,9.852193832397461,11.512925148010254,1,7.46508264541626,9.510741233825684,84.82963562011719
1981,1,1.0,0,12000.0,10000.0,9.21030044555664,128000.0,7,2700,13504.0,3,19000.0,9.852193832397461,11.759785652160645,1,7.901007175445557,9.510741233825684,84.82963562011719
1981,0,0.0,0,11000.0,10000.0,9.21030044555664,140000.0,7,2302,13504.0,3,18800.0,9.841611862182617,11.849397659301758,1,7.7415337562561035,9.510741233825684,84.82963562011719
1981,0,0.0,0,11000.0,10000.0,9.21030044555664,143500.0,6,2144,12806.0,3,18400.0,9.82010555267334,11.874090194702148,1,7.67042875289917,9.457669258117676,84.82963562011719
1981,59,3481.0,4,2000.0,6000.0,8.69950008392334,66500.0,5,1867,5000.0,1,6800.0,8.824678421020508,11.104957580566406,1,7.532088279724121,8.517192840576172,75.68130493164062
1981,51,2601.0,0,2000.0,5000.0,8.517200469970703,50000.0,5,1140,13945.0,1,7100.0,8.867850303649902,10.819778442382812,1,7.038783550262451,9.542876243591309,72.5427017211914
1981,25,625.0,0,4000.0,5000.0,8.517200469970703,65000.0,5,912,12005.0,1,11100.0,9.31470012664795,11.08214282989502,1,6.815639972686768,9.393078804016113,72.5427017211914
1981,20,400.0,0,7000.0,7000.0,8.853699684143066,86000.0,6,1425,19550.0,1,14000.0,9.546813011169434,11.362102508544922,1,7.261927127838135,9.880730628967285,78.38800048828125
1981,131,17161.0,0,12000.0,12000.0,9.3927001953125,120000.0,9,3798,50045.0,2,19000.0,9.852193832397461,11.695246696472168,1,8.242229461669922,10.820677757263184,88.22281646728516
1981,0,0.0,0,11000.0,11000.0,9.305700302124023,135000.0,7,2252,34879.0,3,18300.0,9.814656257629395,11.813030242919922,1,7.719573974609375,10.459640502929688,86.59606170654297
1981,0,0.0,0,11000.0,11000.0,9.305700302124023,135000.0,7,2252,34879.0,3,18300.0,9.814656257629395,11.813030242919922,1,7.719573974609375,10.459640502929688,86.59606170654297
1981,0,0.0,0,12000.0,11000.0,9.305700302124023,160000.0,7,2836,37046.0,3,18500.0,9.825526237487793,11.982929229736328,1,7.950150012969971,10.519915580749512,86.59606170654297
1981,0,0.0,0,12000.0,11000.0,9.305700302124023,168000.0,7,2486,30808.0,3,18600.0,9.830917358398438,12.031719207763672,1,7.818430423736572,10.335529327392578,86.59606170654297
1981,0,0.0,0,12000.0,11000.0,9.305700302124023,182095.0,7,3074,25159.0,3,18500.0,9.825526237487793,12.112283706665039,1,8.03073501586914,10.132970809936523,86.59606170654297
1981,0,0.0,0,12000.0,11000.0,9.305700302124023,175000.0,7,3074,25265.0,3,18500.0,9.825526237487793,12.072541236877441,1,8.03073501586914,10.137175559997559,86.59606170654297
1981,0,0.0,0,11000.0,11000.0,9.305700302124023,162000.0,7,3232,25380.0,3,18400.0,9.82010555267334,11.995351791381836,1,8.080856323242188,10.141716957092285,86.59606170654297
1981,0,0.0,0,12000.0,12000.0,9.3927001953125,189857.0,7,3396,31412.0,4,18700.0,9.836278915405273,12.15402603149414,1,8.130353927612305,10.354945182800293,88.22281646728516
1981,0,0.0,0,12000.0,12000.0,9.3927001953125,190508.0,7,2464,37026.0,3,18900.0,9.846917152404785,12.157449722290039,1,7.80954122543335,10.519375801086426,88.22281646728516
1981,0,0.0,0,12000.0,12000.0,9.3927001953125,234552.0,7,3252,29671.0,3,19000.0,9.852193832397461,12.365432739257812,1,8.08702564239502,10.297924995422363,88.22281646728516
1981,0,0.0,0,12000.0,11000.0,9.305700302124023,220000.0,7,3040,29621.0,3,19000.0,9.852193832397461,12.301383018493652,1,8.019613265991211,10.296238899230957,86.59606170654297
1981,0,0.0,0,12000.0,11000.0,9.305700302124023,175000.0,7,3055,25265.0,3,18900.0,9.846917152404785,12.072541236877441,1,8.024535179138184,10.137175559997559,86.59606170654297
1981,11,121.0,0,13000.0,16000.0,9.680299758911133,118000.0,7,1731,14810.0,2,5000.0,8.517192840576172,11.67844009399414,1,7.456454753875732,9.603057861328125,93.70820617675781
1981,1,1.0,1,11000.0,14000.0,9.546799659729004,155000.0,9,2996,45738.0,3,8700.0,9.071078300476074,11.951180458068848,1,8.005033493041992,10.730684280395508,91.1413803100586
1981,0,0.0,1,11000.0,14000.0,9.546799659729004,144000.0,7,2464,46174.0,3,8600.0,9.059516906738281,11.877568244934082,1,7.80954122543335,10.740172386169434,91.1413803100586
1981,0,0.0,1,10000.0,13000.0,9.472700119018555,216000.0,7,2548,46174.0,3,8800.0,9.082507133483887,12.28303337097168,1,7.843063831329346,10.740172386169434,89.73204803466797
1981,0,0.0,1,10000.0,13000.0,9.472700119018555,124500.0,6,3398,63260.0,4,9900.0,9.200289726257324,11.732061386108398,1,8.130942344665527,11.055008888244629,89.73204803466797
1981,0,0.0,1,10000.0,13000.0,9.472700119018555,80000.0,6,1988,65212.0,3,8100.0,8.999618530273438,11.28978157043457,1,7.594884395599365,11.08539867401123,89.73204803466797
1981,0,0.0,1,10000.0,14000.0,9.546799659729004,100000.0,7,5136,47916.0,3,8200.0,9.011889457702637,11.512925148010254,1,8.54403018951416,10.777204513549805,91.1413803100586
1981,81,6561.0,4,3000.0,6000.0,8.69950008392334,88000.0,6,2327,35538.0,1,7800.0,8.961878776550293,11.385091781616211,1,7.752335071563721,10.478358268737793,75.68130493164062
1981,41,1681.0,4,3000.0,7000.0,8.853699684143066,41000.0,6,936,8276.0,1,6300.0,8.748305320739746,10.62132740020752,1,6.841615676879883,9.02111530303955,78.38800048828125
1981,121,14641.0,4,7000.0,3000.0,8.006400108337402,66000.0,7,1674,54886.0,1,7600.0,8.935903549194336,11.097410202026367,1,7.422971248626709,10.913013458251953,64.1024398803711
1981,7,49.0,4,4000.0,7000.0,8.853699684143066,74000.0,5,1587,5957.0,2,9600.0,9.16951847076416,11.211820602416992,1,7.369600772857666,8.692322731018066,78.38800048828125
1981,1,1.0,0,4000.0,7000.0,8.853699684143066,76900.0,5,1531,3049.0,2,7200.0,8.8818359375,11.250261306762695,1,7.333676338195801,8.022568702697754,78.38800048828125
1981,0,0.0,0,7000.0,9000.0,9.104999542236328,132000.0,7,2574,43757.0,3,12300.0,9.417354583740234,11.790556907653809,1,7.853216171264648,10.686407089233398,82.90101623535156
1981,0,0.0,0,6000.0,8000.0,8.987199783325195,130000.0,7,2644,35284.0,2,11900.0,9.384293556213379,11.775289535522461,1,7.8800482749938965,10.471184730529785,80.76976013183594
1981,39,1521.0,0,10000.0,10000.0,9.21030044555664,75000.0,6,1456,18215.0,1,16100.0,9.686574935913086,11.22524356842041,1,7.283448219299316,9.8100004196167,84.82963562011719
1981,2,4.0,0,10000.0,11000.0,9.305700302124023,156500.0,7,2464,31215.0,3,16000.0,9.680343627929688,11.960811614990234,1,7.80954122543335,10.348653793334961,86.59606170654297
1981,8,64.0,0,10000.0,10000.0,9.21030044555664,140000.0,8,2400,29226.0,3,16000.0,9.680343627929688,11.849397659301758,1,7.783224105834961,10.282814025878906,84.82963562011719
1981,81,6561.0,0,11000.0,11000.0,9.305700302124023,65000.0,6,1760,32670.0,2,17300.0,9.758461952209473,11.08214282989502,1,7.473069190979004,10.39421272277832,86.59606170654297
1981,6,36.0,0,12000.0,12000.0,9.3927001953125,150000.0,6,3132,26136.0,3,17800.0,9.786953926086426,11.918390274047852,1,8.049427032470703,10.171069145202637,88.22281646728516
1981,2,4.0,0,13000.0,13000.0,9.472700119018555,155000.0,7,2688,28688.0,2,19000.0,9.852193832397461,11.951180458068848,1,7.896552562713623,10.26423454284668,89.73204803466797
1981,0,0.0,6,23000.0,25000.0,10.126999855041504,153000.0,7,2656,43996.0,3,24500.0,10.106430053710938,11.938193321228027,1,7.884576320648193,10.691853523254395,102.5561294555664
1981,0,0.0,6,23000.0,25000.0,10.126999855041504,160000.0,7,2738,43560.0,3,24600.0,10.11050033569336,11.982929229736328,1,7.914982795715332,10.681894302368164,102.5561294555664
1981,0,0.0,6,23000.0,25000.0,10.126999855041504,148000.0,7,2736,43560.0,3,24600.0,10.11050033569336,11.904967308044434,1,7.914252281188965,10.681894302368164,102.5561294555664
1981,0,0.0,6,23000.0,25000.0,10.126999855041504,142000.0,8,3726,43935.0,3,24500.0,10.106430053710938,11.863582611083984,1,8.223090171813965,10.69046688079834,102.5561294555664
1981,1,1.0,6,22000.0,24000.0,10.086000442504883,162000.0,7,2656,45302.0,3,24100.0,10.089969635009766,11.995351791381836,1,7.884576320648193,10.72110652923584,101.72740173339844
1981,0,0.0,6,22000.0,24000.0,10.086000442504883,175500.0,8,3284,43996.0,3,24000.0,10.085809707641602,12.075394630432129,1,8.096817016601562,10.691853523254395,101.72740173339844
1981,1,1.0,6,22000.0,24000.0,10.086000442504883,194000.0,9,3170,45302.0,3,23900.0,10.081629753112793,12.175613403320312,1,8.061487197875977,10.72110652923584,101.72740173339844
1981,0,0.0,6,24000.0,25000.0,10.126999855041504,130500.0,6,2330,43995.0,2,26800.0,10.196160316467285,11.779128074645996,1,7.7536234855651855,10.691831588745117,102.5561294555664
1981,29,841.0,1,16000.0,19000.0,9.85219955444336,73000.0,6,1564,48787.0,1,17200.0,9.752664566040039,11.198214530944824,1,7.355001926422119,10.795219421386719,97.06583404541016
1981,0,0.0,1,16000.0,18000.0,9.798100471496582,140000.0,6,2248,49829.0,3,17100.0,9.746833801269531,11.849397659301758,1,7.717796325683594,10.816352844238281,96.00276947021484
1981,29,841.0,1,17000.0,19000.0,9.85219955444336,82000.0,6,1566,43996.0,1,18300.0,9.814656257629395,11.314474105834961,1,7.3562798500061035,10.691853523254395,97.06583404541016
1981,2,4.0,1,15000.0,17000.0,9.741000175476074,180000.0,7,2744,77101.0,3,16500.0,9.711115837097168,12.100711822509766,1,7.917171955108643,11.2528715133667,94.8870849609375
1981,0,0.0,1,16000.0,18000.0,9.798100471496582,200000.0,7,2470,64745.0,3,16600.0,9.717158317565918,12.206072807312012,1,7.811973571777344,11.078211784362793,96.00276947021484
1981,51,2601.0,6,22000.0,23000.0,10.043000221252441,52900.0,6,1199,54450.0,1,25500.0,10.146430015563965,10.876158714294434,1,7.089242935180664,10.905037879943848,100.86185455322266
1981,17,289.0,6,21000.0,23000.0,10.043000221252441,110000.0,6,2204,45302.0,2,25200.0,10.134599685668945,11.608235359191895,1,7.698029041290283,10.72110652923584,100.86185455322266
1981,0,0.0,6,22000.0,24000.0,10.086000442504883,68000.0,7,2400,45738.0,3,25200.0,10.134599685668945,11.127263069152832,1,7.783224105834961,10.730684280395508,101.72740173339844
1981,2,4.0,6,22000.0,23000.0,10.043000221252441,90000.0,7,3152,51835.0,2,25000.0,10.126629829406738,11.407565116882324,1,8.055792808532715,10.855820655822754,100.86185455322266
1981,2,4.0,6,22000.0,23000.0,10.043000221252441,102000.0,7,3152,51835.0,2,25000.0,10.126629829406738,11.53272819519043,1,8.055792808532715,10.855820655822754,100.86185455322266
1981,0,0.0,6,22000.0,24000.0,10.086000442504883,119600.0,7,2701,48787.0,3,25300.0,10.13856029510498,11.69190788269043,1,7.901377201080322,10.795219421386719,101.72740173339844
1981,2,4.0,0,25000.0,26000.0,10.166000366210938,113500.0,7,2000,43569.0,3,28000.0,10.239959716796875,11.639557838439941,1,7.600902557373047,10.682101249694824,103.34756469726562
1981,11,121.0,2,27000.0,28000.0,10.239999771118164,80500.0,7,1286,44200.0,2,30900.0,10.338509559631348,11.296012878417969,1,7.159291744232178,10.696479797363281,104.85759735107422
1981,19,361.0,2,25000.0,26000.0,10.166000366210938,75900.0,6,1344,78408.0,2,29800.0,10.302260398864746,11.23717212677002,1,7.203405380249023,11.269680976867676,103.34756469726562
1981,2,4.0,2,23000.0,24000.0,10.086000442504883,109000.0,6,1232,49384.0,2,27000.0,10.203590393066406,11.599102973937988,1,7.11639404296875,10.807381629943848,101.72740173339844
1981,6,36.0,2,24000.0,24000.0,10.086000442504883,160000.0,7,4056,69465.0,3,27900.0,10.236379623413086,11.982929229736328,1,8.307952880859375,11.148578643798828,101.72740173339844
1981,8,64.0,2,25000.0,25000.0,10.126999855041504,120000.0,7,2364,43996.0,3,29300.0,10.285340309143066,11.695246696472168,1,7.768110275268555,10.691853523254395,102.5561294555664
1981,0,0.0,2,25000.0,26000.0,10.166000366210938,135900.0,7,2377,43560.0,3,29600.0,10.295530319213867,11.819674491882324,1,7.773594379425049,10.681894302368164,103.34756469726562
1981,6,36.0,5,27000.0,28000.0,10.239999771118164,121000.0,7,2706,43996.0,3,31800.0,10.367219924926758,11.703545570373535,1,7.903226852416992,10.691853523254395,104.85759735107422
1981,15,225.0,5,31000.0,32000.0,10.373000144958496,85000.0,6,1978,44867.0,2,35700.0,10.48291015625,11.350406646728516,1,7.589841365814209,10.711458206176758,107.59912872314453
1981,3,9.0,5,28000.0,28000.0,10.239999771118164,133000.0,7,2756,43573.0,3,32100.0,10.376609802246094,11.798104286193848,1,7.921535491943359,10.6821928024292,104.85759735107422
1981,0,0.0,5,31000.0,31000.0,10.342000007629395,143000.0,7,2576,49223.0,3,35400.0,10.474470138549805,11.870599746704102,1,7.853992938995361,10.804116249084473,106.95696258544922
1981,2,4.0,5,32000.0,33000.0,10.404000282287598,130000.0,7,2528,45738.0,3,36800.0,10.513250350952148,11.775289535522461,1,7.835183620452881,10.730684280395508,108.24322509765625
1981,0,0.0,5,32000.0,32000.0,10.373000144958496,135000.0,7,2464,46609.0,3,36700.0,10.510530471801758,11.813030242919922,1,7.80954122543335,10.74954891204834,107.59912872314453
1981,2,4.0,5,31000.0,31000.0,10.342000007629395,141000.0,7,2920,43560.0,3,35000.0,10.46310043334961,11.856514930725098,1,7.979339122772217,10.681894302368164,106.95696258544922
1981,0,0.0,5,31000.0,31000.0,10.342000007629395,125000.0,7,2548,43560.0,3,35000.0,10.46310043334961,11.736068725585938,1,7.843063831329346,10.681894302368164,106.95696258544922
1981,0,0.0,0,24000.0,24000.0,10.086000442504883,172900.0,7,2580,53579.0,3,29100.0,10.27849006652832,12.060468673706055,1,7.855544567108154,10.888912200927734,101.72740173339844
1981,0,0.0,0,24000.0,24000.0,10.086000442504883,177755.0,7,2738,45973.0,3,28600.0,10.261159896850586,12.08816146850586,1,7.914982795715332,10.735809326171875,101.72740173339844
1981,0,0.0,0,25000.0,25000.0,10.126999855041504,125000.0,7,2208,45738.0,3,29500.0,10.292149543762207,11.736068725585938,1,7.69984245300293,10.730684280395508,102.5561294555664
1981,0,0.0,0,23000.0,23000.0,10.043000221252441,173500.0,7,2900,43560.0,3,28200.0,10.247079849243164,12.063932418823242,1,7.972465991973877,10.681894302368164,100.86185455322266
1981,0,0.0,0,23000.0,23000.0,10.043000221252441,169000.0,7,3292,43560.0,3,28100.0,10.24351978302002,12.037653923034668,1,8.099250793457031,10.681894302368164,100.86185455322266
1981,0,0.0,0,24000.0,24000.0,10.086000442504883,167950.0,6,2472,52708.0,3,28800.0,10.2681303024292,12.031421661376953,1,7.8127827644348145,10.872522354125977,101.72740173339844
1981,0,0.0,0,23000.0,24000.0,10.086000442504883,145000.0,7,2569,43560.0,3,28600.0,10.261159896850586,11.884489059448242,1,7.851272106170654,10.681894302368164,101.72740173339844
1981,0,0.0,0,23000.0,23000.0,10.043000221252441,159900.0,7,2464,47480.0,3,28400.0,10.25413990020752,11.982303619384766,1,7.80954122543335,10.76806354522705,100.86185455322266
1981,0,0.0,0,23000.0,23000.0,10.043000221252441,172267.0,7,2826,46598.0,3,28300.0,10.250619888305664,12.056800842285156,1,7.946617603302002,10.749313354492188,100.86185455322266
1981,0,0.0,0,23000.0,23000.0,10.043000221252441,156900.0,7,2464,43908.0,3,28300.0,10.250619888305664,11.963363647460938,1,7.80954122543335,10.689851760864258,100.86185455322266
1981,0,0.0,0,23000.0,23000.0,10.043000221252441,169900.0,7,2832,43560.0,3,28100.0,10.24351978302002,12.042964935302734,1,7.9487385749816895,10.681894302368164,100.86185455322266
1981,7,49.0,2,23000.0,23000.0,10.043000221252441,129900.0,7,2056,65340.0,3,28300.0,10.250619888305664,11.774519920349121,1,7.6285176277160645,11.087359428405762,100.86185455322266
1981,26,676.0,2,21000.0,21000.0,9.952300071716309,109900.0,7,2632,64904.0,2,27000.0,10.203590393066406,11.60732650756836,1,7.875499248504639,11.08066463470459,99.04827880859375
1981,13,169.0,2,18000.0,19000.0,9.85219955444336,120000.0,6,2528,44431.0,3,24500.0,10.106430053710938,11.695246696472168,1,7.835183620452881,10.701692581176758,97.06583404541016
1981,7,49.0,2,22000.0,22000.0,9.998800277709961,140000.0,6,1800,44867.0,3,28100.0,10.24351978302002,11.849397659301758,1,7.495542049407959,10.711458206176758,99.97600555419922
1981,7,49.0,2,23000.0,23000.0,10.043000221252441,83000.0,6,1182,44247.0,1,28900.0,10.271599769592285,11.3265962600708,1,7.074963092803955,10.697543144226074,100.86185455322266
1981,0,0.0,2,21000.0,21000.0,9.952300071716309,175000.0,7,2738,59790.0,3,26600.0,10.18867015838623,12.072541236877441,1,7.914982795715332,10.9985933303833,99.04827880859375
1981,7,49.0,2,20000.0,20000.0,9.903499603271484,117500.0,8,2016,44900.0,3,25800.0,10.158129692077637,11.674193382263184,1,7.608870506286621,10.712193489074707,98.07930755615234
1981,0,0.0,2,20000.0,20000.0,9.903499603271484,155500.0,7,2610,44431.0,3,25800.0,10.158129692077637,11.954401016235352,1,7.867105484008789,10.701692581176758,98.07930755615234
1981,2,4.0,2,20000.0,20000.0,9.903499603271484,158000.0,7,2627,43560.0,3,25600.0,10.150349617004395,11.97035026550293,1,7.873597621917725,10.681894302368164,98.07930755615234
