occ,loanamt,action,msa,suffolk,appinc,typur,unit,married,dep,emp,yjob,self,atotinc,cototinc,hexp,price,other,liq,rep,gdlin,lines,mortg,cons,pubrec,hrat,obrat,fixadj,term,apr,prop,inss,inson,gift,cosign,unver,review,netw,unem,min30,bd,mi,old,vr,sch,black,hispan,male,reject,approve,mortno,mortperf,mortlat1,mortlat2,chist,multi,loanprc,thick,white
1,95,3,1120,0,57,0,1,1,3,0,0,0,4755.0,0.0,1005.0,155.0,0.0,82.0,2,0,5.0,2,2,1,21.0,21.0,1,999999.375,155.0,2,0,0,0,0,0,999,89.0,10.600000381469727,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0.6129032373428345,0,0
1,96,1,1120,0,53,8,1,1,1,0,1,0,2188.0,2266.0,1117.0,156.0,0.0,6.0,1,1,16.0,1,1,0,22.600000381469727,26.299999237060547,0,360.0,153.5,2,0,0,0,0,0,2,101.0,3.200000047683716,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.6153846383094788,0,1
1,100,1,1120,0,36,8,1,1,0,0,1,0,3000.0,3000.0,1985.0,234.0,0.0,98.0,1,1,18.0,1,4,0,31.399999618530273,33.70000076293945,0,360.0,235.0,2,0,0,0,0,0,1,251.0,3.200000047683716,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.4273504316806793,0,1
1,187,1,1120,0,84,1,1,1,3,0,0,1,5266.0,1774.0,1930.0,259.0,0.0,91.0,3,1,13.0,1,1,0,26.25,29.200000762939453,0,360.0,263.0,2,0,0,0,0,0,1,427.0,3.9000000953674316,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0.7220077514648438,1,0
1,124,1,1120,0,73,1,1,1,0,0,0,0,3685.0,2460.0,1388.0,155.0,0.0,35.0,4,1,21.0,2,1,0,20.950000762939453,21.899999618530273,0,360.0,156.0,2,0,0,0,0,0,1,69.0,3.9000000953674316,,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.800000011920929,1,1
1,113,2,1120,1,45,0,1,0,0,0,0,0,3750.0,0.0,937.0,125.0,0.0,19.0,2,1,4.0,1,1,0,25.329999923706055,34.20000076293945,1,480.0,150.0,2,0,0,0,0,0,2,199.0,2.0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.9039999842643738,0,1
1,176,3,1120,1,102,0,1,0,0,0,1,0,3750.0,4750.0,1686.0,208.0,0.0,40.0,2,1,18.0,1,1,0,20.0,33.0,0,360.0,208.0,1,0,0,0,0,0,1,-53.0,4.300000190734863,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0.8461538553237915,0,1
1,118,1,1120,1,40,0,1,0,0,0,0,0,4120.0,0.0,1194.0,128.0,0.0,6.0,1,1,6.0,2,3,0,29.0,32.0,1,360.0,127.0,1,0,0,0,0,0,2,46.0,3.200000047683716,,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0.921875,0,1
1,115,1,1120,0,52,0,1,1,0,0,0,0,2860.0,1473.0,1214.0,130.0,0.0,30.0,1,1,3.0,2,1,0,26.0,26.0,1,360.0,135.0,2,1,0,0,0,0,2,39.0,5.300000190734863,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.8846153616905212,0,1
1,110,3,1120,0,60,0,1,1,1,0,1,1,1000.0,3022.0,1130.0,50.0,0.0,26.0,2,1,21.0,2,1,0,29.0,45.0,1,360.0,50.0,2,0,0,1,0,0,1,33.0,10.600000381469727,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,2.200000047683716,0,1
1,187,1,1120,0,85,8,1,1,2,0,0,0,5008.0,2083.0,2117.0,285.0,10.0,116.0,1,1,13.0,2,1,0,28.5,28.5,1,360.0,287.0,2,0,0,0,0,0,2,169.0,3.200000047683716,,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.6561403274536133,0,1
1,135,1,1120,1,73,1,1,0,0,0,1,0,3517.0,2565.0,1459.0,220.0,0.0,227.0,2,1,11.0,2,1,0,24.0,25.0,0,360.0,220.0,1,0,0,0,0,0,1,-379.0,3.200000047683716,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.6136363744735718,0,1
1,109,1,1120,0,64,1,1,0,0,0,0,0,2916.0,2416.0,1149.0,157.0,0.0,76.0,2,1,9.0,2,1,0,22.0,22.0,0,360.0,161.0,2,0,0,0,0,0,1,108.0,3.200000047683716,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.6942675113677979,0,1
1,180,3,1120,0,46,0,1,1,3,0,0,0,3167.0,4000.0,1184.0,70.0,0.0,5.0,1,0,7.0,3,3,1,17.0,56.0,1,300.0,70.0,1,0,0,0,0,0,2,898.0,1.7999999523162842,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,2.5714285373687744,0,1
1,130,1,1120,0,66,8,1,1,3,0,0,1,3333.0,2166.0,1525.0,162.0,0.0,80.0,2,1,9.0,2,1,0,26.0,28.5,0,360.0,200.0,2,0,0,0,0,0,1,103.0,3.9000000953674316,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0.8024691343307495,0,0
1,111,1,1120,0,46,0,1,0,0,1,1,0,3846.0,0.0,1072.0,139.0,0.0,18.760000228881836,2,1,5.0,2,2,0,28.0,31.0,1,360.0,143.0,2,0,0,0,0,0,1,50.20399856567383,4.300000190734863,,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.798561155796051,0,1
1,60,1,1120,0,29,0,1,1,1,0,0,1,2395.0,0.0,642.0,160.0,0.0,122.0,1,1,17.0,2,2,0,26.34000015258789,35.29999923706055,1,360.0,155.0,2,0,0,0,0,0,1,419.0,3.5999999046325684,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.375,0,1
1,167,3,1120,1,53,0,2,1,2,0,0,0,1378.0,1881.0,856.0,175.0,0.0,13.0,2,1,1.0,2,4,0,26.0,38.0,0,360.0,178.0,3,0,0,1,0,0,1,13.0,3.200000047683716,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0.954285740852356,0,0
1,187,1,1120,0,122,1,1,0,0,0,0,0,6792.0,3338.0,2331.0,260.0,47.0,100.0,4,1,24.0,1,1,0,23.0,41.0,1,360.0,265.0,2,0,0,0,0,0,2,172.0,1.7999999523162842,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.7192307710647583,1,1
1,98,1,1120,0,86,3,1,1,2,0,0,0,4041.0,3140.0,1001.0,140.0,0.0,47.0,4,1,27.0,2,5,0,16.0,33.0,0,180.0,140.0,2,0,0,0,0,0,999,106.0,3.200000047683716,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.699999988079071,1,1
1,187,1,1120,0,99,0,1,1,3,0,0,1,8000.0,250.0,2132.0,260.0,21.0,16.0,3,1,19.0,1,1,0,26.0,29.0,0,360.0,280.0,2,0,0,0,0,0,2,630.0,4.300000190734863,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0.7192307710647583,1,1
1,136,1,1120,0,75,1,1,0,0,0,0,0,4160.0,2109.0,1545.0,170.0,0.0,62.0,1,1,11.0,2,5,0,23.0,30.0,0,360.0,170.0,2,0,0,1,0,0,2,160.0,3.9000000953674316,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.800000011920929,0,1
1,182,1,1120,0,85,0,1,1,1,0,0,0,4153.0,2897.0,1843.0,315.0,0.0,26.0,2,1,31.0,1,1,0,26.0,37.0,1,360.0,315.0,2,0,0,0,0,0,2,293.0,2.0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.5777778029441833,0,1
1,265,3,1120,0,99,0,1,1,0,0,1,0,6000.0,2250.0,2104.0,295.0,0.0,29.0,2,0,21.0,2,5,1,28.059999465942383,35.79999923706055,1,360.0,295.0,2,0,0,0,0,0,1,104.0,3.5999999046325684,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0.8983050584793091,0,0
1,264,1,1120,0,107,0,1,1,0,1,1,0,5834.0,3035.0,2896.0,293.0,0.0,34.0,1,1,24.0,2,1,0,33.0,39.0,0,360.0,293.0,2,1,0,0,0,0,1,102.0,3.200000047683716,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.9010238647460938,0,1
1,50,1,1120,0,48,0,1,1,1,0,0,0,3988.0,0.0,491.0,150.0,0.0,0.0,0,1,11.0,2,2,0,12.0,12.0,1,240.0,150.0,2,0,0,0,1,0,1,7.5,3.200000047683716,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.3333333432674408,0,1
1,87,1,1120,1,38,1,2,0,0,0,0,0,3248.0,0.0,489.0,97.0,0.0,22.100000381469727,1,1,7.0,1,1,0,15.0600004196167,35.29999923706055,0,360.0,97.0,3,1,0,1,0,0,3,-158.6999969482422,4.300000190734863,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0.8969072103500366,0,0
1,90,1,1120,0,62,0,2,1,0,0,0,0,3320.0,1820.0,1059.0,90.0,0.0,1.7999999523162842,2,1,4.0,1,5,0,21.0,45.0,0,360.0,100.0,3,0,0,0,0,0,1,115.3499984741211,3.9000000953674316,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1.0,0,0
1,176,1,1120,0,76,1,1,1,0,1,1,0,3667.0,2625.0,1801.0,191.0,0.0,26.0,2,1,21.0,2,1,0,29.0,32.0,1,360.0,192.0,2,1,0,1,0,0,2,51.0,3.0999999046325684,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.9214659929275513,0,1
1,136,1,1120,0,59,0,1,0,0,1,1,0,2366.0,2531.0,1433.0,170.0,0.0,35.0,3,1,1.0,2,4,0,31.399999618530273,31.399999618530273,1,360.0,175.0,2,0,0,0,0,0,5,44.0,3.0999999046325684,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0.800000011920929,1,0
1,99,1,1120,0,76,8,1,1,2,0,1,0,3333.0,2000.0,1147.0,179.0,0.0,12.0,1,1,35.0,1,1,0,17.0,23.0,0,360.0,179.0,2,0,0,0,1,0,1,189.0,3.0999999046325684,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0.5530726313591003,0,1
1,70,1,1120,0,72,0,1,1,4,0,0,0,2489.0,3943.0,929.0,160.0,0.0,19.0,1,1,11.0,1,5,0,13.0,21.0,0,360.0,164.0,2,0,0,0,0,0,2,212.0,2.0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.4375,0,1
1,104,1,1120,1,55,0,1,1,0,0,0,0,2500.0,2118.0,1068.0,115.0,209.0,26.0,1,1,22.0,2,6,0,23.0,32.0,0,360.0,119.0,2,1,0,0,0,0,1,59.0,10.600000381469727,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.904347836971283,0,1
1,129,1,1120,0,73,1,1,0,0,0,1,0,6400.0,0.0,1156.0,143.0,0.0,17.399999618530273,1,1,13.0,2,2,0,19.200000762939453,37.099998474121094,0,360.0,143.0,1,1,0,1,0,0,3,38.599998474121094,3.200000047683716,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.9020978808403015,0,1
1,124,1,1120,0,50,1,1,1,1,0,0,0,2419.0,1707.0,1315.0,155.0,0.0,32.0,2,1,11.0,2,1,0,31.899999618530273,37.900001525878906,0,360.0,156.0,2,0,0,0,0,0,2,62.0,3.0999999046325684,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.800000011920929,0,1
1,55,1,1120,0,36,0,1,1,0,0,0,0,3440.0,0.0,585.0,95.0,0.0,5.0,0,1,0.0,2,4,0,18.0,18.0,1,300.0,91.0,1,0,0,0,0,0,3,26.0,4.300000190734863,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.5789473652839661,0,1
1,135,1,1120,0,31,0,1,0,0,0,0,0,2680.0,0.0,1243.0,175.0,0.0,45.0,1,1,6.0,2,1,0,46.0,46.0,0,360.0,175.0,2,0,0,1,0,0,2,67.0,10.600000381469727,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.7714285850524902,0,1
1,120,1,1120,0,48,0,1,1,3,0,0,0,3500.0,833.0,1211.0,149.89999389648438,0.0,43.0,1,1,5.0,2,1,0,27.959999084472656,37.29999923706055,0,360.0,150.0,2,0,0,1,0,0,1,58.0,4.300000190734863,0,0,1,0,1,0,0,0,,0,1,0,1,0,0,1,0,0.8005337119102478,0,1
1,275,1,1120,0,96,0,1,1,0,0,0,0,7933.0,100.0,2563.0,380.0,0.0,144.0,1,1,8.0,1,1,0,31.0,31.0,1,360.0,380.0,2,0,0,0,0,0,3,405.0,3.200000047683716,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.7236841917037964,0,1
1,210,1,1120,0,103,0,1,0,0,0,1,0,8566.0,0.0,1959.0,339.0,0.0,206.0,1,1,2.0,1,1,0,23.0,23.0,1,360.0,339.0,2,0,0,0,0,0,1,456.0,1.7999999523162842,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.6194690465927124,0,1
1,71,1,1120,0,34,0,1,0,0,0,0,0,2800.0,0.0,809.0,95.0,0.0,28.0,1,1,7.0,2,2,0,26.0,26.0,1,360.0,96.0,2,0,0,0,0,1,2,148.0,4.300000190734863,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.7473683953285217,0,1
1,160,1,1120,0,45,1,1,1,1,0,0,0,3500.0,3077.0,1654.0,210.0,0.0,106.0,4,1,14.0,1,1,0,25.139999389648438,28.700000762939453,0,360.0,210.0,2,0,0,0,1,0,2,333.1000061035156,3.200000047683716,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.761904776096344,1,1
1,116,1,1120,0,51,1,1,1,3,0,0,0,2230.0,1995.0,1248.0,145.0,0.0,46.0,2,1,7.0,2,1,0,31.549999237060547,40.400001525878906,0,360.0,145.0,2,0,0,0,0,0,2,244.0,3.9000000953674316,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0.800000011920929,0,1
1,80,1,1120,0,48,0,1,1,0,0,0,1,2200.0,2100.0,864.0,100.0,0.0,127.0,1,1,27.0,1,5,0,20.0,34.0,1,360.0,135.0,2,0,0,0,0,0,2,138.0,8.899999618530273,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.800000011920929,0,1
1,130,1,1120,0,51,1,1,1,6,0,0,0,3667.0,728.0,1193.0,144.0,0.0,10.100000381469727,2,1,7.0,2,2,0,27.139999389648438,35.79999923706055,0,360.0,145.0,2,1,0,1,0,0,3,-6.800000190734863,2.0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.9027777910232544,0,1
1,125,1,1120,0,60,0,1,1,3,0,0,0,3565.0,1438.0,1351.0,84.0,0.0,1000000.0,4,1,11.0,2,1,0,27.0,37.0,1,360.0,262.0,2,0,0,0,0,0,1,176.1999969482422,3.200000047683716,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1.4880952835083008,1,1
1,96,1,1120,0,54,9,1,1,2,1,1,0,1894.0,789.0,671.0,104.0,0.0,11.0,2,1,3.0,2,1,0,25.0,37.0,0,360.0,107.69999694824219,2,1,0,0,1,0,2,11.782999992370605,5.300000190734863,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0.9230769276618958,0,0
1,146,1,1120,0,66,3,1,1,3,0,0,0,3333.0,2208.0,1607.0,195.0,0.0,258.0,2,1,37.0,1,2,0,28.0,36.0,0,360.0,204.0,2,0,0,0,0,0,1,472.0,3.200000047683716,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0.7487179636955261,0,0
1,30,1,1120,0,61,1,1,1,2,0,0,0,4116.0,1000.0,561.0,342.0,0.0,157.1999969482422,1,1,17.0,1,1,0,11.899999618530273,14.300000190734863,0,180.0,345.0,2,0,0,0,0,0,999,195.39999389648438,10.600000381469727,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.08771929889917374,0,1
1,140,1,1120,0,113,8,1,1,2,0,0,0,7262.0,2564.0,1874.0,287.5,0.0,52.22999954223633,1,1,14.0,1,1,0,20.899999618530273,36.29999923706055,0,180.0,297.0,2,0,0,0,0,0,1,416.7699890136719,3.200000047683716,,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.48695650696754456,0,1
1,115,1,1120,0,51,0,1,1,4,0,1,0,4230.0,0.0,1266.0,200.0,45.0,2.0,1,1,11.0,4,6,1,29.0,38.0,0,360.0,217.0,2,0,0,1,0,0,2,24.0,10.600000381469727,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0.574999988079071,0,1
1,25,1,1120,1,48,0,1,1,0,0,9,0,4030.0,0.0,720.0,25.0,0.0,6.5,1,1,4.0,1,1,0,18.0,47.0,0,120.0,25.0,2,0,0,0,0,0,1,108.25,10.600000381469727,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1.0,0,1
1,125,1,1120,0,88,6,1,1,0,0,0,1,5885.0,1420.0,1633.0,300.0,0.0,100.0,1,1,11.0,1,1,0,20.0,44.0,0,360.0,300.0,1,0,0,0,0,0,999,820.0,10.600000381469727,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.4166666567325592,0,1
1,145,1,1120,1,85,0,1,0,0,0,1,0,7093.0,0.0,441.0,182.0,0.0,50.0,2,1,12.0,1,1,0,6.0,8.0,1,36.0,199.0,1,0,0,0,0,0,1,-4288.0,3.200000047683716,,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.7967032790184021,0,1
1,176,1,1120,0,71,1,1,0,0,0,0,0,5941.0,0.0,1999.0,235.0,0.0,92.0,0,1,8.0,2,1,0,33.70000076293945,40.70000076293945,0,360.0,235.0,1,0,0,0,0,0,999,95.0,3.200000047683716,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.7489361763000488,0,1
1,89,1,1120,0,55,1,1,1,2,0,1,0,4582.0,0.0,934.5,99.0,0.0,7.0,2,1,6.0,2,1,0,21.200000762939453,26.600000381469727,0,360.0,100.0,2,1,0,1,0,0,2,44.0,2.0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.8989899158477783,0,1
1,125,1,1120,1,55,1,1,1,1,0,0,0,4552.0,0.0,1369.0,145.0,0.0,36.0,0,1,13.0,2,1,0,30.100000381469727,38.599998474121094,0,360.0,145.0,2,1,0,1,0,0,999,61.0,3.200000047683716,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.8620689511299133,0,1
1,141,1,1120,0,69,0,1,1,0,0,1,0,2625.0,3102.0,1427.0,177.0,0.0,40.0,1,0,19.0,2,6,0,28.0,34.0,1,360.0,178.0,2,0,0,0,0,0,2,71.0,3.200000047683716,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.7966101765632629,0,1
1,80,1,1120,0,47,8,1,0,0,0,0,0,3900.0,0.0,917.0,102.0,0.0,63.0,2,1,22.0,4,1,0,24.0,36.0,0,360.0,102.0,1,0,0,0,0,0,1,72.0,5.300000190734863,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0.7843137383460999,0,1
1,90,1,1120,0,40,1,1,1,1,1,1,0,3333.0,0.0,1006.0,178.0,0.0,8.0,1,1,2.0,1,1,0,30.190000534057617,31.700000762939453,0,360.0,180.0,2,0,0,0,0,0,3,6.800000190734863,10.600000381469727,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.5056179761886597,0,1
1,175,1,1120,0,118,0,1,1,0,0,0,0,5695.0,4167.0,1784.0,250.0,0.0,95.0,2,1,17.0,1,1,0,18.09000015258789,35.70000076293945,0,360.0,250.0,2,0,0,1,0,0,999,168.0,3.0999999046325684,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.699999988079071,0,1
1,132,1,1120,0,71,0,1,0,0,1,1,0,4503.0,1433.0,1284.0,165.0,0.0,31.0,1,1,16.0,2,1,0,22.0,32.0,0,300.0,166.0,2,0,0,0,0,0,2,15.0,2.0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.800000011920929,0,1
1,92,1,1120,1,64,1,1,1,0,0,0,1,5293.0,0.0,1283.0,115.0,0.0,430.0,1,1,9.0,2,1,0,23.600000381469727,24.399999618530273,0,360.0,140.0,1,0,0,0,0,0,1,439.0,4.300000190734863,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0.800000011920929,0,1
1,130,2,1120,1,33,0,1,0,0,0,1,0,2750.0,0.0,1243.0,184.0,0.0,22.0,1,0,0.0,2,4,0,46.849998474121094,47.900001525878906,1,360.0,195.0,1,0,0,0,0,1,4,197.0,4.300000190734863,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.70652174949646,0,1
1,94,1,1120,1,53,0,1,0,0,0,0,0,4400.0,0.0,1030.0,102.0,0.0,21.0,0,1,6.0,2,4,0,23.0,35.0,0,360.0,107.5,1,1,0,0,0,0,999,20.5,1.7999999523162842,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.9215686321258545,0,1
1,155,1,1120,0,82,3,1,1,1,0,0,0,4845.0,2040.0,1735.0,254.0,0.0,138.0,2,1,10.0,1,2,0,25.0,39.0,0,360.0,260.0,2,0,0,0,0,0,2,350.0,4.300000190734863,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.6102362275123596,0,1
1,131,1,1120,1,64,0,1,1,0,0,1,0,2958.0,2900.0,1353.0,139.0,0.0,4.0,2,1,15.0,2,2,0,25.0,32.0,0,360.0,138.0,1,1,0,1,0,0,2,4.0,1.7999999523162842,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0.9424460530281067,0,0
1,130,3,1120,1,53,0,1,0,0,0,0,0,4402.0,0.0,1361.0,137.0,0.0,12.5,1,1,12.0,1,3,0,31.0,47.0,0,360.0,135.0,2,0,0,0,0,0,3,-110.5999984741211,10.600000381469727,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.9489051103591919,0,0
1,188,1,1120,0,143,1,1,1,2,0,1,0,6250.0,5654.0,2552.0,528.0,0.0,766.0,1,1,26.0,1,1,0,21.43000030517578,28.399999618530273,0,180.0,556.0,2,0,0,0,0,0,3,946.0,3.0999999046325684,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.35606059432029724,0,1
1,81,1,1120,0,61,3,1,1,2,0,0,0,3273.0,1820.0,948.0,90.0,0.0,15.0,3,1,32.0,2,1,0,19.0,39.0,0,360.0,113.0,2,0,0,0,0,0,2,132.0,10.600000381469727,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0.8999999761581421,1,1
1,200,1,1120,0,159,0,1,1,0,0,0,0,25750.0,4450.0,2803.0,367.0,0.0,612.0,1,1,12.0,1,1,0,7.400000095367432,11.399999618530273,0,360.0,367.0,2,0,0,0,0,0,3,1437.0,4.300000190734863,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.5449591279029846,0,1
1,134,1,1120,0,85,3,1,1,2,0,0,0,3613.0,3539.0,1381.0,149.0,0.0,35.0,6,1,28.0,2,1,0,20.0,39.0,0,180.0,156.0,2,0,0,0,0,0,6,173.0,4.300000190734863,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.899328887462616,1,1
1,122,1,1120,0,50,1,1,0,0,0,0,0,4133.0,0.0,1236.0,162.0,0.0,53.0,1,1,1.0,2,1,0,29.899999618530273,35.70000076293945,0,360.0,162.0,2,0,0,0,0,0,3,75.5999984741211,2.0,,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.7530864477157593,0,1
1,176,1,1120,1,85,1,1,1,2,0,0,0,2779.0,3664.0,1863.0,191.0,0.0,26.0,0,0,9.0,2,6,0,29.0,32.0,0,360.0,191.0,2,1,0,1,0,1,1,21.0,3.200000047683716,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.9214659929275513,0,0
1,90,1,1120,0,51,3,1,1,3,0,0,0,4720.0,0.0,900.0,174.0,0.0,13.0,2,1,9.0,2,1,0,23.0,26.0,0,180.0,175.0,2,0,0,0,0,0,3,305.0,10.600000381469727,,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.517241358757019,0,1
1,25,1,1120,1,45,0,2,0,0,9,9,0,3620.0,0.0,500.0,25.0,77.96099853515625,1.2000000476837158,1,1,10.0,1,1,0,14.0,16.0,0,120.0,155.0,3,0,0,0,0,0,1,219.0399932861328,3.9000000953674316,,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1.0,0,1
1,203,3,1120,1,81,0,3,0,0,0,0,1,6782.0,0.0,2005.0,225.0,0.0,31.5,1,1,3.0,2,1,0,30.299999237060547,30.100000381469727,0,360.0,225.0,3,1,0,1,0,0,3,208.3000030517578,10.600000381469727,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0.902222216129303,0,1
1,137,1,1120,0,43,0,1,1,0,0,0,0,2484.0,2302.0,1359.0,152.0,0.0,29.0,2,1,15.0,2,1,0,28.899999618530273,30.0,0,360.0,155.0,2,1,0,0,0,0,2,65.0,2.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.9013158082962036,0,1
1,120,1,1120,0,60,3,1,1,1,0,1,1,3006.0,2018.0,1124.0,150.0,0.0,17.0,2,1,14.0,2,3,0,25.0,36.0,1,480.0,150.0,2,0,0,1,0,0,5,40.0,3.0999999046325684,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.800000011920929,0,0
1,124,1,1120,0,48,1,1,1,2,0,0,1,1573.0,2419.0,1289.0,162.0,0.0,42.0,2,1,2.0,2,1,0,32.29999923706055,38.20000076293945,0,360.0,165.0,2,0,0,0,0,0,2,131.0,3.200000047683716,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0.7654321193695068,0,0
1,144,1,1120,0,141,1,1,1,0,0,1,0,2773.0,2414.0,1237.0,160.0,0.0,33.0,1,1,16.0,2,6,0,27.0,27.0,0,360.0,170.0,2,1,0,0,0,0,1,81.0,3.200000047683716,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.8999999761581421,0,1
1,135,1,1120,0,110,0,1,1,0,0,1,0,4642.0,4500.0,1326.0,240.0,0.0,77.0,2,1,17.0,1,1,0,14.510000228881836,19.600000381469727,0,360.0,240.0,2,0,0,1,0,0,2,176.0,3.200000047683716,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.5625,0,1
1,110,1,1120,0,26,0,1,1,0,0,1,0,2415.0,1721.0,1158.0,122.0,0.0,25.0,0,1,11.0,2,1,0,28.0,33.0,0,360.0,125.0,1,1,0,0,0,0,1,51.72999954223633,10.600000381469727,,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.9016393423080444,0,1
1,50,1,1120,0,36,3,1,1,0,0,0,0,1977.0,997.0,629.0,230.0,0.0,31.0,1,1,2.0,1,1,0,23.0,26.0,0,360.0,240.0,2,0,0,0,0,0,1,638.0,3.200000047683716,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0.21739129722118378,0,1
2,115,1,1120,0,50,1,2,1,0,0,0,0,4188.0,0.0,1513.0,215.0,0.0,140.0,1,1,2.0,2,1,0,32.0,34.0,0,180.0,226.0,3,0,0,0,0,0,2,417.0,3.9000000953674316,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0.5348837375640869,0,1
